#{"t_start": 1662668510.7299614, "env_id": "Swimmer20-v3"}
r,l,t
-149.988686,1000,8.097697
-150.273588,1000,8.9191
-150.079148,1000,9.836404
-150.473585,1000,10.740232
-150.481506,1000,11.57519
-150.301647,1000,12.403517
-150.242896,1000,13.282725
-148.782992,1000,14.162702
-150.267365,1000,15.064802
-151.020119,1000,15.967706
-139.552076,1000,150.595446
-119.820076,1000,151.49219
-160.041811,1000,152.27022
-93.154094,1000,153.118356
-128.06245,1000,154.020963
-90.352057,1000,154.902222
-165.876831,1000,155.735789
-94.972972,1000,156.55391
-142.215582,1000,157.423084
-121.543676,1000,158.237375
-36.106334,1000,293.782237
-45.969783,1000,294.656652
-34.939325,1000,295.587876
-97.074225,1000,296.436869
-45.268234,1000,297.363046
-53.074533,1000,298.294069
-55.220481,1000,299.182954
-59.256445,1000,300.091671
-77.903141,1000,300.930305
-54.419421,1000,301.838651
-47.458612,1000,436.673437
-46.799411,1000,437.580439
-43.195166,1000,438.471758
-60.821447,1000,439.434779
-33.862518,1000,440.34103
-54.494262,1000,441.210343
-63.167951,1000,442.028702
-48.72315,1000,442.901669
-47.61482,1000,443.785806
-100.003368,1000,444.65445
-45.009394,1000,577.885006
-46.49735,1000,578.73804
-65.128945,1000,579.641295
-54.700963,1000,580.532383
-44.23807,1000,581.422038
-39.936203,1000,582.300276
-50.197025,1000,583.234147
-5.489209,1000,584.09141
-35.318416,1000,585.026502
-60.085492,1000,585.884205
-32.288227,1000,718.129995
-30.474015,1000,718.942293
-27.665188,1000,719.894509
-20.624773,1000,720.819793
-35.23645,1000,721.623277
-30.546236,1000,722.515484
-31.04104,1000,723.36585
-28.638365,1000,724.304376
-34.144862,1000,725.178304
-27.017481,1000,726.046157
-53.597881,1000,858.176088
-51.318953,1000,859.041699
-58.30859,1000,859.924912
-57.943192,1000,860.812564
-55.592827,1000,861.725628
-48.773336,1000,862.5229
-57.389497,1000,863.446207
-61.241283,1000,864.40266
-57.285056,1000,865.405455
-49.513872,1000,866.249498
-4.026631,1000,1002.644023
-14.384582,1000,1003.384587
-22.005714,1000,1004.274783
-16.705626,1000,1005.130838
-20.591811,1000,1005.903252
-19.009909,1000,1006.726294
-11.198791,1000,1007.583543
-20.243084,1000,1008.386698
-16.25305,1000,1009.132925
-9.107306,1000,1009.976742
-11.315791,1000,1154.185076
-20.07199,1000,1154.997098
-2.666488,1000,1155.765823
-18.280768,1000,1156.527316
-15.354195,1000,1157.307892
1.322418,1000,1158.068696
-12.892425,1000,1158.846744
-5.61239,1000,1159.731104
-19.287106,1000,1160.44575
-17.327589,1000,1161.274207
-16.525175,1000,1309.039001
-15.618768,1000,1309.80496
-19.185458,1000,1310.636677
-15.401907,1000,1311.427776
-10.701148,1000,1312.332337
-13.142088,1000,1313.159958
-11.784835,1000,1314.000816
-11.308567,1000,1314.81955
-14.207793,1000,1315.696847
-13.94839,1000,1316.576302
-15.405722,1000,1467.9262
-8.635957,1000,1468.581385
-13.954012,1000,1469.374807
-13.714049,1000,1470.102273
-15.794895,1000,1470.92944
-13.805817,1000,1471.7484
-11.889691,1000,1472.547392
-19.163892,1000,1473.381013
-12.164079,1000,1474.1162
-14.008158,1000,1474.835328
3.405754,1000,1623.591049
0.745807,1000,1624.355604
4.539517,1000,1625.115993
10.066539,1000,1625.880273
4.15031,1000,1626.691113
3.867078,1000,1627.379749
3.989153,1000,1628.093494
0.098197,1000,1628.82513
4.079849,1000,1629.540605
3.915814,1000,1630.263509
20.711797,1000,1774.260824
24.525256,1000,1775.017464
21.186825,1000,1775.722085
16.746648,1000,1776.473635
15.123793,1000,1777.239539
23.568414,1000,1777.933426
25.21743,1000,1778.693441
23.774336,1000,1779.405225
26.342272,1000,1780.189995
25.1342,1000,1780.885005
24.842446,1000,1927.964034
25.590096,1000,1928.809122
35.055653,1000,1929.583246
16.694419,1000,1930.380993
25.824396,1000,1931.096962
28.010818,1000,1931.830833
19.788145,1000,1932.528811
26.875152,1000,1933.249698
26.016817,1000,1933.992821
28.944818,1000,1934.757367
27.655399,1000,2081.684652
37.598455,1000,2082.585008
32.105408,1000,2083.262642
28.94411,1000,2083.968329
31.19482,1000,2084.700683
25.788334,1000,2085.555426
27.430295,1000,2086.273778
23.254061,1000,2086.971392
26.931657,1000,2087.703466
35.599593,1000,2088.383684
27.61355,1000,2235.584014
24.016907,1000,2236.39748
26.717822,1000,2237.11501
23.509031,1000,2237.805882
