#{"t_start": 1663264075.6177793, "env_id": "InvertedPendulum-v2"}
r,l,t
8.0,8,0.217546
8.0,8,0.219895
7.0,7,0.221992
8.0,8,0.224348
7.0,7,0.226421
8.0,8,0.228717
8.0,8,0.231
7.0,7,0.233016
8.0,8,0.235375
7.0,7,0.237392
8.0,8,0.45056
8.0,8,0.452868
7.0,7,0.454877
7.0,7,0.456906
7.0,7,0.458946
7.0,7,0.460961
7.0,7,0.462964
7.0,7,0.464964
7.0,7,0.467006
7.0,7,0.469044
7.0,7,0.673464
7.0,7,0.675496
8.0,8,0.677778
8.0,8,0.68005
7.0,7,0.682053
8.0,8,0.684332
7.0,7,0.686333
7.0,7,0.688329
7.0,7,0.690333
7.0,7,0.69234
7.0,7,0.898955
8.0,8,0.901266
7.0,7,0.903289
7.0,7,0.905301
7.0,7,0.907315
7.0,7,0.909329
8.0,8,0.911597
8.0,8,0.913867
8.0,8,0.916144
7.0,7,0.918141
8.0,8,1.120551
8.0,8,1.122837
7.0,7,1.124851
8.0,8,1.12712
7.0,7,1.129133
7.0,7,1.131134
7.0,7,1.133136
7.0,7,1.13513
7.0,7,1.137132
8.0,8,1.139446
8.0,8,1.3489
7.0,7,1.350928
7.0,7,1.352938
8.0,8,1.355208
7.0,7,1.357213
8.0,8,1.359496
8.0,8,1.361763
8.0,8,1.364021
8.0,8,1.369756
7.0,7,1.371799
8.0,8,1.578564
8.0,8,1.580862
7.0,7,1.582878
7.0,7,1.584892
7.0,7,1.586909
7.0,7,1.588937
7.0,7,1.590957
7.0,7,1.592971
7.0,7,1.594995
7.0,7,1.597011
8.0,8,1.803325
8.0,8,1.805637
7.0,7,1.807656
8.0,8,1.809929
8.0,8,1.812225
8.0,8,1.81451
7.0,7,1.816539
8.0,8,1.818817
8.0,8,1.821109
7.0,7,1.823129
8.0,8,2.03492
7.0,7,2.036969
8.0,8,2.039275
7.0,7,2.041306
8.0,8,2.043623
8.0,8,2.045909
8.0,8,2.048186
7.0,7,2.050194
8.0,8,2.052492
7.0,7,2.054516
8.0,8,2.260987
7.0,7,2.263055
7.0,7,2.265094
8.0,8,2.2674
7.0,7,2.26943
8.0,8,2.271739
8.0,8,2.274027
8.0,8,2.276322
8.0,8,2.278651
7.0,7,2.28069
9.0,9,5.650813
9.0,9,5.653486
9.0,9,5.656112
9.0,9,5.658796
9.0,9,5.661432
9.0,9,5.664036
9.0,9,5.666668
9.0,9,5.669276
9.0,9,5.671865
9.0,9,5.674456
53.0,53,8.822926
55.0,55,8.83785
52.0,52,8.851901
59.0,59,8.86777
55.0,55,8.882578
51.0,51,8.896278
58.0,58,8.911837
60.0,60,8.927886
59.0,59,8.943708
56.0,56,8.95879
52.0,52,12.242421
53.0,53,12.256921
55.0,55,12.27193
59.0,59,12.287969
55.0,55,12.302978
57.0,57,12.318526
56.0,56,12.333795
57.0,57,12.349295
55.0,55,12.364213
58.0,58,12.379938
58.0,58,15.519598
56.0,56,15.534883
58.0,58,15.550638
57.0,57,15.566082
56.0,56,15.581269
55.0,55,15.596155
59.0,59,15.612111
54.0,54,15.626705
56.0,56,15.641843
56.0,56,15.657055
50.0,50,18.896621
52.0,52,18.910854
54.0,54,18.92557
50.0,50,18.939238
52.0,52,18.953441
52.0,52,18.967623
50.0,50,18.981171
51.0,51,18.994996
53.0,53,19.009372
54.0,54,19.024032
47.0,47,22.270235
46.0,46,22.282802
46.0,46,22.29534
47.0,47,22.308095
48.0,48,22.321181
47.0,47,22.333951
45.0,45,22.346158
47.0,47,22.358905
47.0,47,22.371672
45.0,45,22.383874
53.0,53,25.556223
53.0,53,25.570734
50.0,50,25.584343
52.0,52,25.598486
49.0,49,25.611811
48.0,48,25.62482
55.0,55,25.639685
55.0,55,25.654552
55.0,55,25.669381
51.0,51,25.6832
45.0,45,28.95014
46.0,46,28.962738
46.0,46,28.975306
47.0,47,28.98815
50.0,50,29.001775
47.0,47,29.014568
49.0,49,29.027886
46.0,46,29.040392
45.0,45,29.052651
46.0,46,29.065194
45.0,45,32.309506
51.0,51,32.323462
48.0,48,32.336565
49.0,49,32.349928
49.0,49,32.363262
48.0,48,32.376331
48.0,48,32.38941
48.0,48,32.402464
49.0,49,32.415784
46.0,46,32.428348
84.0,84,35.574083
131.0,131,35.609349
86.0,86,35.632519
88.0,88,35.656247
72.0,72,35.675773
56.0,56,35.690964
93.0,93,35.715972
80.0,80,35.737548
87.0,87,35.760941
87.0,87,35.784458
38.0,38,39.005527
34.0,34,39.014897
37.0,37,39.025033
37.0,37,39.035153
40.0,40,39.046044
37.0,37,39.056112
34.0,34,39.065402
38.0,38,39.075739
36.0,36,39.085567
35.0,35,39.095085
48.0,48,42.385108
46.0,46,42.397665
46.0,46,42.410188
45.0,45,42.422427
47.0,47,42.435164
47.0,47,42.44795
46.0,46,42.460454
48.0,48,42.473503
47.0,47,42.486298
47.0,47,42.499021
41.0,41,45.684141
41.0,41,45.695345
41.0,41,45.706505
41.0,41,45.71768
42.0,42,45.72912
42.0,42,45.740546
42.0,42,45.751976
42.0,42,45.763411
41.0,41,45.774588
41.0,41,45.785735
38.0,38,49.006811
39.0,39,49.017469
38.0,38,49.027805
38.0,38,49.038099
39.0,39,49.048697
38.0,38,49.058976
38.0,38,49.06927
38.0,38,49.079566
38.0,38,49.089832
39.0,39,49.100377
39.0,39,52.326876
39.0,39,52.337591
39.0,39,52.348259
39.0,39,52.358955
39.0,39,52.369564
39.0,39,52.380144
39.0,39,52.390769
39.0,39,52.401359
39.0,39,52.411981
39.0,39,52.422579
40.0,40,55.603168
40.0,40,55.614196
41.0,41,55.625607
39.0,39,55.636257
40.0,40,55.647215
40.0,40,55.658145
39.0,39,55.668788
40.0,40,55.679669
39.0,39,55.690285
40.0,40,55.70121
41.0,41,58.938199
41.0,41,58.94941
41.0,41,58.960585
41.0,41,58.971707
40.0,40,58.982533
41.0,41,58.99369
41.0,41,59.00483
41.0,41,59.015973
40.0,40,59.026843
40.0,40,59.037711
42.0,42,62.213229
42.0,42,62.224692
43.0,43,62.236367
43.0,43,62.248039
42.0,42,62.259417
43.0,43,62.271036
42.0,42,62.282417
43.0,43,62.294078
43.0,43,62.305713
44.0,44,62.317631
49.0,49,65.541514
47.0,47,65.554365
48.0,48,65.567474
47.0,47,65.580264
47.0,47,65.593035
47.0,47,65.605705
48.0,48,65.618653
49.0,49,65.631949
47.0,47,65.644644
49.0,49,65.657903
53.0,53,68.892955
53.0,53,68.907268
54.0,54,68.921844
53.0,53,68.936144
53.0,53,68.950426
55.0,55,68.965239
54.0,54,68.979745
53.0,53,68.993999
54.0,54,69.008524
53.0,53,69.022814
61.0,61,72.139706
62.0,62,72.156558
59.0,59,72.172538
62.0,62,72.189268
63.0,63,72.206262
58.0,58,72.221941
58.0,58,72.237561
59.0,59,72.253456
64.0,64,72.270685
62.0,62,72.287353
80.0,80,75.527884
80.0,80,75.549444
76.0,76,75.569849
73.0,73,75.589498
75.0,75,75.609643
75.0,75,75.629825
81.0,81,75.651585
80.0,80,75.673086
72.0,72,75.69242
80.0,80,75.713934
121.0,121,78.576814
114.0,114,78.60755
108.0,108,78.636683
107.0,107,78.665467
110.0,110,78.695127
130.0,130,78.730089
114.0,114,78.760803
107.0,107,78.789618
97.0,97,78.81571
107.0,107,78.844502
1000.0,1000,81.176341
1000.0,1000,81.442242
186.0,186,81.491925
1000.0,1000,81.758993
198.0,198,81.812032
192.0,192,81.863706
1000.0,1000,82.13161
211.0,211,82.188093
1000.0,1000,82.453666
1000.0,1000,82.719695
1000.0,1000,86.171112
1000.0,1000,86.436703
1000.0,1000,86.701943
1000.0,1000,86.966607
1000.0,1000,87.231635
1000.0,1000,87.497453
1000.0,1000,87.765031
1000.0,1000,88.03224
1000.0,1000,88.297276
1000.0,1000,88.56093
1000.0,1000,92.012431
1000.0,1000,92.278626
1000.0,1000,92.549352
1000.0,1000,92.81576
1000.0,1000,93.081939
1000.0,1000,93.346993
1000.0,1000,93.612555
1000.0,1000,93.87817
1000.0,1000,94.143524
1000.0,1000,94.412703
1000.0,1000,97.8604
1000.0,1000,98.128074
1000.0,1000,98.394815
1000.0,1000,98.661621
1000.0,1000,98.927747
1000.0,1000,99.193339
1000.0,1000,99.459278
1000.0,1000,99.725257
1000.0,1000,99.991331
1000.0,1000,100.258157
1000.0,1000,103.704046
1000.0,1000,103.968928
1000.0,1000,104.234374
1000.0,1000,104.50019
1000.0,1000,104.764943
1000.0,1000,105.025385
1000.0,1000,105.286225
1000.0,1000,105.548516
1000.0,1000,105.808922
1000.0,1000,106.070511
1000.0,1000,109.509427
1000.0,1000,109.773986
1000.0,1000,110.038296
1000.0,1000,110.302167
1000.0,1000,110.566055
1000.0,1000,110.831321
1000.0,1000,111.096678
1000.0,1000,111.36159
1000.0,1000,111.626274
1000.0,1000,111.890753
1000.0,1000,115.329349
1000.0,1000,115.594095
1000.0,1000,115.858607
1000.0,1000,116.12316
1000.0,1000,116.387725
1000.0,1000,116.653383
1000.0,1000,116.918875
1000.0,1000,117.184454
1000.0,1000,117.450235
1000.0,1000,117.714859
1000.0,1000,121.157176
1000.0,1000,121.423602
1000.0,1000,121.690007
