#{"t_start": 1663308845.7189813, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.679657
-10.0,100,1.706085
-10.0,100,1.732402
-10.0,100,1.75854
-10.0,100,1.784655
-10.0,100,1.8108
-10.0,100,1.836866
-10.0,100,1.862984
-10.0,100,1.888994
-10.0,100,1.915058
-10.0,100,1.941052
-10.0,100,1.967072
-10.0,100,1.993018
-10.0,100,2.019033
-10.0,100,2.045045
-10.0,100,2.071011
-10.0,100,2.09695
-10.0,100,2.122962
-10.0,100,2.149039
-10.0,100,2.175102
-10.0,100,2.201095
-2.7,38,2.211035
-10.0,100,2.237028
-10.0,100,2.263071
-10.0,100,2.289077
-10.0,100,2.315066
-10.0,100,2.341023
-10.0,100,2.367071
-10.0,100,2.393139
-1.3,24,2.399451
-10.0,100,2.425448
-10.0,100,2.451451
-10.0,100,2.477363
-10.0,100,2.503339
-10.0,100,2.529397
-10.0,100,2.555285
-10.0,100,2.581152
-10.0,100,2.60708
-10.0,100,2.633086
-10.0,100,2.659053
-10.0,100,2.68512
-10.0,100,2.711226
-10.0,100,2.737388
-10.0,100,2.763467
-10.0,100,2.789718
-10.0,100,2.815767
-10.0,100,2.841865
-10.0,100,2.867981
-10.0,100,2.894042
-10.0,100,2.920152
-10.0,100,2.946234
-10.0,100,2.972354
-10.0,100,2.998405
-10.0,100,3.02445
-10.0,100,3.050487
-10.0,100,3.076583
-10.0,100,3.102694
-10.0,100,3.128765
-10.0,100,3.154855
-10.0,100,3.180949
-10.0,100,3.207101
-2.1,32,3.215593
-10.0,100,3.241727
-10.0,100,3.267908
-10.0,100,3.294026
-10.0,100,3.320178
-10.0,100,3.346279
-10.0,100,3.372494
-10.0,100,3.398566
-10.0,100,3.424801
-10.0,100,3.450932
-10.0,100,3.477124
-10.0,100,3.50325
-10.0,100,3.529313
0.5,6,3.530951
-10.0,100,3.557023
-10.0,100,3.584141
-10.0,100,3.610265
-10.0,100,3.636343
-10.0,100,3.662995
-10.0,100,3.689147
-10.0,100,3.715258
-10.0,100,3.741371
-10.0,100,3.767537
-10.0,100,3.793724
-10.0,100,3.819953
-10.0,100,3.846121
-10.0,100,3.872287
-10.0,100,3.89841
-10.0,100,3.92452
-10.0,100,3.95067
-10.0,100,3.976877
-10.0,100,4.002991
-10.0,100,4.029142
-10.0,100,4.055246
-10.0,100,4.081334
-10.0,100,4.10743
-10.0,100,4.133584
-10.0,100,4.159681
-10.0,100,4.185833
-10.0,100,22.585966
-10.0,100,22.612179
-10.0,100,22.63834
-10.0,100,22.664368
-10.0,100,22.690491
-10.0,100,22.716616
-10.0,100,22.742727
-10.0,100,22.768883
-10.0,100,22.794938
-10.0,100,22.821061
-10.0,100,22.847036
-10.0,100,22.873061
-10.0,100,22.8991
-10.0,100,22.925078
-10.0,100,22.951072
-10.0,100,22.977075
-10.0,100,23.003041
-10.0,100,23.028991
-0.1,12,23.032202
-10.0,100,23.058098
-10.0,100,23.083988
-10.0,100,23.109939
-10.0,100,23.135872
-10.0,100,23.161879
-10.0,100,23.187876
-10.0,100,23.213846
-10.0,100,23.239871
-10.0,100,23.265947
-10.0,100,23.291929
-10.0,100,23.317989
-10.0,100,23.343972
-10.0,100,23.369988
-10.0,100,23.396085
-10.0,100,23.422102
-10.0,100,23.44815
-10.0,100,23.474206
-10.0,100,23.500283
-10.0,100,23.526299
-10.0,100,23.552397
-10.0,100,23.578442
-10.0,100,23.604388
-10.0,100,23.630449
-10.0,100,23.656448
-10.0,100,23.68244
-10.0,100,23.708616
0.7,4,23.709733
-10.0,100,23.735778
-10.0,100,23.761882
-10.0,100,23.78788
-10.0,100,23.813942
-10.0,100,23.840838
-10.0,100,23.866844
-10.0,100,23.892829
-10.0,100,23.918916
-10.0,100,23.945007
-10.0,100,23.971107
-10.0,100,23.99728
-10.0,100,24.023408
-10.0,100,24.049433
-10.0,100,24.075503
-10.0,100,24.101557
-10.0,100,24.127656
-10.0,100,24.153843
-10.0,100,24.179975
-10.0,100,24.206141
-10.0,100,24.232275
-10.0,100,24.258397
-10.0,100,24.284593
-3.5,46,24.296676
-10.0,100,24.322726
-10.0,100,24.348774
-10.0,100,24.374852
-10.0,100,24.400971
-10.0,100,24.427075
-10.0,100,24.453148
-10.0,100,24.479105
-10.0,100,24.505064
-10.0,100,24.531073
-10.0,100,24.557151
-10.0,100,24.583225
-10.0,100,24.60923
-10.0,100,24.635294
-10.0,100,24.661368
-10.0,100,24.687532
-10.0,100,24.713659
-10.0,100,24.739824
-10.0,100,24.765884
-10.0,100,24.792004
-10.0,100,24.818115
-0.7,18,24.822895
-10.0,100,24.848887
-10.0,100,24.874925
-10.0,100,24.900953
-10.0,100,24.927039
-10.0,100,24.953196
-10.0,100,24.979197
-10.0,100,25.005264
-10.0,100,25.031342
-10.0,100,25.057411
-10.0,100,25.08363
-10.0,100,43.53908
-10.0,100,43.565342
-10.0,100,43.591662
-10.0,100,43.617858
-10.0,100,43.644279
-10.0,100,43.67062
-10.0,100,43.696933
-10.0,100,43.723249
-10.0,100,43.749708
-10.0,100,43.776038
-10.0,100,43.802488
-10.0,100,43.828788
-10.0,100,43.854996
-2.3,34,43.863986
-10.0,100,43.89018
-10.0,100,43.91638
-10.0,100,43.942675
-10.0,100,43.968942
-10.0,100,43.995254
-3.4,45,44.007123
-10.0,100,44.03346
-10.0,100,44.059783
-10.0,100,44.086006
-2.7,38,44.096069
-10.0,100,44.12232
-10.0,100,44.148556
-10.0,100,44.174894
-10.0,100,44.201128
-10.0,100,44.227385
-10.0,100,44.253625
-10.0,100,44.279912
-10.0,100,44.306204
-10.0,100,44.332557
-10.0,100,44.358804
-10.0,100,44.385234
-10.0,100,44.411446
-10.0,100,44.437655
-10.0,100,44.463994
-10.0,100,44.490319
-10.0,100,44.516547
-3.2,43,44.527871
-10.0,100,44.554181
-10.0,100,44.580418
0.5,6,44.582067
-10.0,100,44.608335
-10.0,100,44.634569
-10.0,100,44.660887
-10.0,100,44.68721
-10.0,100,44.713624
-10.0,100,44.739933
-10.0,100,44.766362
-10.0,100,44.792696
-10.0,100,44.819022
-10.0,100,44.845409
-10.0,100,44.871783
-10.0,100,44.898167
-5.8,69,44.916437
-10.0,100,44.942771
-10.0,100,44.969087
-10.0,100,44.995431
-10.0,100,45.021829
-10.0,100,45.048299
-4.4,55,45.062898
-10.0,100,45.089342
-10.0,100,45.115781
-10.0,100,45.142166
-10.0,100,45.168569
-2.7,38,45.17868
-4.5,56,45.193538
-10.0,100,45.219979
-10.0,100,45.246386
-10.0,100,45.272814
-10.0,100,45.29931
-10.0,100,45.325673
-10.0,100,45.352054
-10.0,100,45.378475
-10.0,100,45.404943
-10.0,100,45.431347
-10.0,100,45.457754
-10.0,100,45.484176
-10.0,100,45.510634
-10.0,100,45.537128
-10.0,100,45.563598
-6.3,74,45.58321
-10.0,100,45.60992
-10.0,100,45.636387
-10.0,100,45.662817
-10.0,100,45.689219
-10.0,100,45.715561
-1.6,27,45.722788
-10.0,100,45.749178
-10.0,100,45.775652
-10.0,100,45.802135
-3.8,49,45.815137
-10.0,100,45.841528
-1.3,24,45.847936
-10.0,100,45.874331
-10.0,100,45.900753
-10.0,100,45.927144
-10.0,100,45.953581
-10.0,100,64.398563
-0.4,15,64.402622
-10.0,100,64.428901
-10.0,100,64.455072
-3.5,46,64.467161
-10.0,100,64.493287
-10.0,100,64.519412
-6.4,75,64.539029
-10.0,100,64.5651
-10.0,100,64.591205
-3.9,50,64.604309
-10.0,100,64.630412
-10.0,100,64.656724
-10.0,100,64.682858
0.6,5,64.684246
-3.2,43,64.695508
-10.0,100,64.721639
-10.0,100,64.747805
-1.7,28,64.755194
-1.6,27,64.762319
-10.0,100,64.788454
-1.1,22,64.79429
-3.0,41,64.805034
-10.0,100,64.831158
-2.9,40,64.841646
0.1,10,64.844334
-7.8,89,64.867648
-10.0,100,64.893793
-0.1,12,64.897004
-10.0,100,64.92305
-1.7,28,64.930418
-10.0,100,64.956474
-10.0,100,64.982558
-10.0,100,65.008661
-4.9,60,65.024343
-3.7,48,65.036917
-10.0,100,65.062966
-4.6,57,65.077831
-8.7,98,65.103446
-3.2,43,65.114718
-10.0,100,65.140856
-10.0,100,65.166981
-10.0,100,65.193092
-10.0,100,65.219248
-10.0,100,65.245398
-2.5,36,65.254928
-3.3,44,65.266576
-10.0,100,65.292793
-10.0,100,65.318968
-10.0,100,65.345226
-10.0,100,65.371428
-10.0,100,65.39766
-2.9,40,65.408191
-10.0,100,65.434329
-10.0,100,65.460535
-3.6,47,65.472825
-10.0,100,65.499
-6.5,76,65.518873
-10.0,100,65.545029
-2.4,35,65.55424
-3.6,47,65.566615
-10.0,100,65.592719
-10.0,100,65.618858
-4.8,59,65.634339
-10.0,100,65.660475
-10.0,100,65.686656
-2.6,37,65.696398
-10.0,100,65.722525
-10.0,100,65.748742
-10.0,100,65.774951
-10.0,100,65.801092
-3.8,49,65.813984
-10.0,100,65.840249
-10.0,100,65.866452
-0.7,18,65.871286
-10.0,100,65.89754
-5.1,62,65.913898
-0.2,13,65.917403
-10.0,100,65.943702
-10.0,100,65.970018
-3.1,42,65.981101
-10.0,100,66.007443
-10.0,100,66.033694
-5.0,61,66.049746
-1.7,28,66.057152
-10.0,100,66.083406
-10.0,100,66.109818
-0.1,12,66.113043
-10.0,100,66.139269
-10.0,100,66.16544
-10.0,100,66.191691
0.7,4,66.192827
-3.1,42,66.203906
-3.8,49,66.216796
-10.0,100,66.24297
-10.0,100,66.269211
-10.0,100,66.295519
-10.0,100,66.321758
-10.0,100,66.347937
-1.6,27,66.35508
-0.4,15,84.870843
-10.0,100,84.897058
-10.0,100,84.923184
-10.0,100,84.949292
-10.0,100,84.975398
-10.0,100,85.001498
-10.0,100,85.027561
-1.0,21,85.0331
-10.0,100,85.059212
-10.0,100,85.085308
-10.0,100,85.111374
-10.0,100,85.137534
-10.0,100,85.163624
-3.0,41,85.174403
-10.0,100,85.200525
-10.0,100,85.226657
-10.0,100,85.252739
-0.9,20,85.25804
-10.0,100,85.28404
-10.0,100,85.310104
-10.0,100,85.336244
-0.9,20,85.341526
-10.0,100,85.367609
-10.0,100,85.393677
-10.0,100,85.419707
-10.0,100,85.445639
-0.7,18,85.45037
-10.0,100,85.476341
-3.6,47,85.488605
-10.0,100,85.514678
-1.4,25,85.521254
-1.4,25,85.52786
-10.0,100,85.553919
-2.1,32,85.562354
-10.0,100,85.588476
-10.0,100,85.614617
-10.0,100,85.640751
-8.3,94,85.665415
-10.0,100,85.691569
-10.0,100,85.717617
-10.0,100,85.743646
-10.0,100,85.769669
