#{"t_start": 1663347437.3373768, "env_id": "PredatorPrey-v0"}
r,l,t
-20.0,200,1.696087
-20.0,200,1.748385
-20.0,200,1.804575
-20.0,200,1.856792
-20.0,200,1.908908
-20.0,200,1.960824
-20.0,200,2.012766
-20.0,200,2.064571
-20.0,200,2.116648
-20.0,200,2.168547
-20.0,200,2.220452
-20.0,200,2.272478
-20.0,200,2.324392
-20.0,200,2.376507
-20.0,200,2.428487
-20.0,200,2.480415
-20.0,200,2.532186
-20.0,200,2.584045
-20.0,200,2.635859
-20.0,200,2.687698
-20.0,200,2.739598
-20.0,200,2.791403
-6.3,74,2.810644
-20.0,200,2.862904
-20.0,200,2.914609
-20.0,200,2.966443
-20.0,200,3.018264
-20.0,200,3.070128
-20.0,200,3.121747
-20.0,200,3.173478
-20.0,200,3.225226
-20.0,200,3.276919
-20.0,200,3.328623
-20.0,200,3.380352
-20.0,200,3.432235
-20.0,200,3.484039
-20.0,200,3.535856
-20.0,200,3.587827
-20.0,200,3.639448
-20.0,200,3.691104
-20.0,200,3.742714
-20.0,200,3.794518
-20.0,200,3.846647
-20.0,200,3.898389
-20.0,200,3.950105
-20.0,200,4.001908
-20.0,200,4.053731
-20.0,200,4.105572
-20.0,200,4.157315
-20.0,200,4.20929
-20.0,200,4.26118
-20.0,200,4.312903
-20.0,200,4.364628
-20.0,200,4.416343
-20.0,200,4.46811
-20.0,200,4.520065
-20.0,200,4.571916
-20.0,200,4.6238
-20.0,200,4.675768
-20.0,200,4.727687
-20.0,200,4.77961
-20.0,200,4.831503
-20.0,200,4.883297
-20.0,200,4.935117
-20.0,200,4.987004
-20.0,200,5.038718
-20.0,200,5.090468
-20.0,200,5.142237
-20.0,200,5.194053
-20.0,200,5.245879
-20.0,200,5.297694
-20.0,200,5.349437
-20.0,200,5.401248
-20.0,200,5.453047
-20.0,200,5.504872
-20.0,200,5.55672
-20.0,200,5.608538
-20.0,200,5.660399
-20.0,200,5.712265
-20.0,200,5.764082
-9.1,102,5.790545
-20.0,200,5.842263
-20.0,200,5.894039
-20.0,200,5.945783
-20.0,200,5.997492
-20.0,200,6.04926
-20.0,200,6.100996
-20.0,200,6.152627
-20.0,200,6.204344
-20.0,200,6.256073
-20.0,200,6.307942
-20.0,200,6.35978
-20.0,200,6.411691
-20.0,200,6.463845
-20.0,200,6.515928
-20.0,200,6.567911
-20.0,200,6.619857
-20.0,200,6.671936
-20.0,200,6.724036
-20.0,200,6.776043
-20.0,200,25.16987
-20.0,200,25.221473
-20.0,200,25.272969
-20.0,200,25.324639
-20.0,200,25.376282
-20.0,200,25.427838
-20.0,200,25.479301
-20.0,200,25.530958
-20.0,200,25.582583
-20.0,200,25.634199
-20.0,200,25.685796
-20.0,200,25.737414
-20.0,200,25.789102
-20.0,200,25.840852
-20.0,200,25.892634
-3.6,47,25.904845
-20.0,200,25.956444
-20.0,200,26.008124
-20.0,200,26.059751
-20.0,200,26.111439
-20.0,200,26.16324
-20.0,200,26.215077
-5.4,65,26.231956
-20.0,200,26.283652
-20.0,200,26.33552
-20.0,200,26.387242
-20.0,200,26.438881
-20.0,200,26.490422
-20.0,200,26.542051
0.4,7,26.543968
-20.0,200,26.595686
-20.0,200,26.647319
-20.0,200,26.698964
-20.0,200,26.750534
-20.0,200,26.802218
-20.0,200,26.854148
-20.0,200,26.905936
-20.0,200,26.95768
-20.0,200,27.009511
-20.0,200,27.061473
-20.0,200,27.113187
-20.0,200,27.165061
-20.0,200,27.217026
-20.0,200,27.268732
-20.0,200,27.320613
-20.0,200,27.372319
-20.0,200,27.42414
-20.0,200,27.475883
-20.0,200,27.527749
-20.0,200,27.579557
-20.0,200,27.631258
-20.0,200,27.683085
-20.0,200,27.734964
-20.0,200,27.786682
-20.0,200,27.838471
-20.0,200,27.890093
-20.0,200,27.941937
-20.0,200,27.993692
-20.0,200,28.045343
-20.0,200,28.097024
-20.0,200,28.148666
-20.0,200,28.200325
-20.0,200,28.252049
-20.0,200,28.303947
-20.0,200,28.355569
-20.0,200,28.407361
-20.0,200,28.459158
-20.0,200,28.510883
-20.0,200,28.562624
-20.0,200,28.614332
-20.0,200,28.666
-20.0,200,28.71769
-20.0,200,28.769408
-20.0,200,28.821201
-20.0,200,28.872891
-20.0,200,28.924637
-20.0,200,28.976359
