#{"t_start": 1663264075.3285933, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
82.127476,9,0.292411
72.921212,8,0.295512
64.086565,7,0.298164
64.10981,7,0.300787
64.191335,7,0.303432
72.924328,8,0.306319
63.50793,7,0.308856
72.930718,8,0.311756
73.253205,8,0.314706
82.585941,9,0.31792
63.832362,7,0.600063
73.008091,8,0.603096
73.253801,8,0.606073
64.002859,7,0.608702
63.877186,7,0.611317
63.988943,7,0.6139
72.923092,8,0.616802
73.451782,8,0.619713
63.532641,7,0.622292
63.992131,7,0.624844
63.787503,7,0.900032
64.152119,7,0.902654
72.988388,8,0.905576
63.968504,7,0.90816
82.368626,9,0.911426
73.320085,8,0.914334
73.076531,8,0.917242
64.032154,7,0.919814
64.138988,7,0.922399
63.514901,7,0.924988
64.179708,7,1.200813
82.460007,9,1.204117
64.282725,7,1.206701
72.747876,8,1.20962
64.291055,7,1.212214
83.104233,9,1.215447
82.782692,9,1.218699
72.932876,8,1.221603
73.196644,8,1.224518
63.944946,7,1.227142
63.957073,7,1.51259
72.929914,8,1.515815
72.998308,8,1.518833
82.4144,9,1.522112
73.013821,8,1.525032
73.61114,8,1.527902
63.786569,7,1.530451
73.382811,8,1.533334
63.604599,7,1.535876
64.019783,7,1.538424
73.291541,8,1.813449
64.199145,7,1.816031
91.640807,10,1.819602
64.227336,7,1.822164
73.156168,8,1.825069
63.719516,7,1.827609
63.747938,7,1.830159
64.150157,7,1.83272
73.286696,8,1.835611
73.413851,8,1.838495
92.055303,10,2.116702
63.803745,7,2.119345
73.105454,8,2.122288
63.704384,7,2.124881
72.815601,8,2.127834
63.544977,7,2.130421
63.9049,7,2.132999
82.532519,9,2.136216
64.073608,7,2.138777
63.676484,7,2.141334
73.422843,8,2.414394
63.84941,7,2.416991
73.161781,8,2.419889
73.218292,8,2.42278
73.346173,8,2.426085
72.970515,8,2.429028
73.18919,8,2.431925
63.801479,7,2.434498
64.180115,7,2.437067
73.068621,8,2.439956
82.654708,9,2.71685
63.474068,7,2.719476
73.604627,8,2.722396
73.659448,8,2.725302
63.886058,7,2.727873
72.989583,8,2.730757
63.933617,7,2.733339
73.26291,8,2.736233
54.870882,6,2.738447
64.161241,7,2.740992
63.897799,7,3.020063
73.384779,8,3.023001
64.173503,7,3.025558
73.120833,8,3.028439
64.060901,7,3.030977
63.829315,7,3.03352
73.355897,8,3.036402
73.371332,8,3.039311
63.80325,7,3.041859
64.17425,7,3.044399
34.893636,4,6.47128
26.779628,3,6.472563
26.756725,3,6.47381
26.892044,3,6.475045
26.749753,3,6.476277
26.648159,3,6.477509
26.78116,3,6.478738
26.675336,3,6.47997
26.887122,3,6.4812
26.777297,3,6.482429
92.421165,10,9.810553
101.779128,11,9.814514
82.885949,9,9.817784
120.04064,13,9.822426
269.434655,29,9.832355
101.536364,11,9.836279
185.920859,20,9.843244
111.079727,12,9.847457
110.972025,12,9.851678
110.852834,12,9.855968
129.303178,14,13.163411
138.530805,15,13.168731
120.571818,13,13.173362
110.836902,12,13.177617
101.459413,11,13.181542
120.3871,13,13.186142
129.313382,14,13.191064
176.29098,19,13.197637
101.60575,11,13.201531
111.117069,12,13.205771
223.115409,24,16.494846
213.350365,23,16.502914
185.610914,20,16.510017
475.707129,51,16.527288
157.599933,17,16.533214
157.356166,17,16.539118
400.957277,43,16.553669
195.211837,21,16.560905
222.999321,24,16.56911
269.862445,29,16.578998
157.030494,17,19.862974
166.603963,18,19.869277
269.991674,29,19.879381
298.009848,32,19.890323
371.975769,40,19.903926
278.412545,30,19.914237
260.47349,28,19.923747
353.754105,38,19.936643
334.991655,36,19.948782
288.409512,31,19.959287
288.147055,31,23.236068
203.434758,22,23.243684
316.035315,34,23.255179
260.021241,28,23.264728
222.701645,24,23.272914
241.200434,26,23.281843
306.700933,33,23.293118
559.467948,60,23.313306
185.321039,20,23.320175
193.750548,21,23.327357
456.679814,49,26.603572
241.109782,26,26.61252
325.493376,35,26.624344
325.63969,35,26.636536
447.019103,48,26.652969
344.425858,37,26.665637
269.081732,29,26.675522
203.446519,22,26.683097
221.090069,24,26.691339
352.975193,38,26.704259
370.897781,40,29.981087
259.570872,28,29.990732
342.91942,37,30.003371
314.800599,34,30.014937
222.149715,24,30.02319
371.252061,40,30.036709
371.524349,40,30.050228
306.132407,33,30.061449
315.956711,34,30.073014
427.534798,46,30.088716
399.573088,43,33.392183
287.306645,31,33.402899
465.787909,50,33.419815
390.166752,42,33.434082
362.501289,39,33.447347
381.514351,41,33.461333
353.44644,38,33.474298
325.206065,35,33.486237
483.92951,52,33.503861
231.31594,25,33.512527
371.215025,40,36.775892
399.650539,43,36.790602
352.812703,38,36.803572
315.324161,34,36.815215
344.053636,37,36.827834
249.755299,27,36.83712
418.732775,45,36.852396
239.795279,26,36.861312
550.040726,59,36.881129
231.018125,25,36.88972
334.144673,36,40.171717
211.833969,23,40.17969
258.443279,28,40.189326
268.438058,29,40.199269
231.706581,25,40.207871
287.065892,31,40.218482
295.963448,32,40.229368
390.361737,42,40.243565
315.965827,34,40.255185
428.240492,46,40.270866
212.992365,23,43.537894
1036.559061,111,43.575211
409.534106,44,43.590159
399.966347,43,43.604786
521.527848,56,43.62383
362.300477,39,43.637078
371.980944,40,43.650699
399.741122,43,43.665339
390.92708,42,43.679551
718.075256,77,43.705431
690.644366,74,46.849288
606.213347,65,46.87131
718.492834,77,46.897209
363.098439,39,46.910508
362.631324,39,46.923833
774.915044,83,46.951816
605.880157,65,46.973668
315.681094,34,46.985267
615.219968,66,47.007463
344.448194,37,47.020087
419.219864,45,50.221085
961.782571,103,50.255541
653.066846,70,50.279182
334.536827,36,50.291491
465.77799,50,50.308394
559.301602,60,50.328691
653.336521,70,50.352406
821.795352,88,50.381918
1392.713343,149,50.431768
728.169558,78,50.457929
1410.940633,151,53.723732
1457.822947,156,53.775569
1271.112664,136,53.8208
353.769012,38,53.833702
540.727625,58,53.853285
381.542172,41,53.867113
699.648669,75,53.892129
241.421195,26,53.90099
344.203358,37,53.913562
259.634818,28,53.923124
306.926842,33,57.182474
278.743302,30,57.192775
343.796617,37,57.205452
390.421877,42,57.219733
362.490703,39,57.232994
287.555797,31,57.243556
352.874964,38,57.256622
399.883627,43,57.271122
259.964637,28,57.280693
549.770787,59,57.300518
1289.717223,138,60.809442
858.539923,92,60.840298
653.308069,70,60.863802
2478.277759,265,60.952738
727.75734,78,60.979189
681.359932,73,61.003667
288.093142,31,61.014255
484.285611,52,61.031869
400.242258,43,61.046451
446.725734,48,61.062754
437.010846,47,64.298229
250.502009,27,64.307533
9359.972097,1000,64.639349
821.302365,88,64.669512
306.545148,33,64.680804
9359.986751,1000,65.012259
9359.962896,1000,65.343076
9359.954067,1000,65.672129
9359.954302,1000,66.006885
324.820579,35,66.019031
9359.765251,1000,68.824524
849.45326,91,68.855125
306.363997,33,68.866375
287.640685,31,68.876989
297.129281,32,68.888068
9359.857573,1000,69.220087
315.716981,34,69.231731
344.233752,37,69.244279
287.777725,31,69.254903
372.385322,40,69.268566
9359.868771,1000,72.835434
390.933062,42,72.849791
503.404624,54,72.867864
287.480744,31,72.878373
334.941756,36,72.890486
9359.933601,1000,73.218889
9359.826448,1000,73.547391
324.805499,35,73.559253
9359.891331,1000,73.886596
325.214494,35,73.898462
9359.865888,1000,78.000962
9359.922682,1000,78.330151
558.714017,60,78.350484
9359.878718,1000,78.678937
362.194663,39,78.692152
9354.293724,1000,79.024309
231.412558,25,79.033209
446.715469,48,79.049385
9354.173937,1000,79.380151
9354.265176,1000,79.710904
877.762735,94,82.988018
9359.599746,1000,83.317616
9359.947611,1000,83.647103
9359.847348,1000,83.977042
9359.826603,1000,84.306052
9359.965854,1000,84.635913
9359.97311,1000,84.964573
456.168981,49,84.981126
9359.972467,1000,85.310426
596.558553,64,85.331922
9359.941135,1000,88.904163
9359.723448,1000,89.236141
9359.82577,1000,89.566769
418.872296,45,89.582025
9359.797516,1000,89.913459
9359.814314,1000,90.244531
9359.973115,1000,90.57595
1064.64724,114,90.614166
9359.831398,1000,90.945583
9359.900977,1000,91.276897
9359.772344,1000,94.963182
9359.964746,1000,95.293438
9359.894748,1000,95.623211
418.922329,45,95.638457
9359.953557,1000,95.967829
9359.946357,1000,96.296806
9359.847078,1000,96.627068
325.420161,35,96.639016
9359.774758,1000,96.968031
9359.809099,1000,97.297129
9359.732438,1000,100.864323
9359.878923,1000,101.193645
9359.639693,1000,101.522334
9359.951883,1000,101.85079
9359.968338,1000,102.181803
9359.494563,1000,102.510655
9359.584143,1000,102.839892
9359.953997,1000,103.168941
9359.976322,1000,103.497735
9359.791999,1000,103.82721
9359.884166,1000,107.402556
699.644577,75,107.427698
9359.872706,1000,107.756785
9359.783911,1000,108.086483
9359.72493,1000,108.416197
9359.868945,1000,108.745127
9359.933526,1000,109.075325
9359.937687,1000,109.405253
699.594335,75,109.430701
9359.927031,1000,109.760651
9359.446938,1000,113.496279
9359.532619,1000,113.824136
9359.950888,1000,114.151122
9359.869487,1000,114.478616
9359.540046,1000,114.806698
9359.700389,1000,115.135257
9359.899402,1000,115.46345
9359.626921,1000,115.790473
9359.676572,1000,116.118378
9358.830163,1000,116.448334
9359.821523,1000,120.014752
9359.912716,1000,120.342541
9359.223629,1000,120.67026
9359.964689,1000,120.997798
9359.847507,1000,121.326168
9359.816475,1000,121.653571
9359.735953,1000,121.982278
9359.696745,1000,122.310075
793.291822,85,122.338323
9359.841902,1000,122.665162
9359.769577,1000,123.486069
9359.814363,1000,123.814042
9359.887021,1000,124.14091
9359.888686,1000,124.46922
9359.933942,1000,124.798198
9359.972591,1000,125.125904
9359.663636,1000,125.453079
