#{"t_start": 1662668511.0733793, "env_id": "Swimmer20-v3"}
r,l,t
-138.863826,1000,8.144802
-139.171988,1000,9.017193
-140.354229,1000,9.923922
-138.243982,1000,10.80826
-139.795802,1000,11.712589
-138.930617,1000,12.623848
-140.428979,1000,13.43276
-140.339837,1000,14.367656
-140.635208,1000,15.192182
-139.380789,1000,16.031036
-105.542349,1000,149.471295
-104.410604,1000,150.329784
-80.911708,1000,151.170996
-111.283034,1000,151.998948
-104.427147,1000,152.877105
-119.828139,1000,153.843611
-92.940788,1000,154.736687
-73.553563,1000,155.563649
-109.034103,1000,156.405346
-96.29511,1000,157.293375
-36.838072,1000,289.588448
-30.900193,1000,290.598036
-45.719296,1000,291.47033
-31.07994,1000,292.401726
-39.16417,1000,293.215595
-41.7677,1000,294.109545
-33.587234,1000,294.924835
-50.843721,1000,295.779248
-42.24004,1000,296.639731
-32.885947,1000,297.477914
-92.400019,1000,433.023363
-93.302281,1000,433.839144
-76.448333,1000,434.780621
-90.250141,1000,435.602719
-98.344482,1000,436.432868
-64.004856,1000,437.270296
-86.574268,1000,438.184337
-93.911094,1000,439.097455
-94.785276,1000,439.993973
-110.889559,1000,440.919174
-30.427909,1000,577.286092
-42.101763,1000,578.170111
-7.670876,1000,579.001717
-20.143425,1000,579.99558
-41.431518,1000,580.859859
-31.230228,1000,581.640946
-22.66535,1000,582.501793
-35.406661,1000,583.285815
-41.601473,1000,584.082294
-29.468176,1000,585.012729
-77.245264,1000,721.239803
-56.252575,1000,722.09273
-69.979585,1000,723.077169
-65.196345,1000,723.9206
-82.490523,1000,724.774452
-63.087994,1000,725.673673
-173.160904,1000,726.582728
-46.080893,1000,727.457917
-144.9476,1000,728.34172
-78.908292,1000,729.253501
-101.481583,1000,863.757504
-68.832913,1000,864.604673
-58.341331,1000,865.487598
-52.867944,1000,866.348129
-66.59077,1000,867.211338
-39.65657,1000,868.021031
-40.717825,1000,868.881127
-66.859559,1000,869.739287
-53.322941,1000,870.561129
-53.300216,1000,871.529316
-43.648186,1000,1006.467878
-61.707304,1000,1007.345855
-63.249943,1000,1008.200956
-57.546618,1000,1009.026211
-68.845696,1000,1009.872241
-51.836257,1000,1010.699774
-99.352331,1000,1011.543624
-55.583783,1000,1012.324167
-69.641919,1000,1013.161121
-60.731031,1000,1013.958186
-20.324498,1000,1157.011663
-25.411555,1000,1157.849627
-11.853367,1000,1158.62936
-18.339324,1000,1159.444106
-12.846909,1000,1160.219097
-21.834008,1000,1161.02838
-19.409109,1000,1161.796918
-18.98013,1000,1162.6744
-26.182612,1000,1163.519068
-15.979006,1000,1164.292951
-34.084826,1000,1314.742553
-26.003894,1000,1315.513581
-31.801346,1000,1316.386491
-21.508777,1000,1317.25246
-29.337384,1000,1318.025678
-30.819616,1000,1318.938734
-30.647885,1000,1319.708281
-29.881503,1000,1320.512712
-35.490952,1000,1321.375471
-23.77515,1000,1322.232216
4.850682,1000,1473.722534
5.054641,1000,1474.583548
8.398199,1000,1475.402073
3.992183,1000,1476.117368
5.740132,1000,1476.88784
1.057737,1000,1477.603521
-2.735161,1000,1478.336509
7.705416,1000,1479.139812
1.485032,1000,1479.876668
6.937603,1000,1480.576767
-7.750751,1000,1629.397256
-7.094419,1000,1630.125282
-8.063344,1000,1630.924485
-7.739434,1000,1631.668695
-6.054432,1000,1632.38622
-13.219563,1000,1633.237652
-11.844657,1000,1634.001473
-10.190574,1000,1634.819602
-5.983859,1000,1635.582065
-10.40735,1000,1636.290463
8.173399,1000,1783.262634
12.693495,1000,1784.011577
14.725285,1000,1784.72606
10.951822,1000,1785.36935
12.809831,1000,1786.093104
12.120424,1000,1786.799706
10.878886,1000,1787.608259
10.655896,1000,1788.319617
11.543066,1000,1789.024923
12.063257,1000,1789.776578
9.799242,1000,1935.993664
9.091931,1000,1936.762024
18.947643,1000,1937.529553
9.894338,1000,1938.229569
20.967058,1000,1938.994992
15.794388,1000,1939.682242
19.058323,1000,1940.460568
21.089272,1000,1941.178364
19.807866,1000,1941.903595
10.855785,1000,1942.6956
14.060031,1000,2091.599756
19.424517,1000,2092.336268
8.483683,1000,2093.02369
16.787797,1000,2093.718052
18.314784,1000,2094.492751
12.599824,1000,2095.130995
15.092426,1000,2095.813542
13.792505,1000,2096.484585
16.173429,1000,2097.186268
18.377974,1000,2097.894132
37.274829,1000,2247.17257
21.030511,1000,2247.913939
27.517724,1000,2248.569409
28.445985,1000,2249.268598
20.4428,1000,2250.055572
24.84104,1000,2250.78797
39.437824,1000,2251.50576
31.824084,1000,2252.217917
42.370157,1000,2252.961288
40.937534,1000,2253.678915
72.663412,1000,2402.809633
77.475531,1000,2403.578302
76.511019,1000,2404.322463
85.263793,1000,2405.088475
70.327255,1000,2405.782742
72.856191,1000,2406.514869
72.816758,1000,2407.275977
78.119894,1000,2407.991296
78.402089,1000,2408.717492
68.697784,1000,2409.472118
248.890695,1000,2562.093251
254.763078,1000,2562.793049
263.840043,1000,2563.534841
245.040735,1000,2564.274049
252.753438,1000,2565.005428
256.154886,1000,2565.741732
252.714,1000,2566.459274
247.240451,1000,2567.144137
255.372695,1000,2567.884166
247.216174,1000,2568.635607
277.338849,1000,2722.113106
272.345939,1000,2722.889167
278.607156,1000,2723.565709
280.102629,1000,2724.312221
265.997561,1000,2725.025949
276.862545,1000,2725.792828
272.203245,1000,2726.524734
