#{"t_start": 1662437840.3875349, "env_id": "Walker2d-v3"}
r,l,t
0.438754,12,3.166786
0.638588,12,3.172349
0.79445,12,3.177839
0.692006,12,3.183343
0.351468,12,3.188821
0.517844,12,3.194267
0.287844,12,3.199745
0.439561,12,3.205171
0.557843,12,3.210688
0.642511,12,3.216223
223.755238,137,151.220411
196.91411,138,151.280609
224.634446,205,151.369675
162.373757,133,151.427526
187.221347,141,151.488881
270.926748,178,151.566442
144.17705,92,151.606708
133.938173,90,151.645901
229.318537,150,151.711188
229.910467,150,151.77662
252.540773,147,291.730065
306.299824,152,291.798038
43.408357,296,291.92673
356.455998,211,292.021585
455.518558,295,292.154521
396.667561,240,292.262156
283.125015,226,292.360522
146.526534,434,292.549859
289.277525,153,292.617792
395.38944,239,292.725045
287.748948,151,452.127641
146.785158,86,452.165002
313.235152,160,452.23538
83.8481,71,452.266201
216.432264,119,452.318191
255.071958,149,452.383363
205.334674,113,452.432438
83.460206,69,452.462307
206.352095,111,452.510669
246.710641,134,452.569222
229.936384,120,601.009182
137.782463,84,601.045849
307.868278,181,601.1255
277.836188,178,601.203108
267.801967,159,601.272767
456.356785,239,601.376027
43.852376,112,601.424778
127.487933,95,601.465903
382.073145,182,601.545826
751.691517,686,601.844425
1253.93875,480,750.645982
1718.297801,621,750.916847
1135.792553,418,751.100082
403.185267,179,751.179188
906.60505,330,751.323568
804.387189,299,751.454856
509.915238,201,751.542665
741.834658,322,751.684285
892.877996,354,751.83926
500.125721,218,751.935129
923.68916,320,902.901602
1052.461228,393,903.075548
748.3828,301,903.20917
828.656976,309,903.345198
809.231536,335,903.492881
810.996943,332,903.639835
767.771838,289,903.767406
860.830728,452,903.965212
688.401623,290,904.093789
1465.957147,477,904.301637
339.553771,164,1059.467474
368.655572,171,1059.542236
334.442389,155,1059.609547
338.946358,161,1059.679165
329.124312,154,1059.745936
345.153056,161,1059.815773
367.634267,173,1059.891044
357.949007,159,1059.96031
356.770081,165,1060.031831
347.350855,159,1060.101092
1477.347312,509,1250.895892
794.899694,264,1251.008852
475.235086,239,1251.110409
902.987827,397,1251.281226
938.106559,320,1251.418842
1115.60664,385,1251.582731
692.850001,251,1251.689732
1181.725975,382,1251.852091
943.819402,322,1251.990768
738.371529,262,1252.102482
395.524556,175,1456.576699
553.111529,218,1456.67063
389.047161,170,1456.743882
461.174582,205,1456.832475
486.54666,202,1456.919436
414.146605,185,1456.999264
774.989308,257,1457.110001
459.882481,199,1457.196032
403.994923,166,1457.267697
375.652021,172,1457.342114
2075.134009,783,1669.292413
1254.927118,446,1669.482523
137.668261,105,1669.527627
390.621932,171,1669.600867
2359.638042,776,1669.932498
1465.898042,550,1670.167867
1507.652664,556,1670.405421
1040.815049,398,1670.575529
1598.505535,549,1670.810248
593.508426,236,1670.911124
693.107468,290,1870.284065
2766.739067,1000,1870.711911
370.239793,225,1870.808382
672.449269,249,1870.91503
1283.715808,523,1871.13852
1573.279766,575,1871.384217
1795.464303,568,1871.628089
-15.175825,156,1871.694972
2843.557695,1000,1872.123506
1259.76334,485,1872.331052
3133.438151,1000,2098.779751
3287.332522,1000,2099.209557
1574.699943,466,2099.41011
3159.985912,1000,2099.840442
3286.46526,1000,2100.269878
1990.252088,583,2100.521328
3018.653319,1000,2100.952856
2819.069866,863,2101.32295
3272.548791,1000,2101.751693
3269.885947,1000,2102.180457
1415.975425,421,2317.384037
388.889895,147,2317.447014
1071.91434,348,2317.597333
2080.118028,561,2317.836753
1214.725071,374,2317.996302
