#{"t_start": 1662668506.6401446, "env_id": "Swimmer20-v3"}
r,l,t
-126.224956,1000,7.274373
-125.619436,1000,8.038548
-126.082297,1000,8.78381
-125.519095,1000,9.602929
-125.624107,1000,10.451804
-126.056061,1000,11.331134
-125.792808,1000,12.213403
-125.905396,1000,12.964932
-126.643323,1000,13.752686
-125.726432,1000,14.634356
-108.250266,1000,126.116419
-75.993126,1000,126.897852
-106.50541,1000,127.618865
-88.704141,1000,128.362771
-83.155881,1000,129.135711
-96.242476,1000,129.951328
-102.348006,1000,130.792451
-79.106381,1000,131.594542
-112.205669,1000,132.394715
-84.467834,1000,133.116035
-113.542016,1000,246.061072
-107.382342,1000,246.853859
-123.679933,1000,247.593237
-109.241615,1000,248.368506
-110.975859,1000,249.181497
-115.222894,1000,249.991853
-99.891049,1000,250.808918
-141.112789,1000,251.566445
-136.22876,1000,252.471183
-100.48798,1000,253.288265
-81.656146,1000,365.916197
-71.352913,1000,366.649997
-57.798637,1000,367.392575
-74.968311,1000,368.158024
-63.104515,1000,368.907165
-77.496863,1000,369.87381
-73.288064,1000,370.599419
-60.115314,1000,371.30224
-72.653682,1000,372.072748
-69.389605,1000,372.816466
-71.762456,1000,485.390654
-67.799419,1000,486.242779
-56.365549,1000,486.909471
-18.786246,1000,487.64143
-45.389949,1000,488.394834
-45.262519,1000,489.172301
-47.73494,1000,489.940617
-18.641075,1000,490.679037
-53.225289,1000,491.442455
-54.063711,1000,492.253343
-39.653923,1000,605.558288
-36.998109,1000,606.30943
-29.747467,1000,607.030737
-56.982545,1000,607.769469
-28.517536,1000,608.539233
-23.996235,1000,609.3186
-52.276477,1000,610.145517
-46.589908,1000,610.882122
-26.462899,1000,611.694942
-30.654176,1000,612.436257
-78.423464,1000,725.329501
-78.7666,1000,726.048018
-45.464417,1000,726.78348
-65.911878,1000,727.541759
-74.829868,1000,728.257044
-64.706496,1000,728.999515
-43.846174,1000,729.674062
-72.176313,1000,730.435024
-65.532327,1000,731.116055
-76.641467,1000,731.775914
-61.312384,1000,846.649712
-55.21335,1000,847.439131
-65.223472,1000,848.237912
-60.282247,1000,849.031811
-59.528585,1000,849.829097
-55.938333,1000,850.60431
-51.545066,1000,851.351702
-56.779755,1000,852.160524
-60.7478,1000,852.967359
-56.286913,1000,853.771647
-65.891365,1000,977.502957
-55.849922,1000,978.258143
-65.703028,1000,978.983171
-56.586757,1000,979.816277
-68.48192,1000,980.503686
-61.648414,1000,981.24795
-61.508316,1000,981.939132
-37.657504,1000,982.707324
-59.508696,1000,983.456218
-56.854071,1000,984.239561
8.600727,1000,1113.858274
9.995643,1000,1114.568045
2.029792,1000,1115.344439
-0.622128,1000,1116.056232
-0.621135,1000,1116.761301
9.956137,1000,1117.653261
-4.745687,1000,1118.416242
4.0788,1000,1119.186605
-6.201121,1000,1119.959757
2.491378,1000,1120.687526
-5.648435,1000,1249.522594
2.121376,1000,1250.340712
-4.261962,1000,1251.162114
4.09205,1000,1251.888089
-6.270956,1000,1252.578558
-5.221919,1000,1253.212696
-4.577902,1000,1254.062307
-3.834316,1000,1254.780901
-1.336484,1000,1255.448878
-0.92145,1000,1256.18365
-20.952102,1000,1383.903485
-24.368909,1000,1384.735344
-22.192928,1000,1385.428777
-27.896038,1000,1386.15595
-16.855127,1000,1386.913378
-23.104272,1000,1387.680263
-20.648574,1000,1388.359262
-21.533926,1000,1389.138299
-19.177994,1000,1389.890071
-23.528171,1000,1390.544152
6.800249,1000,1518.588091
16.81359,1000,1519.256882
7.693333,1000,1519.936717
17.839433,1000,1520.630746
10.085409,1000,1521.350415
18.964945,1000,1522.041557
22.413304,1000,1522.677101
17.03415,1000,1523.305409
9.369929,1000,1523.907705
19.711561,1000,1524.536573
41.675463,1000,1654.131332
37.133945,1000,1654.809685
34.274821,1000,1655.423142
38.512411,1000,1656.035534
34.598797,1000,1656.715097
33.724891,1000,1657.439928
26.19204,1000,1658.059769
39.110254,1000,1658.742432
40.466807,1000,1659.414633
30.868369,1000,1660.069057
32.171147,1000,1792.623907
29.903572,1000,1793.277111
29.883129,1000,1793.937373
25.094911,1000,1794.659486
28.093418,1000,1795.308132
28.890113,1000,1795.967338
23.402164,1000,1796.610308
30.293948,1000,1797.262647
26.820162,1000,1797.97739
28.691064,1000,1798.600336
90.467603,1000,1933.328247
94.793175,1000,1934.012334
94.385835,1000,1934.620571
93.692608,1000,1935.211457
93.100489,1000,1935.835993
94.730874,1000,1936.469991
91.245662,1000,1937.18904
93.747153,1000,1937.886494
92.87713,1000,1938.590119
96.79893,1000,1939.292062
71.976234,1000,2073.001387
92.625648,1000,2073.60027
93.36594,1000,2074.313466
89.065263,1000,2074.881399
80.74424,1000,2075.49419
75.598507,1000,2076.174911
96.511345,1000,2076.863069
73.439751,1000,2077.55564
72.419764,1000,2078.248422
92.884848,1000,2078.991525
133.610759,1000,2213.81584
121.018056,1000,2214.451476
130.67179,1000,2215.063928
116.08765,1000,2215.859983
135.358534,1000,2216.510471
121.802924,1000,2217.183465
131.362102,1000,2217.898977
119.572258,1000,2218.545169
116.747217,1000,2219.221485
122.806786,1000,2219.90897
284.830358,1000,2355.042255
281.014209,1000,2355.726549
278.4621,1000,2356.406714
283.973515,1000,2357.033909
292.655964,1000,2357.654904
296.990387,1000,2358.37027
287.52844,1000,2359.06547
285.706305,1000,2359.735506
296.13248,1000,2360.350143
292.233534,1000,2361.047116
339.213282,1000,2495.072957
344.872046,1000,2495.744506
335.44023,1000,2496.445498
341.34455,1000,2497.131818
336.731127,1000,2497.757099
348.33597,1000,2498.40243
331.510311,1000,2499.058761
338.786222,1000,2499.778403
341.034552,1000,2500.410223
337.416448,1000,2501.235892
376.962941,1000,2635.513727
371.482828,1000,2636.168604
374.692427,1000,2636.831524
372.78825,1000,2637.489174
378.799309,1000,2638.18755
383.79018,1000,2638.820378
374.583707,1000,2639.565807
379.71542,1000,2640.202883
368.082221,1000,2640.833815
384.070554,1000,2641.54373
387.337263,1000,2775.054721
386.046711,1000,2775.708173
381.287773,1000,2776.288173
388.280491,1000,2776.954302
383.716298,1000,2777.598933
386.873609,1000,2778.256308
385.268178,1000,2778.922595
386.22225,1000,2779.615007
390.448384,1000,2780.2946
387.256489,1000,2780.911652
440.17385,1000,2917.453874
442.135706,1000,2918.165434
441.193038,1000,2918.845495
443.785497,1000,2919.562604
443.41393,1000,2920.194989
441.670009,1000,2920.853596
444.804869,1000,2921.510275
440.35965,1000,2922.192728
443.664151,1000,2922.869231
440.209364,1000,2923.551953
456.964965,1000,3061.513649
452.440878,1000,3062.090257
453.063107,1000,3062.732816
455.644214,1000,3063.393991
456.274416,1000,3064.038004
452.679256,1000,3064.711752
454.965589,1000,3065.379419
455.485663,1000,3066.059115
453.246469,1000,3066.681408
449.849144,1000,3067.365763
439.493641,1000,3205.092454
440.603388,1000,3205.781573
432.029889,1000,3206.434506
434.829835,1000,3207.122698
