#{"t_start": 1662668509.8815544, "env_id": "Swimmer20-v3"}
r,l,t
-141.755173,1000,7.009077
-142.504595,1000,7.792861
-142.039627,1000,8.618656
-142.852773,1000,9.398202
-142.390938,1000,10.16008
-142.936961,1000,10.882049
-142.669281,1000,11.717957
-142.574745,1000,12.463843
-143.014722,1000,13.168474
-142.591897,1000,13.873884
-119.466076,1000,123.79169
-114.047967,1000,124.567925
-124.215616,1000,125.261866
-98.325769,1000,126.067027
-97.155689,1000,126.815886
-75.875004,1000,127.538301
-113.937938,1000,128.25982
-65.338416,1000,129.039187
-99.455508,1000,129.772475
-111.853782,1000,130.520271
-52.090857,1000,240.169738
-74.697074,1000,240.964259
-75.661808,1000,241.747669
-66.640414,1000,242.516583
-66.5234,1000,243.299004
-52.466964,1000,244.074733
-50.588888,1000,244.911824
-50.488679,1000,245.664316
-66.376847,1000,246.419937
-39.774552,1000,247.209768
-109.823516,1000,355.886102
-69.672317,1000,356.692027
-78.161116,1000,357.490955
-97.115608,1000,358.367764
-82.843344,1000,359.220667
-95.451289,1000,359.951511
-106.465662,1000,360.725712
-105.330569,1000,361.473362
-81.307223,1000,362.251317
-94.785213,1000,363.001429
-70.973562,1000,472.142005
-76.976064,1000,472.920763
-62.105263,1000,473.825218
-70.423279,1000,474.808706
-101.413252,1000,475.544324
-52.598075,1000,476.376969
-64.275507,1000,477.087073
-72.963699,1000,477.85368
-46.654251,1000,478.535886
-106.499486,1000,479.310206
-73.77201,1000,587.587461
-72.398465,1000,588.376741
-74.922531,1000,589.205011
-79.414034,1000,589.969367
-83.220297,1000,590.754741
-73.301202,1000,591.471866
-75.370833,1000,592.241252
-77.499069,1000,593.064078
-73.004182,1000,593.823966
-79.10623,1000,594.608041
-15.842027,1000,705.007461
-83.05332,1000,705.763869
-76.65788,1000,706.465812
-16.228244,1000,707.181378
-63.012962,1000,707.923375
-38.036152,1000,708.725201
-25.344706,1000,709.505346
-62.111345,1000,710.317062
-75.801084,1000,711.051656
-71.506446,1000,711.879136
-46.339846,1000,823.657642
-6.202306,1000,824.334379
-17.485201,1000,824.97647
-14.83307,1000,825.65647
-24.449445,1000,826.41046
-9.65665,1000,827.233718
3.304501,1000,827.96962
-20.833585,1000,828.674641
-9.932516,1000,829.419989
-5.683289,1000,830.204137
-24.51484,1000,949.517529
-18.243196,1000,950.240865
-21.769883,1000,950.925614
-22.539135,1000,951.656701
-28.235942,1000,952.317064
-23.208198,1000,953.045325
-23.238676,1000,953.763194
-25.463834,1000,954.51029
-26.161618,1000,955.233698
-17.311309,1000,956.071734
-16.110431,1000,1075.885536
-29.287946,1000,1076.584615
-17.150063,1000,1077.293114
-16.731792,1000,1077.944855
-23.28851,1000,1078.63897
-31.010338,1000,1079.360445
-23.41893,1000,1080.047287
-19.041483,1000,1080.692095
-18.285566,1000,1081.318588
-17.142429,1000,1081.992696
3.042758,1000,1203.14389
