#{"t_start": 1662437839.9489326, "env_id": "Walker2d-v3"}
r,l,t
0.825932,16,3.201104
1.048479,16,3.208333
1.225816,16,3.215455
1.192413,16,3.222548
1.225686,16,3.229632
0.827587,16,3.236712
1.164613,16,3.243765
1.199578,16,3.250849
0.63416,16,3.257967
0.973249,16,3.265021
82.43695,186,149.391087
360.363511,224,149.490685
282.266316,180,149.569836
500.538792,367,149.735036
270.729067,199,149.821167
470.904312,408,149.99963
350.491305,197,150.087051
213.310249,116,150.137617
255.958278,153,150.203939
306.565233,195,150.288196
60.71818,151,302.835889
62.512753,151,302.902576
349.494687,223,303.002188
294.428236,176,303.081552
515.220173,417,303.267177
479.246168,316,303.408775
302.726758,176,303.487447
322.360884,195,303.575426
68.356178,111,303.623749
217.695352,185,303.70481
197.48421,92,453.144594
253.773987,230,453.244751
181.257243,122,453.297652
174.713876,109,453.345504
142.832157,95,453.386654
339.453609,192,453.471194
160.714168,126,453.525706
285.045832,179,453.603432
114.364935,77,453.636785
309.986978,160,453.707121
137.945487,80,604.429601
152.208507,86,604.467395
140.786442,83,604.503478
156.339088,86,604.541169
241.865023,114,604.590835
171.683947,92,604.630924
134.657626,74,604.663289
157.157375,84,604.700252
157.783361,88,604.738667
178.687749,94,604.779652
6.322363,64,752.062709
783.435018,460,752.265831
206.537861,198,752.351803
322.645143,376,752.514622
596.992161,494,752.730808
484.641579,315,752.86903
369.636426,267,752.984399
388.991683,244,753.091497
541.859328,364,753.253164
97.911428,110,753.300564
135.411967,79,905.51361
251.397891,114,905.563397
154.914587,89,905.60213
301.228799,128,905.657502
169.899739,86,905.694829
255.06908,118,905.745964
253.674976,117,905.796601
230.409953,105,905.841775
234.071923,114,905.891112
196.766121,99,905.933831
168.176086,87,1060.185992
105.901954,72,1060.217023
102.846993,71,1060.247558
393.655382,151,1060.313119
464.487674,165,1060.38482
148.609509,85,1060.421542
358.059191,135,1060.480026
323.970004,133,1060.537417
172.289326,94,1060.577592
128.405394,76,1060.610172
468.893949,205,1246.623689
472.932178,218,1246.719045
499.710423,207,1246.809326
476.896531,221,1246.905937
557.565391,224,1247.005099
475.1514,200,1247.092434
381.544301,166,1247.164521
483.810723,215,1247.258643
542.694485,221,1247.355084
416.821241,187,1247.436482
119.443771,83,1453.464471
212.565976,112,1453.512295
217.455998,128,1453.566843
233.603472,131,1453.622738
324.843922,148,1453.685867
166.503064,97,1453.726966
193.419712,113,1453.775039
392.212595,172,1453.848898
185.172309,113,1453.897145
231.145541,134,1453.95435
231.066819,244,1658.047825
17.197871,99,1658.090258
29.632668,78,1658.123731
222.487159,191,1658.205013
539.838829,246,1658.310711
412.772799,215,1658.401918
527.09262,274,1658.518805
435.010653,220,1658.613751
41.329459,137,1658.67202
168.863119,129,1658.726632
90.282161,50,1863.508494
509.565012,175,1863.583534
101.819517,58,1863.608215
96.067638,53,1863.630641
107.660509,68,1863.65956
477.588813,172,1863.733419
100.419406,58,1863.75803
95.126202,53,1863.780524
128.548429,70,1863.810348
150.453804,78,1863.843603
792.733398,266,2073.521861
129.779342,77,2073.554749
281.744212,119,2073.605617
163.099247,95,2073.646463
332.36977,121,2073.698365
406.67913,187,2073.779235
107.235775,75,2073.81115
525.441352,229,2073.909446
140.971156,86,2073.946181
749.615461,323,2074.083307
1247.75201,457,2281.177107
723.10966,228,2281.274636
636.597758,213,2281.365362
656.065824,217,2281.457727
791.876352,250,2281.56461
680.151497,227,2281.660769
1730.460217,687,2281.952616
680.084726,221,2282.047302
682.992655,223,2282.142408
713.899032,228,2282.239679
471.278085,336,2499.991418
664.15986,271,2500.107109
388.465175,204,2500.194724
398.30511,640,2500.465931
430.790595,207,2500.554165
592.109972,265,2500.667314
751.606187,287,2500.789148
642.998272,229,2500.886938
770.047986,302,2501.015081
615.01039,232,2501.114333
568.493738,218,2719.511384
973.994027,316,2719.646537
852.153729,265,2719.759737
616.578027,236,2719.861414
886.740998,309,2719.9945
682.32581,286,2720.11834
782.420577,261,2720.230055
851.263791,278,2720.348305
195.554686,263,2720.459669
778.295339,282,2720.580809
266.291076,155,2943.319452
298.756991,159,2943.38825
233.119294,149,2943.453066
261.592225,167,2943.526395
256.731419,160,2943.596008
300.521935,212,2943.689479
208.11432,133,2943.746943
279.534647,164,2943.818185
245.487099,153,2943.884639
320.795633,186,2943.965635
294.604807,145,3167.962974
797.160718,256,3168.072446
346.140441,159,3168.140845
705.806073,240,3168.243561
882.100024,276,3168.361372
608.445756,217,3168.454025
348.995953,162,3168.523198
736.348599,240,3168.625859
622.633354,219,3168.719457
747.160088,252,3168.827168
764.511152,228,3393.023688
502.369297,172,3393.096998
697.74453,226,3393.193005
585.665102,197,3393.276533
487.968712,167,3393.347362
496.014154,172,3393.420315
591.482723,195,3393.502788
588.837076,196,3393.585567
463.369932,167,3393.656545
564.926369,191,3393.737183
868.800638,275,3610.918671
692.287363,234,3611.017907
674.352715,228,3611.114811
627.593499,209,3611.203623
696.186653,236,3611.303791
754.378783,248,3611.409139
691.296725,233,3611.508156
599.701669,205,3611.595098
803.949844,291,3611.719143
621.35805,214,3611.809883
2328.029814,757,3837.572084
1050.842986,363,3837.728161
982.186974,352,3837.879376
1037.372122,351,3838.029787
974.242195,342,3838.176612
1250.947256,412,3838.353155
1108.973151,392,3838.521297
1058.775128,332,3838.663775
