#{"t_start": 1663264103.9863734, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
54.789764,6,0.28808
64.214292,7,0.290724
64.072741,7,0.293325
73.678908,8,0.296272
92.485202,10,0.299921
73.425216,8,0.302782
82.243425,9,0.305967
73.554936,8,0.30885
73.160601,8,0.311713
64.105386,7,0.314233
63.984882,7,0.595011
63.7783,7,0.597594
63.665932,7,0.600156
72.86751,8,0.603032
64.303942,7,0.605552
73.549168,8,0.608425
73.488997,8,0.611289
63.844967,7,0.613826
63.999256,7,0.61636
73.11409,8,0.619238
54.820416,6,0.893282
63.900462,7,0.895862
82.606339,9,0.899074
63.668106,7,0.901603
64.099218,7,0.904145
73.288511,8,0.907032
73.047602,8,0.909913
54.803804,6,0.91211
54.872408,6,0.914297
64.143062,7,0.916842
54.860402,6,1.191003
73.17836,8,1.193925
73.052842,8,1.196814
63.796383,7,1.199344
63.581123,7,1.201894
82.858099,9,1.205114
63.58532,7,1.207638
63.595196,7,1.210176
54.845681,6,1.212373
64.006154,7,1.214921
64.260232,7,1.492565
63.701709,7,1.495151
63.844599,7,1.497692
63.663627,7,1.500244
92.365631,10,1.503788
92.1921,10,1.507325
63.700084,7,1.509871
64.036224,7,1.512403
64.225306,7,1.514948
111.349781,12,1.51916
73.497899,8,1.799815
101.819787,11,1.803755
73.41828,8,1.806648
63.843478,7,1.809204
63.791418,7,1.811763
63.789286,7,1.814296
73.316994,8,1.817181
92.080335,10,1.820738
82.711257,9,1.823955
73.40344,8,1.826842
64.325952,7,2.105494
82.890048,9,2.108784
64.302387,7,2.111333
92.321554,10,2.114906
54.848276,6,2.117149
63.639566,7,2.119708
63.763693,7,2.12226
64.19358,7,2.124815
54.945203,6,2.127032
63.800876,7,2.129596
82.821092,9,2.404038
101.961549,11,2.40798
63.954507,7,2.41055
64.332847,7,2.413133
82.438811,9,2.416365
72.826254,8,2.419248
73.135197,8,2.422133
63.767754,7,2.424664
63.910147,7,2.427238
64.158212,7,2.429792
64.1114,7,2.704303
82.477959,9,2.707552
63.906534,7,2.710123
73.182116,8,2.713016
64.218338,7,2.715563
63.820264,7,2.718096
64.245476,7,2.720615
63.920797,7,2.72315
73.606134,8,2.72605
73.334339,8,2.72893
64.246721,7,3.006097
64.085842,7,3.008703
101.401154,11,3.012618
63.896987,7,3.015181
82.677809,9,3.018417
64.222384,7,3.020972
63.968878,7,3.023495
73.233419,8,3.026357
54.900985,6,3.028577
63.896651,7,3.031122
26.84531,3,6.513443
26.70404,3,6.514736
26.870677,3,6.515982
26.81972,3,6.517215
26.805009,3,6.518442
34.807794,4,6.520027
26.882097,3,6.52125
26.817682,3,6.522487
26.813953,3,6.523873
26.816217,3,6.525094
110.951596,12,9.876202
157.741252,17,9.882193
185.104826,20,9.889164
148.040197,16,9.89473
110.837235,12,9.898946
111.01873,12,9.903154
129.443293,14,9.908043
129.861714,14,9.912923
129.763017,14,9.917793
185.418444,20,9.924623
129.389667,14,13.283244
101.465971,11,13.287244
101.531985,11,13.291197
110.744088,12,13.29547
185.850304,20,13.302387
110.624649,12,13.306602
251.399762,27,13.315796
148.393775,16,13.321326
148.179807,16,13.326861
167.074461,18,13.333058
148.216775,16,16.653769
111.168887,12,16.658077
110.687676,12,16.662321
279.402561,30,16.67262
157.431807,17,16.678508
82.785989,9,16.68175
129.794469,14,16.686636
195.053451,21,16.69387
120.134967,13,16.698415
110.728722,12,16.702664
307.300351,33,20.034767
129.050653,14,20.03976
