#{"t_start": 1663308853.9664514, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.670322
-10.0,100,1.697104
-10.0,100,1.723724
-10.0,100,1.750308
-10.0,100,1.776886
-10.0,100,1.803417
-10.0,100,1.829928
-10.0,100,1.856402
-10.0,100,1.882948
-10.0,100,1.909412
-10.0,100,1.935807
-10.0,100,1.962166
-10.0,100,1.988552
-10.0,100,2.014809
-10.0,100,2.04123
-10.0,100,2.067616
-10.0,100,2.094023
-10.0,100,2.120494
-10.0,100,2.147057
-10.0,100,2.17346
-10.0,100,2.199921
-10.0,100,2.226279
-10.0,100,2.252573
-10.0,100,2.278869
-10.0,100,2.305266
-10.0,100,2.331579
-10.0,100,2.358001
-10.0,100,2.384484
-10.0,100,2.410887
-10.0,100,2.437352
-10.0,100,2.463763
-10.0,100,2.490147
-10.0,100,2.516603
-0.3,14,2.520399
-10.0,100,2.546796
-10.0,100,2.573258
-10.0,100,2.599584
-10.0,100,2.625928
-10.0,100,2.652277
-10.0,100,2.678597
-10.0,100,2.704983
-10.0,100,2.731333
-10.0,100,2.757723
-10.0,100,2.784108
-10.0,100,2.810356
-10.0,100,2.83673
-10.0,100,2.86313
-10.0,100,2.889464
-10.0,100,2.915972
-10.0,100,2.942361
-10.0,100,2.968623
-10.0,100,2.994933
-10.0,100,3.021302
-10.0,100,3.047612
-10.0,100,3.073937
-10.0,100,3.100225
-10.0,100,3.126488
-10.0,100,3.152855
-10.0,100,3.179198
-10.0,100,3.20547
-10.0,100,3.231887
-10.0,100,3.258252
-10.0,100,3.284562
-10.0,100,3.310993
-10.0,100,3.337396
-10.0,100,3.363731
-10.0,100,3.390031
-10.0,100,3.416354
-10.0,100,3.442727
-10.0,100,3.469112
-10.0,100,3.495445
-10.0,100,3.521804
-10.0,100,3.548207
-10.0,100,3.574608
-10.0,100,3.600952
-10.0,100,3.627353
-10.0,100,3.653753
-10.0,100,3.68131
-10.0,100,3.707686
-10.0,100,3.734055
-10.0,100,3.760359
-10.0,100,3.786674
-10.0,100,3.813029
-10.0,100,3.83934
-10.0,100,3.865715
-10.0,100,3.891989
-10.0,100,3.918303
-10.0,100,3.944641
-10.0,100,3.970962
-10.0,100,3.997292
-10.0,100,4.023612
-10.0,100,4.049889
-10.0,100,4.076175
-10.0,100,4.102516
-10.0,100,4.128919
-10.0,100,4.155156
-10.0,100,4.181504
-10.0,100,4.207803
-1.5,26,4.214708
-10.0,100,4.240973
-10.0,100,23.902821
-2.1,32,23.911783
-10.0,100,23.939092
-10.0,100,23.966069
-10.0,100,23.992948
-10.0,100,24.019864
-10.0,100,24.047157
-10.0,100,24.074187
-10.0,100,24.101117
-10.0,100,24.128054
-1.7,28,24.135684
-10.0,100,24.16285
-10.0,100,24.189761
-10.0,100,24.216807
-10.0,100,24.243908
-10.0,100,24.271011
-10.0,100,24.298218
-10.0,100,24.325252
-10.0,100,24.352236
-10.0,100,24.379369
-10.0,100,24.406327
-10.0,100,24.433467
-10.0,100,24.46042
-10.0,100,24.487493
-10.0,100,24.514392
-10.0,100,24.541395
-10.0,100,24.568376
-10.0,100,24.595418
-10.0,100,24.622467
-10.0,100,24.649248
-10.0,100,24.675869
-10.0,100,24.702417
-10.0,100,24.728974
-10.0,100,24.755603
-10.0,100,24.783281
-10.0,100,24.810078
-10.0,100,24.837267
-1.5,26,24.844334
-10.0,100,24.871367
-10.0,100,24.898275
-10.0,100,24.925282
-10.0,100,24.952356
-10.0,100,24.979284
-10.0,100,25.006093
-10.0,100,25.033019
-10.0,100,25.059876
-10.0,100,25.087094
-10.0,100,25.113828
-10.0,100,25.140673
-10.0,100,25.167541
-10.0,100,25.19486
-10.0,100,25.22182
-10.0,100,25.248728
-10.0,100,25.275524
-10.0,100,25.302629
-10.0,100,25.329656
-10.0,100,25.356575
-10.0,100,25.383483
-10.0,100,25.410465
