#{"t_start": 1663264073.3555956, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
72.999142,8,0.304483
72.93521,8,0.307689
64.061283,7,0.310426
63.82403,7,0.313108
64.152734,7,0.315756
54.738528,6,0.318029
63.630677,7,0.320593
64.095947,7,0.323145
91.929059,10,0.32679
54.854602,6,0.329031
64.082665,7,0.626323
63.921263,7,0.62911
64.021667,7,0.63177
73.56786,8,0.634873
64.17319,7,0.637521
64.259925,7,0.64013
64.134515,7,0.642717
54.952917,6,0.644964
73.315376,8,0.648005
63.680996,7,0.650612
82.630088,9,0.941345
82.550641,9,0.944776
64.224267,7,0.947426
63.969867,7,0.950025
82.687168,9,0.953318
63.860468,7,0.955893
64.134127,7,0.958467
73.615237,8,0.961387
64.14849,7,0.964007
63.676028,7,0.96659
82.628834,9,1.265039
82.517387,9,1.268494
64.17178,7,1.271167
73.297637,8,1.274145
63.661705,7,1.27678
64.154096,7,1.279392
64.176874,7,1.282
73.22951,8,1.284943
63.877085,7,1.287578
73.090578,8,1.290525
63.98746,7,1.581985
63.877163,7,1.584776
72.987837,8,1.587764
64.022102,7,1.590397
63.801623,7,1.593
72.872713,8,1.595952
64.227566,7,1.598538
73.32662,8,1.601459
64.071448,7,1.604054
63.712784,7,1.606665
73.237906,8,1.892225
82.738214,9,1.89568
91.932068,10,1.899348
64.188623,7,1.901974
72.946315,8,1.905056
73.491191,8,1.907977
73.724841,8,1.91089
73.017258,8,1.913826
82.257178,9,1.917083
63.633816,7,1.919665
73.008601,8,2.209351
63.92938,7,2.212118
63.924907,7,2.21477
64.249409,7,2.217377
73.604699,8,2.220316
64.271925,7,2.222915
64.051071,7,2.225487
64.276296,7,2.228062
63.95686,7,2.230642
63.601485,7,2.233229
63.613561,7,2.522427
54.92316,6,2.524894
73.048375,8,2.527833
73.628028,8,2.530746
73.544127,8,2.533673
64.281969,7,2.536251
63.379443,7,2.538807
64.31549,7,2.541389
72.919038,8,2.544486
83.026194,9,2.547736
73.210707,8,2.830327
73.090875,8,2.833426
72.978328,8,2.836393
63.735131,7,2.838985
64.208586,7,2.841599
82.953774,9,2.844839
63.724975,7,2.847418
92.117147,10,2.851119
73.320097,8,2.854063
63.747495,7,2.856642
73.367401,8,3.141972
64.101358,7,3.144718
83.114502,9,3.148018
64.237036,7,3.15063
63.651724,7,3.15324
63.699728,7,3.155807
63.938733,7,3.158374
63.993003,7,3.160933
63.831384,7,3.163521
73.109998,8,3.166444
26.881942,3,6.747008
34.944142,4,6.748835
34.97886,4,6.750471
26.817917,3,6.751726
26.799692,3,6.752964
26.819441,3,6.75422
26.795076,3,6.755502
26.742688,3,6.756759
34.898677,4,6.758361
26.81176,3,6.759613
26.81196,3,10.331653
26.885345,3,10.333172
26.837268,3,10.33458
26.801806,3,10.336115
34.83434,4,10.337805
26.847849,3,10.339124
26.855872,3,10.340448
26.870449,3,10.341736
26.824969,3,10.343015
26.726884,3,10.344329
26.815953,3,13.955421
26.832537,3,13.956923
26.872299,3,13.958342
26.840074,3,13.959675
26.739736,3,13.960951
34.821047,4,13.962543
34.954531,4,13.964111
26.842743,3,13.965352
26.823567,3,13.966575
26.773226,3,13.967807
26.786253,3,17.555706
26.852392,3,17.55708
26.759466,3,17.55839
26.859264,3,17.559652
26.86648,3,17.560902
26.727457,3,17.562146
26.71854,3,17.563402
26.720425,3,17.564646
26.862032,3,17.565895
26.673286,3,17.567176
26.704749,3,21.171819
26.864898,3,21.173337
34.852326,4,21.1751
26.834198,3,21.176494
34.786251,4,21.178181
26.746559,3,21.17951
26.804309,3,21.180825
26.838471,3,21.182099
26.756692,3,21.183361
26.648407,3,21.184611
166.6543,18,24.67627
241.662327,26,24.68563
222.915556,24,24.694073
195.048089,21,24.701385
167.096622,18,24.707682
148.25196,16,24.713307
120.029387,13,24.717938
176.070622,19,24.724548
120.287098,13,24.729139
120.194475,13,24.733749
110.909066,12,28.136656
185.284906,20,28.143829
213.691178,23,28.151884
138.651645,15,28.157252
138.785916,15,28.162591
119.899366,13,28.167269
157.45666,17,28.173192
129.333279,14,28.178129
138.908501,15,28.183363
195.049452,21,28.190638
176.055205,19,31.501951
129.483555,14,31.507092
213.031797,23,31.515198
251.145288,27,31.524639
119.750169,13,31.52937
185.267614,20,31.536408
259.964088,28,31.546118
260.07183,28,31.555862
307.25106,33,31.567131
222.704075,24,31.575469
157.311355,17,35.01759
353.186042,38,35.030651
325.592845,35,35.0426
288.237349,31,35.05322
203.856973,22,35.060847
372.685118,40,35.074452
185.470715,20,35.081456
578.072335,62,35.102538
353.665344,38,35.115645
260.430782,28,35.125374
203.926585,22,38.500447
222.681694,24,38.50896
353.840408,38,38.522009
147.586331,16,38.527737
203.936848,22,38.535413
521.785576,56,38.554428
362.771719,39,38.567835
325.358036,35,38.579826
363.047201,39,38.593109
344.483999,37,38.6059
184.744034,20,41.930089
456.745699,49,41.946999
315.729281,34,41.958787
559.413821,60,41.979228
316.202968,34,41.991259
437.751493,47,42.00729
512.79997,55,42.026017
699.627019,75,42.051511
240.649128,26,42.060683
410.066659,44,42.075853
231.641364,25,45.503733
746.829198,80,45.53139
363.052163,39,45.545427
643.86475,69,45.568948
634.025248,68,45.592152
297.365264,32,45.603331
700.118915,75,45.628749
643.812666,69,45.65219
259.655565,28,45.661977
400.430873,43,45.676753
512.202462,55,48.953202
596.476071,64,48.975387
409.920048,44,48.990613
241.319485,26,48.999803
418.612073,45,49.015277
839.836848,90,49.045666
428.483432,46,49.061567
325.007599,35,49.073716
231.474125,25,49.082743
400.213407,43,49.097526
746.408764,80,52.460574
428.200735,46,52.476471
437.887463,47,52.492636
615.305624,66,52.515116
427.97788,46,52.53098
325.618063,35,52.543096
465.442702,50,52.560162
306.620304,33,52.571661
203.013229,22,52.579443
437.399933,47,52.595586
474.995104,51,56.032621
418.853774,45,56.04827
325.425114,35,56.060515
549.687096,59,56.080816
484.492408,52,56.098702
344.311096,37,56.111541
568.415533,61,56.132323
568.703817,61,56.153161
540.46512,58,56.173041
390.640086,42,56.187584
428.016469,46,59.463194
259.553104,28,59.473078
474.682751,51,59.490787
502.913449,54,59.509289
306.92445,33,59.520746
540.407608,58,59.54042
521.674381,56,59.559485
446.705416,48,59.57592
465.926471,50,59.592998
559.098143,60,59.613433
493.79935,53,62.926695
493.767585,53,62.944886
316.023146,34,62.956798
521.760272,56,62.976171
372.126323,40,62.989947
1018.212736,109,63.026507
718.507667,77,63.052576
362.839563,39,63.066033
653.112104,70,63.089631
269.179126,29,63.099897
802.68135,86,66.465598
559.274148,60,66.486033
559.572854,60,66.506458
325.533184,35,66.518616
578.122781,62,66.53968
260.068682,28,66.549479
746.840926,80,66.57651
1326.378055,142,66.624176
662.390101,71,66.648295
578.232167,62,66.669498
952.236832,102,69.963155
353.495831,38,69.976298
335.071406,36,69.988811
531.34041,57,70.008345
343.853009,37,70.021188
708.775151,76,70.046755
344.587461,37,70.059601
503.219263,54,70.077891
278.641215,30,70.088294
316.175188,34,70.10013
484.78928,52,73.742987
410.108646,44,73.758258
625.109053,67,73.781066
362.927197,39,73.794582
343.992688,37,73.807368
662.69136,71,73.831533
250.761634,27,73.840969
344.423011,37,73.853712
466.156369,50,73.870862
409.903223,44,73.885932
306.273575,33,77.205175
1195.468706,128,77.248324
344.266624,37,77.261499
437.528908,47,77.277691
381.563923,41,77.291864
315.660963,34,77.303671
259.639066,28,77.313365
288.327447,31,77.324089
203.414605,22,77.331765
241.3069,26,77.34083
231.641385,25,80.636195
325.825428,35,80.648427
269.104953,29,80.658575
372.19081,40,80.672244
372.219817,40,80.686031
259.570224,28,80.69584
353.310748,38,80.708808
419.263266,45,80.724236
259.683526,28,80.733931
269.23238,29,80.74404
2410.678398,258,83.963428
287.958455,31,83.974264
510.949058,55,83.992926
680.732007,73,84.017642
1213.952871,130,84.061248
1110.925908,119,84.101153
260.085969,28,84.110957
1213.503647,130,84.154342
1307.792912,140,84.201102
297.058336,32,84.2122
9346.179452,1000,87.538024
240.876505,26,87.547254
9035.33885,967,87.870649
773.051439,83,87.898917
5615.499437,601,88.100423
5484.273447,587,88.296285
2960.880375,317,88.402349
1914.089542,205,88.471166
1829.921781,196,88.536999
315.927363,34,88.548898
278.361092,30,91.879137
268.148941,29,91.889287
324.290005,35,91.901362
1157.916475,124,91.943155
352.015448,38,91.95664
1391.379472,149,92.006581
334.448514,36,92.019199
492.920631,53,92.037268
464.204829,50,92.054459
1233.215531,132,92.099051
408.736377,44,93.206584
9356.586617,1000,93.540015
399.490311,43,93.554898
9356.051422,1000,93.888222
9356.543038,1000,94.221467
240.106045,26,94.230727
9356.597055,1000,94.563532
9356.50989,1000,94.897127
482.980917,52,94.914976
371.445219,40,94.928849
9356.499321,1000,98.57298
9356.49284,1000,98.903674
9356.438067,1000,99.23518
9356.268795,1000,99.566342
9356.015077,1000,99.896365
9356.323092,1000,100.226718
9356.369951,1000,100.558491
9356.506768,1000,100.890488
9356.475596,1000,101.221998
9356.262694,1000,101.557271
9358.680367,1000,105.196935
352.434531,38,105.210146
9358.764163,1000,105.539427
9358.745532,1000,105.869653
9358.790111,1000,106.19977
427.042709,46,106.215627
9358.438154,1000,106.54585
492.731837,53,106.564065
483.43932,52,106.581798
9358.79094,1000,106.912241
9359.203287,1000,110.539547
9359.450056,1000,110.869373
9359.239751,1000,111.198751
575.7812,62,111.219957
9359.104048,1000,111.549735
9359.379446,1000,111.880141
9358.125942,1000,112.21011
566.795025,61,112.230945
9359.425365,1000,112.560866
9359.435989,1000,112.890879
9359.171711,1000,116.519498
9359.032905,1000,116.848766
9358.926989,1000,117.177929
9359.178719,1000,117.507792
9359.185608,1000,117.837973
9358.991218,1000,118.168198
9358.987819,1000,118.498168
9358.958383,1000,118.828001
9358.018391,1000,119.158301
9359.096722,1000,119.488859
9358.862631,1000,123.136706
9358.945956,1000,123.468003
9358.960954,1000,123.798975
9358.490124,1000,124.130011
9358.949219,1000,124.462273
9359.001919,1000,124.79315
9359.011608,1000,125.124164
9358.888409,1000,125.455292
9358.997378,1000,125.785999
9358.96545,1000,126.117562
9359.236128,1000,129.7609
9359.73414,1000,130.090919
9359.368234,1000,130.421508
9359.623579,1000,130.752296
9358.768179,1000,131.082914
9359.115434,1000,131.413359
9359.624368,1000,131.743342
9359.70676,1000,132.073363
9358.755194,1000,132.403152
9359.703886,1000,132.733072
9359.15661,1000,136.374618
9359.52136,1000,136.706116
9359.466245,1000,137.037325
9359.408959,1000,137.368457
9359.52571,1000,137.699059
9359.506748,1000,138.029539
9358.578808,1000,138.360024
9359.177959,1000,138.690571
9359.536678,1000,139.021296
9359.40562,1000,139.352977
9359.34124,1000,142.991099
9359.493695,1000,143.321607
9359.533405,1000,143.651848
9358.706234,1000,143.982472
9359.515887,1000,144.313115
9359.418889,1000,144.643521
9359.5999,1000,144.973531
9358.947342,1000,145.304097
9359.452251,1000,145.634924
9359.560316,1000,145.965719
9359.559985,1000,149.606333
9359.428843,1000,149.937828
9359.552459,1000,150.26956
9359.167997,1000,150.601512
9358.938843,1000,150.933257
9359.209874,1000,151.265306
9359.531537,1000,151.597422
9359.582668,1000,151.928608
