#{"t_start": 1663308844.7205641, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.652912
-10.0,100,1.679075
-10.0,100,1.704934
-10.0,100,1.730723
-10.0,100,1.756566
-10.0,100,1.782382
-10.0,100,1.808086
-10.0,100,1.833781
-10.0,100,1.859486
-10.0,100,1.88525
-10.0,100,1.910999
-10.0,100,1.936614
-10.0,100,1.962245
-10.0,100,1.987836
-10.0,100,2.01336
-10.0,100,2.038902
-10.0,100,2.06448
-10.0,100,2.090151
-10.0,100,2.11577
-10.0,100,2.141431
-10.0,100,2.167128
-10.0,100,2.19275
-10.0,100,2.218467
-10.0,100,2.244221
-10.0,100,2.269919
-10.0,100,2.295651
-10.0,100,2.321352
-10.0,100,2.346961
-10.0,100,2.372588
-10.0,100,2.398294
-10.0,100,2.423935
-10.0,100,2.449728
-10.0,100,2.475442
-10.0,100,2.501117
-10.0,100,2.526806
-10.0,100,2.552544
-10.0,100,2.578278
-10.0,100,2.604114
-10.0,100,2.629812
-10.0,100,2.655487
-10.0,100,2.681139
-10.0,100,2.706835
-10.0,100,2.732502
-10.0,100,2.758189
-10.0,100,2.783838
-10.0,100,2.809485
-10.0,100,2.835126
-10.0,100,2.860759
-10.0,100,2.88645
-10.0,100,2.912092
-10.0,100,2.937684
-10.0,100,2.963338
-10.0,100,2.988979
-10.0,100,3.014588
-10.0,100,3.040263
-10.0,100,3.066134
-10.0,100,3.091864
-10.0,100,3.117469
-10.0,100,3.143117
-10.0,100,3.168684
-10.0,100,3.194258
-10.0,100,3.219884
-10.0,100,3.245479
-10.0,100,3.271048
-10.0,100,3.29667
-10.0,100,3.322319
-10.0,100,3.347955
-10.0,100,3.373532
-10.0,100,3.399076
-10.0,100,3.424672
-10.0,100,3.450243
-10.0,100,3.475891
-10.0,100,3.501609
-10.0,100,3.527306
-10.0,100,3.553013
-10.0,100,3.578672
-10.0,100,3.604403
-10.0,100,3.630196
-10.0,100,3.65588
-10.0,100,3.681577
-10.0,100,3.707787
-10.0,100,3.733426
-10.0,100,3.75912
-10.0,100,3.784827
-10.0,100,3.81051
-10.0,100,3.836185
-10.0,100,3.861935
-10.0,100,3.887678
-10.0,100,3.913401
-10.0,100,3.93908
-10.0,100,3.964864
-10.0,100,3.990524
-10.0,100,4.016247
-10.0,100,4.041936
-10.0,100,4.067615
-10.0,100,4.09327
-10.0,100,4.118991
-10.0,100,4.144629
-10.0,100,4.170305
-10.0,100,4.196007
-10.0,100,22.418614
-10.0,100,22.4448
-10.0,100,22.470803
-10.0,100,22.496829
-10.0,100,22.52285
-10.0,100,22.548842
-10.0,100,22.574904
-10.0,100,22.60089
-10.0,100,22.626909
-10.0,100,22.652868
-10.0,100,22.678859
-10.0,100,22.704787
-10.0,100,22.730742
-10.0,100,22.756793
-10.0,100,22.782827
-10.0,100,22.808839
-10.0,100,22.834906
-4.5,56,22.849473
-10.0,100,22.875425
-10.0,100,22.901375
-10.0,100,22.927372
-10.0,100,22.953384
-10.0,100,22.979352
-10.0,100,23.005238
-10.0,100,23.03116
-10.0,100,23.057072
-10.0,100,23.082991
-10.0,100,23.109058
-10.0,100,23.134991
-10.0,100,23.160793
-10.0,100,23.186652
-10.0,100,23.21246
-10.0,100,23.238266
-10.0,100,23.264045
-10.0,100,23.289913
-10.0,100,23.315778
-10.0,100,23.341626
-10.0,100,23.367658
-10.0,100,23.393644
-10.0,100,23.41958
-10.0,100,23.445458
-10.0,100,23.471317
-10.0,100,23.497179
-10.0,100,23.523052
-10.0,100,23.54896
-10.0,100,23.57484
-10.0,100,23.600688
-10.0,100,23.626526
-3.2,43,23.637727
-10.0,100,23.663642
0.6,5,23.66503
-10.0,100,23.690941
-10.0,100,23.716895
-10.0,100,23.742833
-10.0,100,23.768733
-10.0,100,23.794605
