#{"t_start": 1663264075.5307813, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
92.290553,10,0.298424
82.24498,9,0.301876
63.99062,7,0.304547
82.200517,9,0.307915
73.176053,8,0.310899
91.941039,10,0.31449
64.122688,7,0.317082
101.270386,11,0.321027
82.726971,9,0.324285
82.820666,9,0.327525
64.133441,7,0.616318
82.923823,9,0.619621
72.929449,8,0.622561
101.529163,11,0.626483
82.416935,9,0.62974
73.578527,8,0.63265
82.033464,9,0.635882
64.06446,7,0.63845
92.201475,10,0.642003
82.665266,9,0.645226
73.425897,8,0.922769
91.795287,10,0.926401
64.050149,7,0.928973
82.428504,9,0.932226
73.473383,8,0.935117
92.180483,10,0.938704
73.532061,8,0.9416
83.022796,9,0.944839
101.332756,11,0.948733
64.042174,7,0.951308
63.724594,7,1.234024
64.089498,7,1.236708
110.239415,12,1.241237
73.151422,8,1.24418
101.13638,11,1.248133
82.628278,9,1.251421
91.760759,10,1.255026
63.981081,7,1.257636
72.902214,8,1.260565
101.047313,11,1.264493
82.838794,9,1.560456
101.411192,11,1.565033
72.98568,8,1.568182
73.169228,8,1.571331
73.289402,8,1.574388
92.143002,10,1.578034
63.751645,7,1.580647
91.769677,10,1.584324
63.844075,7,1.586933
82.628142,9,1.59022
72.80578,8,1.869547
101.121127,11,1.873507
82.883065,9,1.876751
101.210389,11,1.880664
82.313651,9,1.883885
110.423991,12,1.888112
120.082825,13,1.892704
64.184721,7,1.895245
72.916111,8,1.898111
73.08951,8,1.901006
73.302286,8,2.18347
73.490128,8,2.186404
82.210284,9,2.189637
82.344215,9,2.192858
73.393418,8,2.195754
92.08051,10,2.199296
73.319835,8,2.202185
82.651871,9,2.205418
64.199602,7,2.207958
92.284944,10,2.211509
73.421193,8,2.485772
63.797446,7,2.488342
82.173801,9,2.491567
101.143416,11,2.49544
91.677166,10,2.498985
91.546065,10,2.502552
101.625557,11,2.506487
82.501022,9,2.50976
101.029147,11,2.513683
73.155258,8,2.516595
82.515961,9,2.796513
63.921621,7,2.799206
101.28013,11,2.803081
73.093899,8,2.805959
63.890777,7,2.808517
82.293295,9,2.811716
91.888125,10,2.815251
73.567863,8,2.818214
82.567288,9,2.821548
82.363267,9,2.824744
73.334192,8,3.101188
73.124564,8,3.104111
72.695695,8,3.107
119.569294,13,3.111578
82.198609,9,3.114803
101.425277,11,3.118672
91.807726,10,3.122248
82.422624,9,3.125453
101.318482,11,3.129338
73.408007,8,3.13229
26.756009,3,6.581453
26.837646,3,6.582755
26.853617,3,6.584013
26.865126,3,6.585264
26.903964,3,6.586501
34.854643,4,6.58807
26.820505,3,6.589307
26.861204,3,6.590558
26.875721,3,6.591899
26.862151,3,6.593196
120.505112,13,9.936752
166.180749,18,9.943271
92.576224,10,9.946948
138.72099,15,9.95224
129.398525,14,9.957217
110.788609,12,9.961512
138.360542,15,9.96683
101.181934,11,9.97076
148.116581,16,9.976431
120.491843,13,9.981037
194.86108,21,13.295724
213.554025,23,13.303837
204.196289,22,13.311522
269.549665,29,13.321552
241.544596,26,13.330508
222.746656,24,13.339008
176.111243,19,13.345703
166.640097,18,13.351979
287.959394,31,13.362744
119.833704,13,13.367334
269.921265,29,16.671833
119.841568,13,16.676562
438.261483,47,16.692634
148.182898,16,16.698319
213.663513,23,16.706367
157.626859,17,16.712325
288.679844,31,16.723031
204.441882,22,16.730695
260.760541,28,16.740403
138.591894,15,16.745682
250.500914,27,20.049082
194.615864,21,20.056543
316.478564,34,20.068337
185.443432,20,20.075374
419.400984,45,20.090834
250.718641,27,20.100195
325.682334,35,20.112304
297.458609,32,20.123363
251.139975,27,20.132691
334.94472,36,20.145209
755.654647,81,23.442713
372.160909,40,23.456652
138.255167,15,23.462065
577.791284,62,23.483391
549.562807,59,23.503584
568.671901,61,23.524409
278.297571,30,23.534792
212.628979,23,23.542836
213.326409,23,23.550833
306.301762,33,23.562359
559.145701,60,26.823261
550.235711,59,26.843511
259.589803,28,26.853266
625.219455,67,26.876218
409.77517,44,26.891409
484.4398,52,26.909327
765.125994,82,26.937266
297.061187,32,26.948342
540.779901,58,26.968113
343.922326,37,26.980882
268.526649,29,30.197193
540.993968,58,30.217156
400.419049,43,30.23205
662.712178,71,30.25621
259.82608,28,30.265976
325.576905,35,30.278037
344.417579,37,30.290825
456.413681,49,30.307656
269.600395,29,30.317708
587.751591,63,30.339166
269.119222,29,33.806228
559.88638,60,33.827061
334.693021,36,33.83965
644.165939,69,33.863339
578.439729,62,33.884613
475.576089,51,33.902106
297.4855,32,33.913219
259.768408,28,33.922987
606.282768,65,33.945294
578.080013,62,33.966666
307.028845,33,36.978647
335.058958,36,36.991277
1027.423668,110,37.028965
363.402023,39,37.042558
1130.030773,121,37.083875
896.463399,96,37.116687
718.382304,77,37.143041
287.683481,31,37.153869
1252.288699,134,37.199529
259.60481,28,37.209255
456.848258,49,40.768375
353.973982,38,40.781595
372.338226,40,40.795421
1298.877825,139,40.842504
1963.384161,210,40.912794
2431.197406,260,40.999442
1513.947952,162,41.053551
3086.334717,330,41.16362
550.128689,59,41.183574
1888.6659,202,41.251035
306.539284,33,42.338146
1981.812668,212,42.409577
1963.746977,210,42.480181
269.024169,29,42.490263
1795.264963,192,42.554879
1860.452743,199,42.621742
1392.719762,149,42.672039
297.508663,32,42.683095
671.821571,72,42.707592
2544.115227,272,42.799222
409.602209,44,47.105898
297.639185,32,47.117005
9359.752076,1000,47.451102
512.448521,55,47.470073
325.321146,35,47.48221
9359.781554,1000,47.816415
989.569608,106,47.852323
9359.794598,1000,48.187304
9359.801639,1000,48.522665
335.25428,36,48.535194
9359.910033,1000,52.378978
9359.908592,1000,52.712826
728.085626,78,52.73934
9359.905465,1000,53.073071
9359.862821,1000,53.406788
9359.933964,1000,53.740887
428.557725,46,53.756784
9359.92052,1000,54.09045
9359.920079,1000,54.423624
9359.932663,1000,54.756927
297.692531,32,58.741831
353.643943,38,58.75511
287.995448,31,58.765938
9359.926092,1000,59.10053
550.559016,59,59.120762
774.526996,83,59.149055
259.818616,28,59.158921
9359.960717,1000,59.492932
9359.932113,1000,59.826128
859.110408,92,59.857391
419.418756,45,63.243622
484.806216,52,63.261667
9359.843935,1000,63.596591
391.216359,42,63.611099
353.884873,38,63.624312
484.326083,52,63.642202
297.568119,32,63.65334
400.414752,43,63.66818
371.888127,40,63.682016
596.893285,64,63.703988
456.326238,49,65.689688
653.462865,70,65.713767
1018.522442,109,65.750943
9359.910743,1000,66.086402
550.612709,59,66.106659
9359.875706,1000,66.441637
447.112092,48,66.45818
456.582586,49,66.475021
709.151991,76,66.500983
9359.808714,1000,66.836502
943.114993,101,71.196835
1082.735752,116,71.236364
1111.845829,119,71.27678
831.115881,89,71.307134
372.26554,40,71.320959
925.027464,99,71.354646
531.879785,57,71.374181
475.139792,51,71.391667
559.779924,60,71.412292
409.712374,44,71.427494
9359.883444,1000,73.013462
9359.748472,1000,73.346253
494.257573,53,73.364438
512.896086,55,73.383196
9359.847914,1000,73.715819
259.482924,28,73.725628
9359.874024,1000,74.058264
381.207713,41,74.072361
419.112026,45,74.08778
9359.854659,1000,74.420881
643.765188,69,79.869661
830.648529,89,79.90028
662.619826,71,79.924522
428.545662,46,79.940329
858.622413,92,79.971719
512.592276,55,79.990554
699.626565,75,80.016091
737.67069,79,80.042932
812.47872,87,80.072577
363.050005,39,80.086011
381.478817,41,83.465125
522.511112,56,83.484439
905.745196,97,83.517643
831.087419,89,83.547961
1073.689916,115,83.5871
672.208507,72,83.611685
353.132519,38,83.624852
1064.903993,114,83.663564
905.423516,97,83.696507
905.347176,97,83.72951
475.366811,51,86.897273
746.596356,80,86.924573
419.002939,45,86.940244
672.178589,72,86.964737
381.596116,41,86.978853
709.705834,76,87.004564
784.123935,84,87.033144
709.549704,76,87.058923
653.109508,70,87.082721
624.739558,67,87.105515
475.749895,51,90.370646
793.356836,85,90.399763
690.746831,74,90.424977
737.846055,79,90.451952
746.88195,80,90.479217
456.618006,49,90.496028
755.793978,81,90.523629
616.085781,66,90.546229
390.597213,42,90.560735
540.468523,58,90.580603
690.490773,74,94.047711
606.377952,65,94.070096
709.587805,76,94.096167
719.072032,77,94.122429
381.599055,41,94.136598
737.186096,79,94.163557
456.076116,49,94.180444
634.79452,68,94.203643
737.803625,79,94.230392
905.905126,97,94.26306
503.450726,54,96.215374
7472.522814,799,96.482805
6379.320666,682,96.710529
737.715634,79,96.737525
934.240765,100,96.771671
4019.266345,430,96.916339
931.622743,100,96.950384
7537.879145,806,97.220901
1018.131451,109,97.257886
8726.663184,933,97.571391
9354.316673,1000,101.158506
9354.423799,1000,101.494747
9354.309972,1000,101.830631
9354.207699,1000,102.163321
9354.610227,1000,102.495433
9353.940232,1000,102.826459
9354.463244,1000,103.157873
9354.306741,1000,103.489132
9354.437949,1000,103.820374
9354.459169,1000,104.152222
9358.802055,1000,107.748302
9359.977503,1000,108.082272
9358.739023,1000,108.41628
9358.884695,1000,108.750659
9358.997479,1000,109.084693
9358.690613,1000,109.419375
9359.96329,1000,109.753224
9359.977232,1000,110.086694
9359.249151,1000,110.421331
9359.004838,1000,110.755474
9352.251372,1000,114.3475
9352.057134,1000,114.682729
9352.349775,1000,115.017354
9352.28408,1000,115.352792
9351.90729,1000,115.688135
9352.281741,1000,116.023162
9351.899198,1000,116.358436
9352.089746,1000,116.693614
9351.74116,1000,117.02863
9352.325101,1000,117.363344
9359.800917,1000,120.949372
9359.847772,1000,121.282661
9359.786147,1000,121.615586
9359.711371,1000,121.948104
9359.978595,1000,122.281649
9359.864557,1000,122.615188
9359.809837,1000,122.947695
9359.970106,1000,123.280704
9359.589309,1000,123.614206
9359.95465,1000,123.947722
9359.857096,1000,127.539912
9359.695226,1000,127.873868
9359.588021,1000,128.207455
9359.902402,1000,128.541446
9359.913957,1000,128.8753
9359.931481,1000,129.207813
9359.531887,1000,129.540808
9359.817391,1000,129.873567
9359.751629,1000,130.206973
9359.782076,1000,130.540765
9359.750697,1000,134.124523
9359.880286,1000,134.458006
9359.900106,1000,134.79158
9359.986311,1000,135.125366
9359.815305,1000,135.459602
9359.968985,1000,135.792938
9359.966186,1000,136.126233
9359.803126,1000,136.459815
9359.842059,1000,136.793302
9359.949118,1000,137.129147
9359.888813,1000,140.712049
9359.773882,1000,141.043852
9359.836059,1000,141.375611
9359.585791,1000,141.707488
9359.641866,1000,142.039039
9359.928278,1000,142.371178
9359.700136,1000,142.703438
9359.912625,1000,143.034923
9359.833594,1000,143.367099
9359.653275,1000,143.699449
9359.934719,1000,147.278792
9359.928172,1000,147.612449
9359.897099,1000,147.945452
9359.726443,1000,148.278446
9359.822726,1000,148.611896
9359.569825,1000,148.945136
9359.704699,1000,149.278553
9358.378874,1000,149.611834
9359.838587,1000,149.945047
9359.818859,1000,150.278868
9353.054911,1000,153.857438
9353.733188,1000,154.191621
9317.198766,1000,154.525641
9353.161398,1000,154.859354
9353.065373,1000,155.193079
9353.326321,1000,155.526778
9317.85847,1000,155.860712
9353.436725,1000,156.195406
9353.267184,1000,156.531538
9317.06,1000,156.866338
9359.950407,1000,160.443026
9359.635798,1000,160.777606
9359.813682,1000,161.11173
9359.898992,1000,161.446136
9359.775772,1000,161.780524
9359.851496,1000,162.114928
9359.780466,1000,162.449125
9359.833553,1000,162.782974
9359.659243,1000,163.117691
9359.820607,1000,163.451381
9355.023234,1000,167.03513
9354.957849,1000,167.371408
9354.915331,1000,167.706473
9355.100703,1000,168.042837
9354.888946,1000,168.379158
9355.017017,1000,168.715701
9354.833306,1000,169.052235
9355.072276,1000,169.388991
9354.84549,1000,169.725641
9354.940643,1000,170.061907
9359.963058,1000,173.644982
9359.955206,1000,173.980159
9359.95688,1000,174.31492
