#{"t_start": 1662668505.227526, "env_id": "Swimmer10-v3"}
r,l,t
-90.319337,1000,4.898752
-90.135501,1000,5.538436
-90.209938,1000,6.108662
-90.315834,1000,6.695063
-90.71413,1000,7.261766
-101.767739,1000,7.907147
-90.443557,1000,8.52756
-90.128536,1000,9.129941
-90.68724,1000,9.691193
-90.604385,1000,10.3021
7.754432,1000,133.379023
16.894764,1000,134.061753
21.255606,1000,134.671653
11.685333,1000,135.270606
15.227892,1000,135.865453
20.028732,1000,136.368589
7.04364,1000,136.980783
19.9044,1000,137.530138
9.753765,1000,138.100417
13.203461,1000,138.710821
-7.855162,1000,259.531512
-5.744101,1000,260.06734
-10.542895,1000,260.660311
-7.576121,1000,261.225629
-10.200686,1000,261.839128
-7.850985,1000,262.40592
-11.495083,1000,262.993161
-7.778299,1000,263.629761
-13.997575,1000,264.150387
-9.820779,1000,264.710969
-9.989176,1000,384.006927
-8.922073,1000,384.629165
-8.777235,1000,385.237467
-6.01637,1000,385.843115
-7.330851,1000,386.452271
-8.684814,1000,387.078109
-7.957082,1000,387.664646
-6.298384,1000,388.253415
-8.275875,1000,388.845288
-0.210735,1000,389.406161
14.930724,1000,504.037701
13.484836,1000,504.569599
12.131269,1000,505.103454
11.800766,1000,505.628767
11.909558,1000,506.176603
14.905574,1000,506.714996
13.892164,1000,507.224788
12.654637,1000,507.753904
9.677847,1000,508.314193
11.837844,1000,508.915407
36.883081,1000,624.248311
35.996955,1000,624.820747
39.710643,1000,625.344633
35.777779,1000,625.890035
30.271566,1000,626.414484
33.99527,1000,626.928531
37.60168,1000,627.469858
34.304254,1000,627.981106
31.818155,1000,628.537912
36.215611,1000,629.093355
84.176557,1000,747.541493
86.470158,1000,748.16136
91.688097,1000,748.724392
90.795563,1000,749.330885
77.627777,1000,749.919547
98.958589,1000,750.530935
80.695849,1000,751.119266
94.040269,1000,751.762888
86.904864,1000,752.332603
81.801399,1000,752.907486
25.093926,1000,872.20765
26.107912,1000,872.763311
22.689507,1000,873.309981
31.857111,1000,873.883838
26.059564,1000,874.416467
30.954035,1000,874.993124
22.308711,1000,875.526281
20.961319,1000,876.071922
21.589476,1000,876.625495
32.256895,1000,877.169621
