#{"t_start": 1663308838.0859318, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.679738
-10.0,100,1.706578
-10.0,100,1.733297
-10.0,100,1.759917
-10.0,100,1.786582
-10.0,100,1.813253
-10.0,100,1.839864
-10.0,100,1.866507
-10.0,100,1.893161
-10.0,100,1.919756
-10.0,100,1.946254
-10.0,100,1.972674
-10.0,100,1.999187
-10.0,100,2.025687
-10.0,100,2.05213
-10.0,100,2.078674
-10.0,100,2.105117
-10.0,100,2.131569
-10.0,100,2.158085
-10.0,100,2.18452
-10.0,100,2.211045
-10.0,100,2.237584
-10.0,100,2.264127
-10.0,100,2.290733
-10.0,100,2.317302
-10.0,100,2.343869
-10.0,100,2.37065
-10.0,100,2.3974
-10.0,100,2.424165
-10.0,100,2.45103
-10.0,100,2.477793
-10.0,100,2.504579
-10.0,100,2.53126
-10.0,100,2.557977
-10.0,100,2.584722
-10.0,100,2.611441
-10.0,100,2.638118
-10.0,100,2.664784
-10.0,100,2.691473
-10.0,100,2.718244
-10.0,100,2.745062
-10.0,100,2.771935
-10.0,100,2.798716
-10.0,100,2.825499
-10.0,100,2.852275
-10.0,100,2.87911
-5.1,62,2.895749
-10.0,100,2.922512
-10.0,100,2.949197
-10.0,100,2.97596
-10.0,100,3.002684
-10.0,100,3.029364
-10.0,100,3.05605
-10.0,100,3.082662
-10.0,100,3.109211
-10.0,100,3.135718
-10.0,100,3.162236
-10.0,100,3.188873
-10.0,100,3.215522
-10.0,100,3.242179
-10.0,100,3.268791
-10.0,100,3.295404
-10.0,100,3.322124
-10.0,100,3.348747
-10.0,100,3.3755
-10.0,100,3.402293
-10.0,100,3.428952
-10.0,100,3.455651
-10.0,100,3.482312
-10.0,100,3.508994
-10.0,100,3.535705
-10.0,100,3.562364
-10.0,100,3.589027
-10.0,100,3.615638
-10.0,100,3.642258
-10.0,100,3.669951
-10.0,100,3.696613
-10.0,100,3.723238
-10.0,100,3.749898
-4.2,53,3.764096
-10.0,100,3.790822
-10.0,100,3.817442
-10.0,100,3.84411
-10.0,100,3.870726
-10.0,100,3.897353
-10.0,100,3.924025
-10.0,100,3.950672
-10.0,100,3.977329
-10.0,100,4.00394
-10.0,100,4.030519
-10.0,100,4.057126
-10.0,100,4.08374
-10.0,100,4.110364
-10.0,100,4.137027
-10.0,100,4.16367
-10.0,100,4.19022
-10.0,100,4.216778
-10.0,100,4.243311
-10.0,100,4.269999
-10.0,100,4.296705
-10.0,100,22.861554
-10.0,100,22.888306
-10.0,100,22.915076
-10.0,100,22.941618
-10.0,100,22.968132
-10.0,100,22.994724
-2.4,35,23.004124
-10.0,100,23.030717
-10.0,100,23.057283
-10.0,100,23.08374
-10.0,100,23.110237
-10.0,100,23.136724
-10.0,100,23.163247
-10.0,100,23.189776
-10.0,100,23.216241
-10.0,100,23.242723
-10.0,100,23.26926
-10.0,100,23.295783
-10.0,100,23.322251
-10.0,100,23.348743
-10.0,100,23.375242
-10.0,100,23.401722
-10.0,100,23.428169
-10.0,100,23.454628
-10.0,100,23.481108
-10.0,100,23.507483
-10.0,100,23.533935
-10.0,100,23.560488
-10.0,100,23.5869
-10.0,100,23.613295
-10.0,100,23.639706
-10.0,100,23.666136
-10.0,100,23.692505
-10.0,100,23.718934
-10.0,100,23.745333
-10.0,100,23.771823
-10.0,100,23.798259
-10.0,100,23.824741
-10.0,100,23.851199
-10.0,100,23.877663
-10.0,100,23.904076
-10.0,100,23.930531
-10.0,100,23.957076
-10.0,100,23.983519
-10.0,100,24.009983
-10.0,100,24.036458
-10.0,100,24.062942
-10.0,100,24.089305
0.3,8,24.091495
-10.0,100,24.117891
-10.0,100,24.144253
-10.0,100,24.170534
-10.0,100,24.196861
-10.0,100,24.223248
-10.0,100,24.249582
-10.0,100,24.275972
1.0,1,24.276323
-10.0,100,24.302825
-10.0,100,24.329292
-10.0,100,24.355686
-10.0,100,24.382146
-10.0,100,24.408596
-10.0,100,24.435054
-10.0,100,24.461561
-10.0,100,24.488106
-10.0,100,24.514702
-10.0,100,24.541287
-10.0,100,24.567879
-10.0,100,24.594423
-10.0,100,24.620956
-10.0,100,24.647476
-10.0,100,24.674013
-10.0,100,24.70051
-10.0,100,24.727061
-10.0,100,24.753542
-3.2,43,24.764996
-10.0,100,24.791493
-10.0,100,24.818024
-10.0,100,24.844563
-10.0,100,24.871137
-10.0,100,24.897777
-10.0,100,24.924406
-10.0,100,24.950919
-10.0,100,24.977395
-10.0,100,25.003818
-10.0,100,25.030283
-10.0,100,25.056772
-10.0,100,25.083218
-10.0,100,25.109658
-10.0,100,25.136113
-10.0,100,25.162579
-10.0,100,25.189077
-10.0,100,25.215589
-10.0,100,25.242231
-10.0,100,25.268708
-10.0,100,25.295121
-10.0,100,25.321624
-10.0,100,25.348129
-10.0,100,25.376943
-10.0,100,25.403491
-10.0,100,44.061905
-10.0,100,44.088792
-10.0,100,44.11558
-10.0,100,44.14237
0.1,10,44.145109
-10.0,100,44.171747
-10.0,100,44.198365
-10.0,100,44.224975
-10.0,100,44.251561
-10.0,100,44.278234
-10.0,100,44.304929
-10.0,100,44.331595
-10.0,100,44.358496
-10.0,100,44.38529
-10.0,100,44.411922
-10.0,100,44.438594
-10.0,100,44.465281
-10.0,100,44.491893
-10.0,100,44.518528
-10.0,100,44.545153
-10.0,100,44.571843
-10.0,100,44.598554
-10.0,100,44.625282
-10.0,100,44.651995
-10.0,100,44.678592
-10.0,100,44.705227
-10.0,100,44.731838
-10.0,100,44.758411
-10.0,100,44.785077
-10.0,100,44.811752
-10.0,100,44.838425
-10.0,100,44.86507
-10.0,100,44.892096
-10.0,100,44.918942
