#{"t_start": 1663348081.6557837, "env_id": "PredatorPrey-v0"}
r,l,t
-20.0,200,1.714642
-20.0,200,1.768052
-20.0,200,1.821213
-20.0,200,1.874361
-20.0,200,1.92833
-20.0,200,1.98038
-20.0,200,2.032102
-20.0,200,2.083923
-20.0,200,2.135635
-20.0,200,2.187582
-20.0,200,2.239719
-20.0,200,2.291886
-20.0,200,2.343914
-20.0,200,2.395922
-20.0,200,2.447831
-20.0,200,2.499559
-20.0,200,2.551432
-20.0,200,2.603484
-20.0,200,2.655293
-20.0,200,2.707201
-20.0,200,2.7639
-20.0,200,2.817786
-20.0,200,2.869408
-20.0,200,2.920828
-20.0,200,2.972361
-20.0,200,3.023701
-20.0,200,3.07509
-20.0,200,3.126661
-20.0,200,3.178191
-20.0,200,3.229958
-20.0,200,3.281338
-20.0,200,3.332899
-20.0,200,3.392639
-20.0,200,3.447788
-20.0,200,3.499621
-20.0,200,3.551448
-20.0,200,3.603045
-20.0,200,3.655121
-20.0,200,3.707133
-20.0,200,3.759048
-20.0,200,3.812386
-20.0,200,3.864492
-20.0,200,3.916541
-20.0,200,3.96839
-20.0,200,4.020231
-20.0,200,4.073492
-20.0,200,4.125505
-20.0,200,4.177059
-20.0,200,4.228481
-20.0,200,4.280029
-20.0,200,4.331436
-20.0,200,4.382753
-20.0,200,4.434362
-20.0,200,4.48589
-20.0,200,4.537183
-20.0,200,4.588454
-20.0,200,4.639964
-20.0,200,4.691419
-20.0,200,4.742895
-20.0,200,4.794319
-20.0,200,4.845657
-20.0,200,4.897154
-20.0,200,4.948502
-20.0,200,4.999808
-10.7,118,5.030074
-20.0,200,5.081493
-20.0,200,5.132743
-20.0,200,5.184011
-20.0,200,5.235226
-3.6,47,5.247337
-20.0,200,5.30042
-20.0,200,5.352565
-20.0,200,5.40591
-20.0,200,5.457762
-20.0,200,5.50937
-20.0,200,5.561129
-20.0,200,5.612842
-20.0,200,5.664477
-20.0,200,5.716148
-20.0,200,5.767642
-20.0,200,5.819065
-20.0,200,5.870721
-20.0,200,5.922413
-20.0,200,5.973894
-20.0,200,6.025656
-20.0,200,6.077286
-20.0,200,6.128928
-20.0,200,6.180674
-20.0,200,6.23226
-20.0,200,6.283902
-20.0,200,6.335762
-20.0,200,6.387548
-20.0,200,6.439218
-4.4,55,6.453479
-20.0,200,6.505016
-20.0,200,6.556573
-20.0,200,6.608037
-20.0,200,6.659719
-20.0,200,6.711453
-20.0,200,6.76319
-20.0,200,25.341433
-20.0,200,25.393954
-20.0,200,25.446447
-20.0,200,25.499083
-20.0,200,25.551414
-20.0,200,25.603582
-20.0,200,25.65583
-20.0,200,25.708039
-2.4,35,25.717316
-20.0,200,25.769493
-20.0,200,25.821733
-20.0,200,25.873945
-20.0,200,25.92615
-20.0,200,25.978217
-20.0,200,26.03046
-20.0,200,26.082519
-20.0,200,26.134815
-20.0,200,26.187057
-20.0,200,26.239223
-20.0,200,26.291434
-20.0,200,26.343724
-20.0,200,26.395832
-20.0,200,26.448015
-20.0,200,26.500334
-20.0,200,26.552622
-20.0,200,26.60492
-20.0,200,26.657126
-20.0,200,26.709241
-20.0,200,26.761267
