#{"t_start": 1662668508.1324637, "env_id": "Swimmer20-v3"}
r,l,t
-107.570777,1000,7.549884
-107.351801,1000,8.343595
-107.731911,1000,9.210884
-108.357647,1000,10.092971
-107.197244,1000,10.91168
-108.188404,1000,11.801989
-108.079025,1000,12.611147
-107.292633,1000,13.467078
-107.788328,1000,14.266688
-107.91658,1000,15.071104
-161.402322,1000,140.663306
-159.930604,1000,141.646778
-159.799034,1000,142.449264
-158.05597,1000,143.329654
-163.506759,1000,144.219314
-161.701713,1000,145.046798
-160.887266,1000,145.866733
-155.964278,1000,146.876028
-161.625599,1000,147.795401
-163.696567,1000,148.725867
-42.419695,1000,275.214616
-55.035645,1000,276.027175
-58.048042,1000,276.901028
-57.822175,1000,277.68726
-134.091168,1000,278.583864
-88.924884,1000,279.426667
-36.569956,1000,280.237451
-70.826795,1000,281.100871
-48.908504,1000,281.878743
-75.522672,1000,282.73493
-177.374731,1000,410.866394
-196.70309,1000,411.737875
-192.828648,1000,412.631801
-72.570649,1000,413.513867
-190.248644,1000,414.4611
-175.485202,1000,415.312995
-184.364688,1000,416.197126
-141.530694,1000,417.073221
-184.353855,1000,417.98841
-180.701824,1000,418.830184
-57.687704,1000,545.305556
-72.221209,1000,546.071373
-50.20783,1000,546.902781
-62.727676,1000,547.731818
-77.30932,1000,548.562368
-51.057671,1000,549.351227
-48.984558,1000,550.218029
-66.180698,1000,551.08141
-60.991632,1000,552.015462
-64.920409,1000,552.849488
-109.178377,1000,675.053172
-112.674036,1000,675.937555
-116.173813,1000,676.830386
-112.75816,1000,677.592882
-103.930133,1000,678.386574
-129.695208,1000,679.226959
-109.272839,1000,680.07961
-122.767897,1000,680.832219
-140.950799,1000,681.670156
-139.228187,1000,682.501025
-28.511015,1000,802.168028
-30.708722,1000,803.031177
-34.113087,1000,803.839511
-31.155272,1000,804.7081
-33.051611,1000,805.511354
-39.978132,1000,806.244172
-30.59837,1000,806.947764
-27.017798,1000,807.764945
-47.473318,1000,808.586392
-38.113629,1000,809.38286
-33.959096,1000,929.603266
-5.087265,1000,930.346109
-18.956343,1000,931.060017
-25.089889,1000,931.80427
-12.626372,1000,932.541583
-7.52194,1000,933.290879
8.395381,1000,934.143439
-12.82895,1000,934.933348
-15.894032,1000,935.678098
1.034544,1000,936.471638
-5.185484,1000,1061.329038
-6.832633,1000,1062.076673
-7.086542,1000,1062.767004
-3.076032,1000,1063.436267
-7.657877,1000,1064.131442
-0.754214,1000,1064.898934
-5.684553,1000,1065.551379
-9.185368,1000,1066.203865
-2.655465,1000,1066.872238
-22.483385,1000,1067.546247
17.361729,1000,1196.124108
8.976272,1000,1196.893361
18.215227,1000,1197.75804
12.804871,1000,1198.539162
20.381577,1000,1199.280895
4.636115,1000,1199.989614
8.933762,1000,1200.747379
11.387814,1000,1201.604854
9.209576,1000,1202.5109
11.19328,1000,1203.276412
28.371668,1000,1338.330933
25.676979,1000,1339.086619
18.170635,1000,1339.815715
22.861464,1000,1340.594638
19.868128,1000,1341.26578
22.171042,1000,1341.974856
18.991837,1000,1342.680099
14.952113,1000,1343.309174
27.397459,1000,1344.12911
22.421888,1000,1344.748997
1.385128,1000,1481.291981
9.084704,1000,1482.047987
6.785469,1000,1482.772246
8.027898,1000,1483.552524
1.961279,1000,1484.237878
7.622052,1000,1484.976842
11.047461,1000,1485.793315
9.374936,1000,1486.541475
10.301523,1000,1487.22978
3.81465,1000,1487.932284
54.998064,1000,1626.26966
54.553314,1000,1627.056841
49.613185,1000,1627.797877
71.541186,1000,1628.520272
66.920797,1000,1629.259037
54.600585,1000,1629.964949
65.432621,1000,1630.698841
55.272654,1000,1631.461663
51.650453,1000,1632.173314
68.104847,1000,1632.961705
46.203534,1000,1771.563243
42.242083,1000,1772.327784
43.400272,1000,1773.004535
46.268798,1000,1773.687139
54.76576,1000,1774.425214
50.446905,1000,1775.151767
55.526686,1000,1775.949703
41.5363,1000,1776.677312
44.584913,1000,1777.466253
42.015377,1000,1778.215607
68.833963,1000,1920.055984
74.168297,1000,1920.698435
70.374763,1000,1921.393631
71.077925,1000,1922.020426
81.677202,1000,1922.637316
79.493707,1000,1923.322149
73.344389,1000,1924.059412
76.959234,1000,1924.784445
74.461918,1000,1925.508038
74.836036,1000,1926.203331
95.852306,1000,2067.72048
93.351776,1000,2068.438469
89.237785,1000,2069.153555
92.306041,1000,2069.822333
94.884064,1000,2070.545058
94.047844,1000,2071.270132
95.034067,1000,2072.090227
98.938492,1000,2072.805186
96.457234,1000,2073.663608
108.160147,1000,2074.391836
123.2847,1000,2212.625422
127.671058,1000,2213.421596
128.918453,1000,2214.165848
121.755892,1000,2214.80689
123.279753,1000,2215.514162
129.381705,1000,2216.157513
130.063672,1000,2216.854018
129.714387,1000,2217.530303
120.393863,1000,2218.211046
133.641223,1000,2218.908857
165.63442,1000,2355.569529
163.150709,1000,2356.199064
161.957922,1000,2356.826822
164.640796,1000,2357.504913
163.688223,1000,2358.152296
162.666654,1000,2358.840755
165.153853,1000,2359.526158
175.391193,1000,2360.121376
168.752974,1000,2360.818998
169.650472,1000,2361.488038
287.626332,1000,2497.85484
293.988054,1000,2498.47458
294.933801,1000,2499.221087
289.77325,1000,2499.926731
292.365416,1000,2500.650089
295.536299,1000,2501.354098
290.292724,1000,2502.061751
284.229899,1000,2502.711437
285.201128,1000,2503.36539
291.312491,1000,2504.035533
387.256303,1000,2640.338627
384.983937,1000,2640.972586
379.06797,1000,2641.639343
388.393862,1000,2642.43011
389.711165,1000,2643.166526
386.376483,1000,2643.905733
381.317815,1000,2644.530767
389.123806,1000,2645.219
385.474404,1000,2645.893596
383.692509,1000,2646.54922
324.217619,1000,2786.406127
316.675784,1000,2787.109706
321.826014,1000,2787.865222
314.851516,1000,2788.516338
322.92031,1000,2789.259212
313.903128,1000,2790.030122
313.269299,1000,2790.800469
325.210832,1000,2791.424631
318.579672,1000,2792.128185
325.364054,1000,2792.789269
378.441636,1000,2936.365001
380.811929,1000,2937.008173
386.3975,1000,2937.714398
382.984145,1000,2938.404887
380.091223,1000,2939.084635
373.948822,1000,2939.824486
377.598657,1000,2940.501551
380.690922,1000,2941.261834
379.845993,1000,2942.016365
380.585369,1000,2942.690597
407.874973,1000,3084.339019
405.967703,1000,3085.082524
406.93041,1000,3085.813942
407.338855,1000,3086.578167
406.909724,1000,3087.221113
403.29371,1000,3087.945393
406.2555,1000,3088.637019
408.498996,1000,3089.382497
406.685544,1000,3090.078722
406.138205,1000,3090.88008
418.364669,1000,3236.457763
418.027433,1000,3237.110316
418.044932,1000,3237.797984
418.978204,1000,3238.571302
419.757291,1000,3239.249357
420.550735,1000,3239.874196
418.262808,1000,3240.537106
418.106104,1000,3241.309773
419.256392,1000,3242.012328
417.688343,1000,3242.608981
417.59832,1000,3388.630224
413.784042,1000,3389.377705
415.32982,1000,3390.186088
414.224646,1000,3390.827573
416.778842,1000,3391.572109
412.787814,1000,3392.227879
415.002413,1000,3392.923465
415.810134,1000,3393.639337
414.643443,1000,3394.418816
414.911283,1000,3395.180279
391.422922,1000,3542.505611
394.589887,1000,3543.214522
390.929284,1000,3543.923638
378.475473,1000,3544.550508
387.147419,1000,3545.184725
388.681948,1000,3545.847898
379.240003,1000,3546.511901
376.001939,1000,3547.146727
387.069892,1000,3547.872216
382.839924,1000,3548.596309
