#{"t_start": 1663308837.7522469, "env_id": "PredatorPrey-v0"}
r,l,t
-0.3,14,1.713151
-10.0,100,1.740273
-10.0,100,1.766419
-10.0,100,1.792502
-10.0,100,1.818562
-10.0,100,1.844694
-10.0,100,1.870609
-10.0,100,1.896607
-10.0,100,1.922617
-10.0,100,1.948636
-10.0,100,1.974585
-10.0,100,2.000507
-10.0,100,2.026309
-10.0,100,2.05214
-10.0,100,2.077961
-10.0,100,2.10382
-10.0,100,2.133279
-10.0,100,2.159217
-10.0,100,2.185158
-10.0,100,2.211114
-10.0,100,2.237189
-10.0,100,2.263223
0.4,7,2.265113
-10.0,100,2.291108
-10.0,100,2.316986
-10.0,100,2.342887
-10.0,100,2.368881
-10.0,100,2.394813
-10.0,100,2.420756
-10.0,100,2.446639
-10.0,100,2.472682
-10.0,100,2.498828
-10.0,100,2.524829
-10.0,100,2.550831
-10.0,100,2.576817
-10.0,100,2.602875
-10.0,100,2.628914
-10.0,100,2.654864
-10.0,100,2.680822
-10.0,100,2.706833
-10.0,100,2.73285
-10.0,100,2.758819
-10.0,100,2.78482
-10.0,100,2.810823
-10.0,100,2.836925
-10.0,100,2.862905
-10.0,100,2.88889
-10.0,100,2.914816
-10.0,100,2.940737
-10.0,100,2.966673
-10.0,100,2.992647
-10.0,100,3.018559
-10.0,100,3.04454
-10.0,100,3.070477
-10.0,100,3.09655
-10.0,100,3.122567
-10.0,100,3.148584
-10.0,100,3.174641
-10.0,100,3.200626
-10.0,100,3.22667
-10.0,100,3.252657
-10.0,100,3.27865
-10.0,100,3.304608
-10.0,100,3.330537
-10.0,100,3.356421
-10.0,100,3.382337
-10.0,100,3.408223
-10.0,100,3.434121
-10.0,100,3.460029
-10.0,100,3.486003
-10.0,100,3.511891
-10.0,100,3.537696
-10.0,100,3.563534
-10.0,100,3.589331
-10.0,100,3.615224
-10.0,100,3.641093
-10.0,100,3.667362
-10.0,100,3.693184
-10.0,100,3.719003
-10.0,100,3.744856
-10.0,100,3.770732
1.0,1,3.771072
-10.0,100,3.796835
-10.0,100,3.822615
-3.7,48,3.835114
1.0,1,3.835444
-10.0,100,3.861285
-10.0,100,3.887139
-10.0,100,3.912936
-10.0,100,3.938752
-10.0,100,3.96462
-10.0,100,3.990441
-10.0,100,4.016257
-10.0,100,4.042096
-10.0,100,4.067916
-10.0,100,4.093799
-10.0,100,4.11963
-10.0,100,4.145502
-10.0,100,4.171413
-10.0,100,4.197295
-10.0,100,22.46098
-10.0,100,22.486916
-10.0,100,22.512666
-10.0,100,22.538454
-10.0,100,22.564183
-10.0,100,22.589898
-10.0,100,22.615662
-10.0,100,22.641438
-10.0,100,22.66715
-10.0,100,22.692895
-10.0,100,22.7192
-10.0,100,22.745596
-10.0,100,22.77164
-10.0,100,22.797316
-10.0,100,22.822982
-10.0,100,22.848688
-10.0,100,22.874341
-10.0,100,22.900062
-10.0,100,22.925741
-10.0,100,22.951468
-10.0,100,22.977222
-10.0,100,23.002939
-10.0,100,23.02872
-10.0,100,23.054448
-10.0,100,23.080205
-10.0,100,23.10593
-10.0,100,23.131559
-10.0,100,23.157238
0.7,4,23.158352
-10.0,100,23.184124
-10.0,100,23.210079
-10.0,100,23.235879
-10.0,100,23.261688
-10.0,100,23.287574
-10.0,100,23.313395
-10.0,100,23.339242
-10.0,100,23.365106
-10.0,100,23.390847
-10.0,100,23.416956
-10.0,100,23.442771
-10.0,100,23.468579
-10.0,100,23.494557
-10.0,100,23.520544
-10.0,100,23.546495
-10.0,100,23.572443
-10.0,100,23.598483
-10.0,100,23.624414
-10.0,100,23.650352
-10.0,100,23.676324
-10.0,100,23.702297
-10.0,100,23.728247
-10.0,100,23.754257
-10.0,100,23.780768
-10.0,100,23.806826
-10.0,100,23.832893
-10.0,100,23.858714
-10.0,100,23.884671
-10.0,100,23.91066
-10.0,100,23.936552
-10.0,100,23.962512
-10.0,100,23.9885
-10.0,100,24.014481
-10.0,100,24.040446
-10.0,100,24.066466
-10.0,100,24.092314
-10.0,100,24.118233
-10.0,100,24.144138
-10.0,100,24.170057
-10.0,100,24.196079
-10.0,100,24.222071
-10.0,100,24.248037
-10.0,100,24.273996
-10.0,100,24.300006
-10.0,100,24.326017
-10.0,100,24.352124
-10.0,100,24.378152
-10.0,100,24.404167
-10.0,100,24.430228
-10.0,100,24.456225
-10.0,100,24.48214
-10.0,100,24.508149
-10.0,100,24.534207
-10.0,100,24.560187
-10.0,100,24.586159
-10.0,100,24.61214
-10.0,100,24.638049
-10.0,100,24.664681
-10.0,100,24.690754
-10.0,100,24.716772
-10.0,100,24.742758
-10.0,100,24.768683
-10.0,100,24.794725
-10.0,100,24.820654
-10.0,100,24.846546
-10.0,100,24.872449
-10.0,100,24.89838
-10.0,100,24.924288
-10.0,100,24.950421
-10.0,100,24.976352
-10.0,100,25.002313
-3.0,41,43.219202
-10.0,100,43.245656
-10.0,100,43.271608
-10.0,100,43.297374
-10.0,100,43.323106
-10.0,100,43.348915
-10.0,100,43.374751
-10.0,100,43.400538
-10.0,100,43.426362
-10.0,100,43.452156
-10.0,100,43.477991
-10.0,100,43.503812
-10.0,100,43.529673
-10.0,100,43.555517
-10.0,100,43.581332
-10.0,100,43.607232
-10.0,100,43.63304
-10.0,100,43.658937
-10.0,100,43.684802
-1.6,27,43.69183
-10.0,100,43.717676
-10.0,100,43.743428
-10.0,100,43.769253
-10.0,100,43.795056
-10.0,100,43.820739
-10.0,100,43.846675
-10.0,100,43.872454
-10.0,100,43.898155
-10.0,100,43.92394
-10.0,100,43.949754
-10.0,100,43.97547
-5.7,68,43.993067
-10.0,100,44.018889
-10.0,100,44.044839
-10.0,100,44.070629
-5.1,62,44.086656
-4.9,60,44.102169
-10.0,100,44.128007
-0.4,15,44.131931
-10.0,100,44.157711
-10.0,100,44.183475
-10.0,100,44.209344
-1.1,22,44.215113
-5.3,64,44.231674
-10.0,100,44.257489
-10.0,100,44.284224
-10.0,100,44.310018
-10.0,100,44.335863
-3.6,47,44.348024
-4.3,54,44.362
-10.0,100,44.387714
-10.0,100,44.413419
-10.0,100,44.43914
-10.0,100,44.464818
-10.0,100,44.490485
-10.0,100,44.516293
-10.0,100,44.542098
-10.0,100,44.567877
-10.0,100,44.593671
-10.0,100,44.619391
-10.0,100,44.645125
-10.0,100,44.670869
-10.0,100,44.696617
-10.0,100,44.72238
-10.0,100,44.748188
-10.0,100,44.773992
-1.8,29,44.781544
-10.0,100,44.807458
-10.0,100,44.833358
-10.0,100,44.859191
-1.7,28,44.866492
-10.0,100,44.892336
-1.1,22,44.898088
-10.0,100,44.923946
-0.1,12,44.92712
-10.0,100,44.952959
-10.0,100,44.978987
-10.0,100,45.004997
-10.0,100,45.030872
-4.6,57,45.045721
-10.0,100,45.071563
0.4,7,45.073444
-10.0,100,45.099353
-10.0,100,45.125305
-10.0,100,45.151319
-10.0,100,45.177496
-10.0,100,45.203444
-1.4,25,45.209998
-10.0,100,45.235922
