#{"t_start": 1663308838.9796057, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.655546
-10.0,100,1.681906
-10.0,100,1.707991
-10.0,100,1.734042
-10.0,100,1.762411
-10.0,100,1.789871
-10.0,100,1.817219
-10.0,100,1.844512
-10.0,100,1.871701
-10.0,100,1.898911
-10.0,100,1.925977
-10.0,100,1.953079
-10.0,100,1.980063
-10.0,100,2.007161
-10.0,100,2.034166
-10.0,100,2.061271
-10.0,100,2.088612
-10.0,100,2.115779
-10.0,100,2.1471
-10.0,100,2.173163
-10.0,100,2.199
-10.0,100,2.224863
-10.0,100,2.250755
-10.0,100,2.276668
-10.0,100,2.302574
-10.0,100,2.328537
-10.0,100,2.354391
-10.0,100,2.380323
-10.0,100,2.406224
-10.0,100,2.432121
-10.0,100,2.457932
-10.0,100,2.483864
-10.0,100,2.5099
-10.0,100,2.536012
-10.0,100,2.561986
-10.0,100,2.587962
-10.0,100,2.616624
-10.0,100,2.642629
-10.0,100,2.668677
-10.0,100,2.694628
-10.0,100,2.720598
-10.0,100,2.746536
-10.0,100,2.772499
-10.0,100,2.798376
-10.0,100,2.824403
-10.0,100,2.850369
-10.0,100,2.876195
-10.0,100,2.902498
-10.0,100,2.928324
-10.0,100,2.954142
-10.0,100,2.980024
-10.0,100,3.005958
-10.0,100,3.032003
-2.8,39,3.042165
0.7,4,3.043296
-10.0,100,3.06926
-10.0,100,3.095061
-10.0,100,3.123365
-10.0,100,3.149237
-10.0,100,3.175081
-10.0,100,3.200931
-10.0,100,3.226882
-10.0,100,3.252751
-10.0,100,3.278704
-10.0,100,3.304669
-10.0,100,3.330596
-10.0,100,3.356532
-10.0,100,3.382544
-10.0,100,3.408486
-10.0,100,3.434426
-10.0,100,3.460371
-10.0,100,3.486387
-10.0,100,3.512389
-10.0,100,3.53835
-10.0,100,3.564347
-10.0,100,3.590354
-10.0,100,3.616344
-10.0,100,3.645007
-10.0,100,3.67139
-10.0,100,3.697456
-10.0,100,3.724581
-10.0,100,3.750524
-10.0,100,3.776461
-10.0,100,3.802436
-10.0,100,3.828361
-10.0,100,3.854253
-10.0,100,3.880146
-10.0,100,3.906093
-10.0,100,3.931946
-10.0,100,3.957836
-10.0,100,3.98371
-10.0,100,4.009628
-10.0,100,4.035513
-10.0,100,4.061433
-6.6,77,4.081459
-10.0,100,4.107325
-10.0,100,4.133239
-10.0,100,4.159127
-10.0,100,4.185036
-10.0,100,4.210955
-10.0,100,22.720389
-10.0,100,22.746559
-10.0,100,22.772625
-10.0,100,22.798676
-10.0,100,22.82458
-10.0,100,22.850524
-10.0,100,22.876421
-10.0,100,22.902358
-10.0,100,22.928383
0.5,6,22.930024
-10.0,100,22.956042
-10.0,100,22.982049
-10.0,100,23.008146
-10.0,100,23.034186
-10.0,100,23.061122
-10.0,100,23.087797
-10.0,100,23.113663
-10.0,100,23.139554
-10.0,100,23.165571
-10.0,100,23.191619
-10.0,100,23.217655
-2.8,39,23.227867
-3.4,45,23.239638
-10.0,100,23.265752
-10.0,100,23.29173
-10.0,100,23.317733
-10.0,100,23.343688
-10.0,100,23.36958
-10.0,100,23.395629
-10.0,100,23.421561
-10.0,100,23.447567
-10.0,100,23.473479
-10.0,100,23.499474
-10.0,100,23.5255
-10.0,100,23.551518
-10.0,100,23.577552
-10.0,100,23.603494
-10.0,100,23.629492
-10.0,100,23.655413
-10.0,100,23.681345
-10.0,100,23.707585
-10.0,100,23.733838
-10.0,100,23.760121
0.2,9,23.762561
-10.0,100,23.78879
-10.0,100,23.81511
-10.0,100,23.841459
