#{"t_start": 1663264074.0917451, "env_id": "InvertedPendulum-v2"}
r,l,t
5.0,5,0.227617
5.0,5,0.229357
5.0,5,0.23096
5.0,5,0.232506
5.0,5,0.234047
5.0,5,0.235574
5.0,5,0.237098
5.0,5,0.238621
5.0,5,0.240099
5.0,5,0.241604
5.0,5,0.453726
5.0,5,0.455261
5.0,5,0.456758
5.0,5,0.458264
5.0,5,0.45976
5.0,5,0.461288
5.0,5,0.462785
5.0,5,0.464292
5.0,5,0.465775
5.0,5,0.467274
5.0,5,0.677269
5.0,5,0.678788
5.0,5,0.680301
5.0,5,0.681808
5.0,5,0.683299
5.0,5,0.684787
5.0,5,0.686288
5.0,5,0.687793
5.0,5,0.689376
5.0,5,0.6909
5.0,5,0.900915
5.0,5,0.90243
5.0,5,0.903934
5.0,5,0.905427
5.0,5,0.906924
5.0,5,0.908414
5.0,5,0.909907
5.0,5,0.9114
5.0,5,0.912897
5.0,5,0.91438
5.0,5,1.121386
5.0,5,1.122916
5.0,5,1.124412
5.0,5,1.125906
5.0,5,1.127398
5.0,5,1.128903
5.0,5,1.130385
5.0,5,1.13189
5.0,5,1.133373
5.0,5,1.13487
5.0,5,1.347715
5.0,5,1.349337
5.0,5,1.350914
5.0,5,1.352469
5.0,5,1.354033
5.0,5,1.355602
5.0,5,1.357155
5.0,5,1.358701
5.0,5,1.360235
5.0,5,1.361756
5.0,5,1.569086
5.0,5,1.570638
5.0,5,1.572167
5.0,5,1.573692
5.0,5,1.575215
5.0,5,1.576725
5.0,5,1.578232
5.0,5,1.579756
5.0,5,1.581267
5.0,5,1.582767
5.0,5,1.790439
5.0,5,1.791975
5.0,5,1.793503
5.0,5,1.795014
5.0,5,1.796511
5.0,5,1.798015
5.0,5,1.799504
5.0,5,1.801016
5.0,5,1.8025
5.0,5,1.803999
5.0,5,2.010907
5.0,5,2.012434
5.0,5,2.013941
5.0,5,2.015438
5.0,5,2.016933
5.0,5,2.018514
5.0,5,2.02001
5.0,5,2.02152
5.0,5,2.023006
5.0,5,2.024489
5.0,5,2.228755
5.0,5,2.230277
5.0,5,2.231782
5.0,5,2.23328
5.0,5,2.23477
5.0,5,2.236269
5.0,5,2.237748
5.0,5,2.23928
5.0,5,2.240757
5.0,5,2.242247
9.0,9,5.588999
9.0,9,5.591605
9.0,9,5.59419
9.0,9,5.596834
10.0,10,5.599701
9.0,9,5.602271
9.0,9,5.604841
9.0,9,5.607393
9.0,9,5.609963
10.0,10,5.612789
35.0,35,8.775517
36.0,36,8.78533
38.0,38,8.795631
42.0,42,8.811242
36.0,36,8.821017
46.0,46,8.833376
39.0,39,8.843891
49.0,49,8.857067
48.0,48,8.869939
56.0,56,8.88502
62.0,62,11.971833
66.0,66,11.989341
63.0,63,12.006027
66.0,66,12.023479
64.0,64,12.040411
59.0,59,12.056061
66.0,66,12.07351
65.0,65,12.090728
65.0,65,12.107913
58.0,58,12.12325
53.0,53,15.400542
51.0,51,15.414245
50.0,50,15.427616
51.0,51,15.441278
54.0,54,15.455724
50.0,50,15.469127
56.0,56,15.484077
54.0,54,15.498423
51.0,51,15.512009
52.0,52,15.525835
54.0,54,18.681096
52.0,52,18.695063
55.0,55,18.709771
52.0,52,18.723655
55.0,55,18.738268
55.0,55,18.753013
56.0,56,18.767906
57.0,57,18.783053
53.0,53,18.797165
52.0,52,18.811026
66.0,66,22.086849
71.0,71,22.105808
65.0,65,22.123141
69.0,69,22.141551
64.0,64,22.1586
75.0,75,22.178568
66.0,66,22.196122
61.0,61,22.212347
62.0,62,22.228782
92.0,92,22.253114
63.0,63,25.338424
70.0,70,25.357035
63.0,63,25.373695
63.0,63,25.390386
61.0,61,25.406512
69.0,69,25.424784
73.0,73,25.444155
68.0,68,25.462142
65.0,65,25.479419
65.0,65,25.49656
94.0,94,28.72766
73.0,73,28.747279
133.0,133,28.782774
59.0,59,28.798627
65.0,65,28.816021
85.0,85,28.83879
61.0,61,28.85511
93.0,93,28.879864
85.0,85,28.902493
69.0,69,28.920918
71.0,71,32.229817
73.0,73,32.249387
75.0,75,32.269516
76.0,76,32.289786
71.0,71,32.308678
73.0,73,32.328059
70.0,70,32.346691
70.0,70,32.365242
71.0,71,32.38413
71.0,71,32.403063
100.0,100,35.503326
61.0,61,35.519623
75.0,75,35.539537
64.0,64,35.556606
62.0,62,35.573175
67.0,67,35.590911
84.0,84,35.613141
81.0,81,35.634539
94.0,94,35.659331
93.0,93,35.683918
93.0,93,38.88649
72.0,72,38.905828
82.0,82,38.927667
89.0,89,38.951331
74.0,74,38.971078
83.0,83,38.993123
75.0,75,39.013119
74.0,74,39.032842
90.0,90,39.056748
72.0,72,39.075999
67.0,67,42.270844
54.0,54,42.28531
62.0,62,42.301839
58.0,58,42.317346
65.0,65,42.334652
59.0,59,42.350341
59.0,59,42.366069
58.0,58,42.381458
61.0,61,42.397635
63.0,63,42.414421
72.0,72,45.578276
94.0,94,45.603327
88.0,88,45.626689
102.0,102,45.653702
75.0,75,45.673646
98.0,98,45.699538
99.0,99,45.725741
76.0,76,45.745867
77.0,77,45.766284
96.0,96,45.791764
68.0,68,49.060969
72.0,72,49.080274
68.0,68,49.098356
73.0,73,49.117784
74.0,74,49.137481
72.0,72,49.156924
72.0,72,49.176158
73.0,73,49.19556
70.0,70,49.214207
70.0,70,49.236003
76.0,76,52.266023
71.0,71,52.284993
88.0,88,52.308305
71.0,71,52.327169
69.0,69,52.345454
66.0,66,52.362988
72.0,72,52.382076
73.0,73,52.401441
96.0,96,52.426836
70.0,70,52.445382
122.0,122,55.746032
86.0,86,55.769145
89.0,89,55.792975
186.0,186,55.84252
91.0,91,55.866856
126.0,126,55.900447
179.0,179,55.948019
100.0,100,55.97482
81.0,81,55.996448
93.0,93,56.021223
216.0,216,59.175628
163.0,163,59.219236
182.0,182,59.267979
200.0,200,59.321351
183.0,183,59.370213
188.0,188,59.420565
172.0,172,59.466522
232.0,232,59.528401
198.0,198,59.581286
196.0,196,59.633586
186.0,186,62.925249
190.0,190,62.975592
199.0,199,63.02799
194.0,194,63.079124
201.0,201,63.132189
181.0,181,63.179925
181.0,181,63.227685
182.0,182,63.275706
176.0,176,63.322105
177.0,177,63.368825
1000.0,1000,64.634321
1000.0,1000,64.897472
1000.0,1000,65.160364
1000.0,1000,65.423611
1000.0,1000,65.686463
1000.0,1000,65.948618
1000.0,1000,66.211008
1000.0,1000,66.473015
1000.0,1000,66.735161
1000.0,1000,66.997661
1000.0,1000,70.421579
1000.0,1000,70.683866
1000.0,1000,70.946017
1000.0,1000,71.208381
1000.0,1000,71.470768
1000.0,1000,71.732898
1000.0,1000,71.99535
1000.0,1000,72.257669
1000.0,1000,72.520169
1000.0,1000,72.782883
1000.0,1000,76.20383
1000.0,1000,76.46648
1000.0,1000,76.728687
1000.0,1000,76.991492
1000.0,1000,77.254179
1000.0,1000,77.517067
1000.0,1000,77.779841
1000.0,1000,78.04238
1000.0,1000,78.305033
1000.0,1000,78.567882
1000.0,1000,81.986642
1000.0,1000,82.248865
1000.0,1000,82.51094
1000.0,1000,82.772995
1000.0,1000,83.035352
1000.0,1000,83.297343
1000.0,1000,83.559101
1000.0,1000,83.821033
1000.0,1000,84.082989
1000.0,1000,84.345028
1000.0,1000,87.761646
1000.0,1000,88.023896
1000.0,1000,88.286143
1000.0,1000,88.548926
1000.0,1000,88.811601
1000.0,1000,89.074176
1000.0,1000,89.33666
1000.0,1000,89.599248
1000.0,1000,89.861952
1000.0,1000,90.12461
1000.0,1000,93.543525
1000.0,1000,93.805965
1000.0,1000,94.068036
1000.0,1000,94.330297
1000.0,1000,94.592298
1000.0,1000,94.854126
1000.0,1000,95.116578
1000.0,1000,95.378841
1000.0,1000,95.64086
1000.0,1000,95.903123
1000.0,1000,99.32061
1000.0,1000,99.582742
1000.0,1000,99.844878
1000.0,1000,100.106329
1000.0,1000,100.368246
1000.0,1000,100.630186
1000.0,1000,100.892378
1000.0,1000,101.154436
1000.0,1000,101.416389
1000.0,1000,101.678225
1000.0,1000,105.095419
1000.0,1000,105.356756
1000.0,1000,105.617877
1000.0,1000,105.878487
1000.0,1000,106.139373
1000.0,1000,106.399718
1000.0,1000,106.660719
1000.0,1000,106.921689
1000.0,1000,107.182631
1000.0,1000,107.443489
1000.0,1000,110.86616
1000.0,1000,111.128405
1000.0,1000,111.390575
1000.0,1000,111.652473
1000.0,1000,111.914885
1000.0,1000,112.177104
1000.0,1000,112.439414
1000.0,1000,112.70137
1000.0,1000,112.963513
1000.0,1000,113.225984
1000.0,1000,116.651437
1000.0,1000,116.913977
1000.0,1000,117.176534
1000.0,1000,117.439042
1000.0,1000,117.701596
1000.0,1000,117.963963
1000.0,1000,118.226606
1000.0,1000,118.489447
1000.0,1000,118.752378
1000.0,1000,119.015682
1000.0,1000,122.438697
1000.0,1000,122.70172
1000.0,1000,122.964151
1000.0,1000,123.226466
1000.0,1000,123.489364
1000.0,1000,123.752186
1000.0,1000,124.014692
1000.0,1000,124.277032
1000.0,1000,124.539121
1000.0,1000,124.801215
1000.0,1000,128.224206
1000.0,1000,128.486986
1000.0,1000,128.749982
1000.0,1000,129.01304
1000.0,1000,129.27607
1000.0,1000,129.540727
1000.0,1000,129.804858
1000.0,1000,130.069298
1000.0,1000,130.333795
1000.0,1000,130.596831
1000.0,1000,134.024937
1000.0,1000,134.289336
1000.0,1000,134.553103
1000.0,1000,134.816885
1000.0,1000,135.080383
1000.0,1000,135.343249
1000.0,1000,135.605927
1000.0,1000,135.86856
1000.0,1000,136.131177
1000.0,1000,136.395119
1000.0,1000,139.821156
1000.0,1000,140.087975
1000.0,1000,140.351658
1000.0,1000,140.615085
1000.0,1000,140.878607
1000.0,1000,141.141287
1000.0,1000,141.40389
1000.0,1000,141.666711
1000.0,1000,141.929377
1000.0,1000,142.191959
1000.0,1000,145.616679
1000.0,1000,145.878974
1000.0,1000,146.140759
1000.0,1000,146.402632
1000.0,1000,146.66421
1000.0,1000,146.925452
1000.0,1000,147.186738
1000.0,1000,147.447972
1000.0,1000,147.709199
1000.0,1000,147.970495
1000.0,1000,151.391839
1000.0,1000,151.654303
1000.0,1000,151.917197
1000.0,1000,152.179347
1000.0,1000,152.442083
1000.0,1000,152.70495
1000.0,1000,152.967608
1000.0,1000,153.229996
1000.0,1000,153.492468
1000.0,1000,153.754602
1000.0,1000,157.175878
1000.0,1000,157.437617
1000.0,1000,157.69931
1000.0,1000,157.960513
1000.0,1000,158.222274
1000.0,1000,158.486155
1000.0,1000,158.750629
1000.0,1000,159.014217
1000.0,1000,159.277421
1000.0,1000,159.540846
1000.0,1000,163.001153
1000.0,1000,163.265564
1000.0,1000,163.529898
1000.0,1000,163.794089
1000.0,1000,164.058249
1000.0,1000,164.322247
1000.0,1000,164.586424
1000.0,1000,164.850606
1000.0,1000,165.114575
1000.0,1000,165.3792
1000.0,1000,168.84016
1000.0,1000,169.10618
1000.0,1000,169.372247
1000.0,1000,169.637612
1000.0,1000,169.903175
1000.0,1000,170.168859
1000.0,1000,170.434691
1000.0,1000,170.700773
1000.0,1000,170.967058
1000.0,1000,171.232977
1000.0,1000,174.691226
1000.0,1000,174.954888
1000.0,1000,175.218686
1000.0,1000,175.482974
1000.0,1000,175.746723
1000.0,1000,176.010402
1000.0,1000,176.27369
1000.0,1000,176.537377
1000.0,1000,176.800921
1000.0,1000,177.064156
1000.0,1000,180.518902
1000.0,1000,180.783792
1000.0,1000,181.049091
1000.0,1000,181.314883
1000.0,1000,181.580465
1000.0,1000,181.845963
1000.0,1000,182.111329
1000.0,1000,182.376365
1000.0,1000,182.641641
1000.0,1000,182.90702
1000.0,1000,186.363459
1000.0,1000,186.627846
1000.0,1000,186.891998
1000.0,1000,187.15532
1000.0,1000,187.419576
1000.0,1000,187.684533
1000.0,1000,187.949004
1000.0,1000,188.21338
1000.0,1000,188.478282
1000.0,1000,188.742582
1000.0,1000,192.207673
1000.0,1000,192.472351
1000.0,1000,192.73697
1000.0,1000,193.001829
1000.0,1000,193.266526
1000.0,1000,193.531665
1000.0,1000,193.796545
1000.0,1000,194.061109
1000.0,1000,194.325604
1000.0,1000,194.590243
1000.0,1000,198.051478
1000.0,1000,198.315688
1000.0,1000,198.580477
1000.0,1000,198.845301
1000.0,1000,199.109814
1000.0,1000,199.373528
1000.0,1000,199.63781
1000.0,1000,199.902243
1000.0,1000,200.166988
1000.0,1000,200.434829
1000.0,1000,203.892295
1000.0,1000,204.156342
1000.0,1000,204.420195
1000.0,1000,204.684017
1000.0,1000,204.94789
1000.0,1000,205.211513
1000.0,1000,205.474867
1000.0,1000,205.738969
1000.0,1000,206.002676
1000.0,1000,206.266534
1000.0,1000,209.721501
1000.0,1000,209.986152
