#{"t_start": 1663347494.0009902, "env_id": "PredatorPrey-v0"}
r,l,t
-20.0,200,1.693859
-20.0,200,1.746065
-20.0,200,1.798984
-20.0,200,1.850485
-20.0,200,1.90236
-20.0,200,1.954055
-20.0,200,2.00522
-20.0,200,2.057038
-20.0,200,2.108524
-3.5,46,2.120471
-20.0,200,2.17171
-20.0,200,2.223075
-20.0,200,2.274301
-20.0,200,2.326477
-20.0,200,2.378024
-20.0,200,2.429663
-20.0,200,2.480843
-20.0,200,2.532188
-20.0,200,2.583467
-20.0,200,2.634873
-20.0,200,2.689749
-20.0,200,2.74163
-20.0,200,2.793008
-20.0,200,2.844452
-20.0,200,2.895673
-20.0,200,2.946932
-20.0,200,2.99809
-20.0,200,3.049465
-20.0,200,3.101059
-20.0,200,3.152565
-20.0,200,3.204229
-20.0,200,3.256275
-20.0,200,3.307794
-20.0,200,3.359344
-20.0,200,3.410866
-20.0,200,3.462524
-20.0,200,3.513999
-20.0,200,3.565595
-20.0,200,3.617232
-20.0,200,3.668932
-20.0,200,3.720573
-20.0,200,3.772136
-20.0,200,3.823822
-20.0,200,3.875538
-20.0,200,3.927114
-20.0,200,3.978805
-20.0,200,4.030423
-20.0,200,4.082092
-20.0,200,4.133701
-20.0,200,4.185486
-20.0,200,4.237175
-20.0,200,4.28882
-20.0,200,4.340628
-20.0,200,4.392242
-20.0,200,4.443867
-20.0,200,4.495532
-20.0,200,4.547313
-20.0,200,4.599124
-20.0,200,4.650835
-20.0,200,4.702574
-20.0,200,4.754958
-20.0,200,4.806692
-20.0,200,4.858413
-20.0,200,4.910314
-20.0,200,4.962174
-20.0,200,5.014079
-20.0,200,5.065994
-20.0,200,5.117876
-20.0,200,5.169795
-20.0,200,5.222183
-20.0,200,5.27423
-20.0,200,5.326205
-20.0,200,5.378152
-20.0,200,5.430169
-20.0,200,5.482176
-20.0,200,5.534305
-20.0,200,5.586209
-20.0,200,5.638298
-20.0,200,5.690377
-20.0,200,5.742141
-20.0,200,5.79386
-20.0,200,5.846001
-20.0,200,5.897686
-20.0,200,5.94934
-20.0,200,6.001074
-20.0,200,6.052821
-20.0,200,6.104474
-20.0,200,6.15626
-20.0,200,6.208059
-20.0,200,6.260112
-20.0,200,6.311836
-20.0,200,6.363823
-11.2,123,6.39582
-20.0,200,6.447617
-20.0,200,6.499213
-20.0,200,6.550941
-20.0,200,6.602786
-20.0,200,6.654521
-20.0,200,6.706318
-20.0,200,6.758003
-20.0,200,25.021502
