#{"t_start": 1663264069.9510036, "env_id": "InvertedPendulum-v2"}
r,l,t
8.0,8,0.225166
7.0,7,0.227355
8.0,8,0.229786
8.0,8,0.232188
7.0,7,0.234287
8.0,8,0.236571
8.0,8,0.238844
8.0,8,0.241129
8.0,8,0.243446
7.0,7,0.245461
8.0,8,0.459445
7.0,7,0.461498
7.0,7,0.46353
8.0,8,0.46583
8.0,8,0.468134
8.0,8,0.470435
7.0,7,0.472477
7.0,7,0.474494
7.0,7,0.476523
7.0,7,0.478534
8.0,8,0.687207
7.0,7,0.68927
7.0,7,0.691305
7.0,7,0.693333
7.0,7,0.695359
7.0,7,0.697393
7.0,7,0.69941
8.0,8,0.701694
7.0,7,0.703703
7.0,7,0.705729
8.0,8,0.915233
8.0,8,0.917547
7.0,7,0.91957
8.0,8,0.921843
7.0,7,0.923871
7.0,7,0.925882
7.0,7,0.927886
8.0,8,0.930162
8.0,8,0.932456
8.0,8,0.93473
8.0,8,1.145114
8.0,8,1.147437
8.0,8,1.149725
7.0,7,1.151752
8.0,8,1.154054
8.0,8,1.156362
7.0,7,1.158386
8.0,8,1.160674
7.0,7,1.162699
8.0,8,1.164977
7.0,7,1.375933
7.0,7,1.377993
7.0,7,1.38004
7.0,7,1.382076
7.0,7,1.3841
7.0,7,1.386127
7.0,7,1.388147
7.0,7,1.390157
7.0,7,1.392168
7.0,7,1.394186
7.0,7,1.599756
8.0,8,1.602084
8.0,8,1.604396
8.0,8,1.606701
8.0,8,1.608999
8.0,8,1.611284
8.0,8,1.613565
7.0,7,1.61558
8.0,8,1.617867
8.0,8,1.620146
8.0,8,1.833709
8.0,8,1.836047
8.0,8,1.838347
7.0,7,1.840378
7.0,7,1.842408
8.0,8,1.844694
7.0,7,1.846714
8.0,8,1.84899
8.0,8,1.851284
7.0,7,1.853309
7.0,7,2.064633
7.0,7,2.066711
7.0,7,2.068761
7.0,7,2.070796
8.0,8,2.073103
7.0,7,2.075148
8.0,8,2.077453
8.0,8,2.079735
7.0,7,2.081767
7.0,7,2.083805
7.0,7,2.291814
7.0,7,2.293865
7.0,7,2.295897
7.0,7,2.297923
7.0,7,2.299944
8.0,8,2.302249
7.0,7,2.304307
8.0,8,2.306583
7.0,7,2.308596
7.0,7,2.310619
3.0,3,5.700191
3.0,3,5.701228
3.0,3,5.702209
2.0,2,5.702914
2.0,2,5.703618
3.0,3,5.70459
2.0,2,5.705284
3.0,3,5.706251
3.0,3,5.707217
3.0,3,5.708186
2.0,2,9.074908
2.0,2,9.075649
2.0,2,9.07636
2.0,2,9.077056
2.0,2,9.077758
2.0,2,9.078454
2.0,2,9.079138
2.0,2,9.07983
2.0,2,9.080521
2.0,2,9.081205
34.0,34,12.313756
35.0,35,12.323308
35.0,35,12.332802
34.0,34,12.341995
33.0,33,12.350916
35.0,35,12.360328
35.0,35,12.369756
33.0,33,12.378661
33.0,33,12.387551
36.0,36,12.397269
38.0,38,15.540862
39.0,39,15.551562
39.0,39,15.562194
38.0,38,15.572511
39.0,39,15.583074
38.0,38,15.593366
37.0,37,15.603374
38.0,38,15.613675
38.0,38,15.624038
38.0,38,15.634315
38.0,38,18.936821
39.0,39,18.947502
39.0,39,18.958074
38.0,38,18.968383
37.0,37,18.978371
37.0,37,18.988351
38.0,38,18.998591
38.0,38,19.008855
40.0,40,19.01964
39.0,39,19.03018
42.0,42,22.255046
43.0,43,22.266728
43.0,43,22.278321
42.0,42,22.289614
43.0,43,22.301152
43.0,43,22.312695
43.0,43,22.324206
43.0,43,22.335724
43.0,43,22.347294
43.0,43,22.358913
49.0,49,25.573764
50.0,50,25.587398
50.0,50,25.600944
49.0,49,25.614243
49.0,49,25.627621
47.0,47,25.640313
47.0,47,25.652994
56.0,56,25.668013
54.0,54,25.682505
49.0,49,25.69576
56.0,56,28.913467
50.0,50,28.926871
77.0,77,28.947334
54.0,54,28.961752
61.0,61,28.977979
54.0,54,28.992381
52.0,52,29.006196
49.0,49,29.019418
49.0,49,29.03248
52.0,52,29.046292
50.0,50,32.188548
41.0,41,32.199629
42.0,42,32.210962
60.0,60,32.227035
43.0,43,32.238571
55.0,55,32.25334
38.0,38,32.263621
46.0,46,32.276
40.0,40,32.28682
48.0,48,32.299716
39.0,39,35.537059
41.0,41,35.548196
37.0,37,35.558273
44.0,44,35.57017
42.0,42,35.581561
39.0,39,35.592167
45.0,45,35.604319
37.0,37,35.614347
40.0,40,35.625173
46.0,46,35.637621
27.0,27,38.867527
28.0,28,38.875179
28.0,28,38.882805
29.0,29,38.890671
28.0,28,38.898239
27.0,27,38.905573
28.0,28,38.913145
28.0,28,38.920757
28.0,28,38.928364
28.0,28,38.935975
26.0,26,42.202631
26.0,26,42.209793
25.0,25,42.216634
26.0,26,42.223712
25.0,25,42.230504
25.0,25,42.237296
25.0,25,42.244113
25.0,25,42.250919
26.0,26,42.257992
26.0,26,42.265037
30.0,30,45.435954
30.0,30,45.44417
30.0,30,45.452363
33.0,33,45.461334
32.0,32,45.470041
30.0,30,45.478225
30.0,30,45.48641
30.0,30,45.494581
29.0,29,45.502472
30.0,30,45.510629
33.0,33,48.778814
34.0,34,48.788163
35.0,35,48.797673
29.0,29,48.805711
35.0,35,48.815192
34.0,34,48.824391
33.0,33,48.833339
34.0,34,48.842552
32.0,32,48.851219
34.0,34,48.860443
51.0,51,52.036117
50.0,50,52.049829
51.0,51,52.063589
49.0,49,52.076845
49.0,49,52.090123
50.0,50,52.103676
48.0,48,52.116596
51.0,51,52.130392
50.0,50,52.143882
51.0,51,52.157647
61.0,61,55.272223
61.0,61,55.288609
64.0,64,55.305755
59.0,59,55.321543
62.0,62,55.338125
61.0,61,55.354458
65.0,65,55.371862
64.0,64,55.388968
61.0,61,55.40526
65.0,65,55.422612
177.0,177,58.454268
158.0,158,58.49618
158.0,158,58.538182
129.0,129,58.572519
137.0,137,58.608882
135.0,135,58.645019
127.0,127,58.678775
151.0,151,58.718812
129.0,129,58.753058
149.0,149,58.792773
159.0,159,62.227413
157.0,157,62.269279
152.0,152,62.309665
168.0,168,62.354435
163.0,163,62.397741
158.0,158,62.439933
145.0,145,62.478472
156.0,156,62.519956
172.0,172,62.565686
157.0,157,62.60743
374.0,374,65.846316
377.0,377,65.946241
370.0,370,66.044329
386.0,386,66.146592
370.0,370,66.244425
380.0,380,66.34513
377.0,377,66.444905
385.0,385,66.546782
381.0,381,66.647614
371.0,371,66.745862
1000.0,1000,68.471849
1000.0,1000,68.735457
1000.0,1000,68.999309
1000.0,1000,69.263184
1000.0,1000,69.526835
1000.0,1000,69.790523
1000.0,1000,70.05406
1000.0,1000,70.317744
1000.0,1000,70.581728
1000.0,1000,70.845994
1000.0,1000,74.305958
1000.0,1000,74.570255
1000.0,1000,74.834283
1000.0,1000,75.098374
1000.0,1000,75.362872
1000.0,1000,75.62647
1000.0,1000,75.889905
1000.0,1000,76.1537
1000.0,1000,76.417629
1000.0,1000,76.68153
1000.0,1000,80.136403
1000.0,1000,80.40075
1000.0,1000,80.664776
1000.0,1000,80.929282
1000.0,1000,81.193015
1000.0,1000,81.456602
1000.0,1000,81.719965
1000.0,1000,81.983573
1000.0,1000,82.247864
1000.0,1000,82.512057
1000.0,1000,85.965297
1000.0,1000,86.230314
1000.0,1000,86.495172
1000.0,1000,86.760605
1000.0,1000,87.026312
1000.0,1000,87.291097
1000.0,1000,87.558102
1000.0,1000,87.822698
1000.0,1000,88.087472
1000.0,1000,88.352712
1000.0,1000,91.80845
1000.0,1000,92.072534
1000.0,1000,92.336889
1000.0,1000,92.601019
1000.0,1000,92.865816
1000.0,1000,93.129286
1000.0,1000,93.393307
1000.0,1000,93.657439
1000.0,1000,93.921238
1000.0,1000,94.185596
1000.0,1000,97.644618
1000.0,1000,97.9087
1000.0,1000,98.173151
1000.0,1000,98.437442
1000.0,1000,98.701479
1000.0,1000,98.964664
1000.0,1000,99.227726
1000.0,1000,99.490406
1000.0,1000,99.753291
1000.0,1000,100.017033
1000.0,1000,103.470087
1000.0,1000,103.733507
1000.0,1000,103.997481
1000.0,1000,104.261592
1000.0,1000,104.525018
1000.0,1000,104.788845
1000.0,1000,105.052196
1000.0,1000,105.315086
1000.0,1000,105.578787
1000.0,1000,105.842889
1000.0,1000,109.300518
1000.0,1000,109.565373
1000.0,1000,109.830275
1000.0,1000,110.095582
1000.0,1000,110.36078
1000.0,1000,110.625233
1000.0,1000,110.889874
1000.0,1000,111.154485
1000.0,1000,111.419588
1000.0,1000,111.684955
1000.0,1000,115.140232
1000.0,1000,115.403044
1000.0,1000,115.666613
1000.0,1000,115.930144
1000.0,1000,116.193681
1000.0,1000,116.456844
1000.0,1000,116.720287
1000.0,1000,116.983395
1000.0,1000,117.246353
1000.0,1000,117.509813
1000.0,1000,120.962441
1000.0,1000,121.224647
1000.0,1000,121.48727
1000.0,1000,121.749885
1000.0,1000,122.012924
1000.0,1000,122.276285
1000.0,1000,122.539315
1000.0,1000,122.802579
1000.0,1000,123.06519
1000.0,1000,123.327884
1000.0,1000,126.779954
1000.0,1000,127.043148
1000.0,1000,127.306204
1000.0,1000,127.569386
1000.0,1000,127.832827
1000.0,1000,128.096235
1000.0,1000,128.359245
1000.0,1000,128.622031
1000.0,1000,128.885119
1000.0,1000,129.147774
1000.0,1000,132.597969
1000.0,1000,132.862261
1000.0,1000,133.125976
1000.0,1000,133.389832
1000.0,1000,133.654194
1000.0,1000,133.918548
1000.0,1000,134.18324
1000.0,1000,134.447401
1000.0,1000,134.711571
1000.0,1000,134.976051
1000.0,1000,138.424167
1000.0,1000,138.687405
1000.0,1000,138.949926
1000.0,1000,139.212432
1000.0,1000,139.47491
1000.0,1000,139.738016
1000.0,1000,140.001541
1000.0,1000,140.264821
1000.0,1000,140.528128
1000.0,1000,140.791514
1000.0,1000,144.242879
1000.0,1000,144.505801
1000.0,1000,144.768925
1000.0,1000,145.032181
1000.0,1000,145.295385
1000.0,1000,145.558288
1000.0,1000,145.821418
1000.0,1000,146.084786
1000.0,1000,146.347946
1000.0,1000,146.611204
1000.0,1000,150.060867
1000.0,1000,150.323846
1000.0,1000,150.587193
1000.0,1000,150.850447
1000.0,1000,151.113501
1000.0,1000,151.376164
1000.0,1000,151.639167
1000.0,1000,151.902115
1000.0,1000,152.164943
1000.0,1000,152.428303
1000.0,1000,155.876046
1000.0,1000,156.138947
1000.0,1000,156.401764
1000.0,1000,156.664486
1000.0,1000,156.926991
1000.0,1000,157.189904
1000.0,1000,157.452528
1000.0,1000,157.714846
1000.0,1000,157.977407
1000.0,1000,158.239192
1000.0,1000,161.687241
1000.0,1000,161.950056
1000.0,1000,162.212879
1000.0,1000,162.475455
1000.0,1000,162.737863
1000.0,1000,163.000463
1000.0,1000,163.262953
1000.0,1000,163.525506
1000.0,1000,163.78807
1000.0,1000,164.050897
1000.0,1000,167.498932
1000.0,1000,167.761818
1000.0,1000,168.024709
1000.0,1000,168.287621
1000.0,1000,168.550507
1000.0,1000,168.81354
1000.0,1000,169.076679
1000.0,1000,169.33991
1000.0,1000,169.602574
1000.0,1000,169.865363
1000.0,1000,173.314
1000.0,1000,173.57681
1000.0,1000,173.841718
1000.0,1000,174.104229
1000.0,1000,174.366833
1000.0,1000,174.629488
1000.0,1000,174.891647
1000.0,1000,175.153659
1000.0,1000,175.416116
1000.0,1000,175.67831
1000.0,1000,179.125378
1000.0,1000,179.388963
1000.0,1000,179.652644
1000.0,1000,179.916627
1000.0,1000,180.180987
1000.0,1000,180.444834
1000.0,1000,180.708605
1000.0,1000,180.971685
1000.0,1000,181.234839
1000.0,1000,181.498466
1000.0,1000,184.947069
1000.0,1000,185.210473
1000.0,1000,185.473813
1000.0,1000,185.736884
1000.0,1000,185.999244
1000.0,1000,186.262499
1000.0,1000,186.526189
1000.0,1000,186.790104
1000.0,1000,187.053761
1000.0,1000,187.31728
1000.0,1000,190.762433
1000.0,1000,191.025626
1000.0,1000,191.288958
1000.0,1000,191.55234
1000.0,1000,191.815534
1000.0,1000,192.079154
1000.0,1000,192.342538
1000.0,1000,192.605706
1000.0,1000,192.868617
1000.0,1000,193.131799
1000.0,1000,196.576736
1000.0,1000,196.83905
1000.0,1000,197.101439
1000.0,1000,197.363982
1000.0,1000,197.626715
1000.0,1000,197.889026
1000.0,1000,198.151793
1000.0,1000,198.414173
1000.0,1000,198.676605
1000.0,1000,198.93888
1000.0,1000,202.386994
1000.0,1000,202.64977
1000.0,1000,202.912311
1000.0,1000,203.175253
1000.0,1000,203.438017
1000.0,1000,203.700816
1000.0,1000,203.966415
1000.0,1000,204.229361
1000.0,1000,204.492393
1000.0,1000,204.75557
1000.0,1000,208.201066
1000.0,1000,208.463471
1000.0,1000,208.725383
1000.0,1000,208.988096
1000.0,1000,209.249953
1000.0,1000,209.512482
1000.0,1000,209.775337
1000.0,1000,210.03747
1000.0,1000,210.299831
1000.0,1000,210.561932
1000.0,1000,214.008074
1000.0,1000,214.271285
1000.0,1000,214.5346
1000.0,1000,214.797954
1000.0,1000,215.061749
1000.0,1000,215.328685
1000.0,1000,215.592843
1000.0,1000,215.856737
1000.0,1000,216.120646
1000.0,1000,216.384302
1000.0,1000,219.832723
1000.0,1000,220.097145
1000.0,1000,220.361751
1000.0,1000,220.626201
1000.0,1000,220.891402
1000.0,1000,221.155979
1000.0,1000,221.420648
1000.0,1000,221.685293
1000.0,1000,221.949565
1000.0,1000,222.213949
1000.0,1000,225.660643
1000.0,1000,225.924257
1000.0,1000,226.18837
1000.0,1000,226.452459
