#{"t_start": 1663264213.141425, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
82.36675,9,0.29037
101.208637,11,0.294584
92.290857,10,0.298728
101.675741,11,0.302916
91.615897,10,0.306506
92.179871,10,0.310199
130.013639,14,0.315293
73.230121,8,0.318236
110.901149,12,0.322499
110.648598,12,0.326761
119.929587,13,0.613812
73.249382,8,0.616874
82.599215,9,0.620186
72.872805,8,0.623148
82.804999,9,0.626403
64.112076,7,0.628983
138.641887,15,0.634283
82.334397,9,0.637532
82.556888,9,0.640783
73.552133,8,0.643717
129.55953,14,0.924625
91.793374,10,0.92826
82.756774,9,0.931521
73.631135,8,0.934453
73.379486,8,0.937366
110.838689,12,0.941609
82.387829,9,0.944862
195.400461,21,0.952119
82.122496,9,0.955359
92.445139,10,0.958921
138.945461,15,1.250772
91.837822,10,1.254473
110.46047,12,1.258742
129.010946,14,1.263701
82.121512,9,1.266953
91.716079,10,1.270561
82.742009,9,1.273816
82.981064,9,1.277054
101.508123,11,1.281058
110.194476,12,1.285341
73.356665,8,1.572551
119.872213,13,1.577244
91.487817,10,1.580854
91.853285,10,1.584495
129.737829,14,1.589465
111.133861,12,1.593747
110.823497,12,1.598024
101.222686,11,1.601957
73.135365,8,1.60488
73.585307,8,1.607791
82.743538,9,1.89564
101.056646,11,1.899944
91.490967,10,1.903838
120.114808,13,1.908656
110.784223,12,1.912943
129.569565,14,1.917999
82.898838,9,1.921269
120.16365,13,1.925881
110.352719,12,1.930166
82.483229,9,1.933415
73.328703,8,2.225105
166.85303,18,2.231606
82.163548,9,2.234924
91.685042,10,2.238699
91.902613,10,2.242396
148.384414,16,2.248347
82.331909,9,2.251672
82.420982,9,2.254971
110.848352,12,2.259274
139.040823,15,2.26457
73.036527,8,2.552822
82.721161,9,2.556165
100.849754,11,2.560193
73.247458,8,2.563161
101.703206,11,2.567165
82.520204,9,2.570475
82.837707,9,2.573791
82.174038,9,2.577217
72.935322,8,2.580176
120.018113,13,2.584857
91.397112,10,2.868735
73.127038,8,2.871739
91.623725,10,2.875412
73.427782,8,2.878383
92.199878,10,2.882027
101.109181,11,2.886014
73.410288,8,2.888983
82.69416,9,2.892314
120.232941,13,2.896936
82.427568,9,2.900228
120.435201,13,3.183867
101.288801,11,3.187909
111.174183,12,3.192274
139.367938,15,3.197598
92.208903,10,3.201206
82.57375,9,3.204495
91.681973,10,3.208115
111.011064,12,3.212402
82.525361,9,3.215685
72.981554,8,3.218615
26.789097,3,6.684344
26.861276,3,6.685643
