#{"t_start": 1662437837.903406, "env_id": "Walker2d-v3"}
r,l,t
164.160352,208,3.225606
141.384941,195,3.314422
143.305996,199,3.405184
347.917709,270,3.528311
135.144172,189,3.614368
126.709679,175,3.693789
128.573222,183,3.776622
206.098299,226,3.879359
139.971154,192,3.966197
180.635393,199,4.056549
444.218101,355,147.627133
235.794213,169,147.701834
147.616479,88,147.740448
213.183552,117,147.792331
449.589039,307,147.928353
161.377089,104,147.974014
258.93587,150,148.040741
375.162038,250,148.151385
224.820187,126,148.207186
229.903381,126,148.263165
333.621773,162,303.255845
72.558913,203,303.345772
393.455465,202,303.435162
242.342405,157,303.5047
394.900284,240,303.610312
18.099856,308,303.744987
307.159544,228,303.845366
113.378535,141,303.907045
231.974428,233,304.008802
339.348715,155,304.077214
280.610877,139,451.369519
297.484934,148,451.434934
235.711128,122,451.488641
178.55997,124,451.543005
400.643408,308,451.678918
249.619622,170,451.753583
246.994614,125,451.808569
242.984364,132,451.866157
273.624728,127,451.922228
279.812512,216,452.016615
148.057855,314,602.368109
401.406913,219,602.465187
362.247361,205,602.556123
302.374586,155,602.62459
344.689875,204,602.714857
321.490002,165,602.788018
360.213144,205,602.879892
307.219765,156,602.949535
380.195264,226,603.0497
339.374336,192,603.134918
420.682641,237,751.13383
428.780317,210,751.226486
440.538774,246,751.335419
367.913795,201,751.424233
294.829367,154,751.491635
436.62201,233,751.59404
426.693203,220,751.691261
355.853215,201,751.779922
266.100962,125,751.834459
452.425719,274,751.956094
453.157618,262,903.51443
330.844032,163,903.586627
373.826213,191,903.672476
387.815959,206,903.7644
385.821603,204,903.855402
408.697642,221,903.954033
362.212854,194,904.04022
395.081309,210,904.133752
323.183422,171,904.210084
360.032021,201,904.299859
356.781647,194,1059.837626
277.400328,145,1059.901417
363.408067,200,1059.990797
327.031024,179,1060.069983
303.098251,164,1060.142065
299.609934,142,1060.204583
340.911417,184,1060.286581
311.300311,164,1060.358858
319.381866,165,1060.43233
323.0478,177,1060.51121
1594.799367,1000,1243.992381
550.553909,322,1244.133299
1584.008911,1000,1244.571435
1696.444441,1000,1245.010252
1722.685181,914,1245.409701
576.122658,267,1245.526081
549.603413,432,1245.716245
1611.371546,1000,1246.15395
607.908447,350,1246.307349
647.160942,330,1246.45168
280.829437,132,1448.882874
417.721845,170,1448.957372
402.817707,176,1449.034544
258.632088,132,1449.092207
261.144974,126,1449.147141
346.868662,151,1449.213086
544.736272,228,1449.312532
276.962372,134,1449.370999
483.446371,190,1449.454192
315.411342,145,1449.517532
631.742568,253,1651.954584
722.863533,423,1652.141047
485.198429,191,1652.224776
640.941312,245,1652.331756
300.847468,154,1652.398956
559.535975,311,1652.535886
333.131327,178,1652.613111
415.17514,190,1652.696616
507.973612,211,1652.789335
781.501564,346,1652.940957
685.486431,229,1860.659537
1027.659979,397,1860.833082
321.651364,175,1860.9104
595.109009,268,1861.028644
382.594011,183,1861.108423
326.95599,172,1861.183426
754.601486,382,1861.349778
673.614959,236,1861.452499
310.518961,158,1861.521854
294.417153,150,1861.58721
575.657033,315,2070.174742
590.866343,350,2070.328727
