#{"t_start": 1663347434.5650766, "env_id": "PredatorPrey-v0"}
r,l,t
-20.0,200,1.701468
-20.0,200,1.754723
-20.0,200,1.807369
-20.0,200,1.860189
-20.0,200,1.912987
-20.0,200,1.965483
-20.0,200,2.017912
-20.0,200,2.07039
-20.0,200,2.12292
-20.0,200,2.175529
-20.0,200,2.227832
-20.0,200,2.279821
-20.0,200,2.332001
-20.0,200,2.384273
-20.0,200,2.436934
-20.0,200,2.489605
-20.0,200,2.542159
-20.0,200,2.594612
-20.0,200,2.647245
-20.0,200,2.699968
-20.0,200,2.752765
-20.0,200,2.805463
-20.0,200,2.858219
-20.0,200,2.910838
-20.0,200,2.963251
-20.0,200,3.015858
-20.0,200,3.068411
-20.0,200,3.120735
-20.0,200,3.172763
-0.1,12,3.175982
-20.0,200,3.228362
-20.0,200,3.280672
-20.0,200,3.333835
-20.0,200,3.386277
-20.0,200,3.438745
-20.0,200,3.491244
-20.0,200,3.545342
-20.0,200,3.598003
-20.0,200,3.65057
-20.0,200,3.703344
-20.0,200,3.755718
-20.0,200,3.808656
-20.0,200,3.861045
-20.0,200,3.91358
-20.0,200,3.966157
-20.0,200,4.018453
0.1,10,4.021233
-20.0,200,4.073119
-20.0,200,4.125295
-20.0,200,4.177718
-20.0,200,4.230685
-20.0,200,4.28313
-20.0,200,4.336299
-20.0,200,4.388723
-20.0,200,4.441217
-20.0,200,4.493758
-20.0,200,4.546351
-20.0,200,4.598796
-20.0,200,4.651523
-20.0,200,4.70417
-20.0,200,4.756431
-20.0,200,4.808974
-20.0,200,4.861453
-20.0,200,4.913516
-20.0,200,4.965349
-20.0,200,5.017384
-20.0,200,5.069703
-20.0,200,5.122225
-20.0,200,5.174857
-20.0,200,5.227507
-20.0,200,5.280021
-20.0,200,5.332869
-20.0,200,5.3852
-20.0,200,5.437681
-20.0,200,5.490339
-20.0,200,5.542979
-20.0,200,5.596976
-20.0,200,5.649252
-20.0,200,5.70186
-20.0,200,5.754377
-20.0,200,5.806611
-20.0,200,5.858486
-20.0,200,5.910473
-20.0,200,5.962816
-20.0,200,6.015414
-20.0,200,6.067843
-20.0,200,6.120245
-20.0,200,6.17271
-20.0,200,6.225298
-20.0,200,6.277804
-20.0,200,6.330473
-20.0,200,6.383296
-20.0,200,6.43577
-20.0,200,6.488416
-20.0,200,6.540937
-20.0,200,6.593622
-20.0,200,6.646061
-20.0,200,6.698257
-20.0,200,6.750324
-20.0,200,6.802632
-20.0,200,25.161906
-20.0,200,25.213405
-20.0,200,25.264798
-20.0,200,25.315895
-20.0,200,25.367062
-20.0,200,25.418336
-20.0,200,25.469862
-20.0,200,25.521189
-20.0,200,25.57253
-20.0,200,25.623836
-20.0,200,25.67513
1.0,1,25.67546
-20.0,200,25.726841
-20.0,200,25.778314
-20.0,200,25.829602
-20.0,200,25.880878
-20.0,200,25.932107
-20.0,200,25.983479
-20.0,200,26.034982
-20.0,200,26.086498
-20.0,200,26.138047
-20.0,200,26.18944
-20.0,200,26.240843
-20.0,200,26.292312
-20.0,200,26.343874
-20.0,200,26.395203
-20.0,200,26.446609
-20.0,200,26.497852
-20.0,200,26.549152
0.5,6,26.550791
-20.0,200,26.60212
-20.0,200,26.653466
-20.0,200,26.704818
-20.0,200,26.75613
-20.0,200,26.80745
-20.0,200,26.858827
-20.0,200,26.910089
-20.0,200,26.961318
-20.0,200,27.012519
-20.0,200,27.063756
-20.0,200,27.115036
-20.0,200,27.16629
-20.0,200,27.217531
-20.0,200,27.268795
-20.0,200,27.320243
-20.0,200,27.371574
-20.0,200,27.422971
-20.0,200,27.474376
-20.0,200,27.525784
-20.0,200,27.577113
0.4,7,27.579005
-20.0,200,27.630225
-20.0,200,27.681426
-1.8,29,27.688954
-20.0,200,27.740194
-20.0,200,27.791383
-20.0,200,27.842554
-20.0,200,27.893692
-20.0,200,27.944908
-20.0,200,27.996198
-20.0,200,28.04752
-20.0,200,28.098837
-20.0,200,28.150032
-20.0,200,28.201249
-20.0,200,28.252412
-20.0,200,28.303692
-20.0,200,28.354781
-20.0,200,28.406056
-20.0,200,28.45725
-20.0,200,28.508295
-20.0,200,28.5595
-20.0,200,28.610699
-20.0,200,28.661916
-20.0,200,28.713055
-20.0,200,28.764288
-20.0,200,28.815618
-20.0,200,28.866918
-20.0,200,28.918226
-20.0,200,28.969508
-20.0,200,29.020849
-20.0,200,29.072112
-20.0,200,29.12326
-5.1,62,29.139163
-20.0,200,29.190384
-20.0,200,29.241554
-20.0,200,29.292731
1.0,1,29.293072
-20.0,200,29.344111
-20.0,200,29.395279
-20.0,200,29.446611
-20.0,200,29.497833
-20.0,200,29.54905
-20.0,200,29.600212
-2.7,38,29.609994
-20.0,200,29.661161
-20.0,200,29.71241
-20.0,200,29.763463
-20.0,200,29.814552
-20.0,200,29.865647
-20.0,200,29.916831
-20.0,200,48.2332
-20.0,200,48.284481
-20.0,200,48.335736
-20.0,200,48.386907
-20.0,200,48.438283
-20.0,200,48.489443
-20.0,200,48.540743
-20.0,200,48.591996
-20.0,200,48.643319
-6.7,78,48.663425
-20.0,200,48.714985
-20.0,200,48.76645
-20.0,200,48.817761
-20.0,200,48.869169
-20.0,200,48.920736
-20.0,200,48.97226
-20.0,200,49.023877
-20.0,200,49.075417
-20.0,200,49.126968
-20.0,200,49.178473
-20.0,200,49.230053
-20.0,200,49.281606
-20.0,200,49.333115
-20.0,200,49.384572
-6.7,78,49.404737
-20.0,200,49.456073
-20.0,200,49.507384
-20.0,200,49.558712
-20.0,200,49.610034
-20.0,200,49.661481
-20.0,200,49.712798
-20.0,200,49.764111
-20.0,200,49.815587
-20.0,200,49.86708
-20.0,200,49.918535
-20.0,200,49.970032
-20.0,200,50.021626
-20.0,200,50.073035
-20.0,200,50.124266
-20.0,200,50.17563
-20.0,200,50.227109
-20.0,200,50.278576
-20.0,200,50.330265
-20.0,200,50.381825
-20.0,200,50.433563
-20.0,200,50.485203
-20.0,200,50.536713
-20.0,200,50.588327
-13.1,142,50.625001
-20.0,200,50.676568
-20.0,200,50.728192
-20.0,200,50.77975
-20.0,200,50.831343
-20.0,200,50.882834
-20.0,200,50.934442
-20.0,200,50.986011
-20.0,200,51.037766
-20.0,200,51.089249
-20.0,200,51.14077
-20.0,200,51.192278
-20.0,200,51.243778
-20.0,200,51.295431
-20.0,200,51.347003
-20.0,200,51.398589
-20.0,200,51.450088
-20.0,200,51.501547
-20.0,200,51.552952
-20.0,200,51.604334
-20.0,200,51.655705
-20.0,200,51.707066
-20.0,200,51.758522
-20.0,200,51.81009
-20.0,200,51.862204
-20.0,200,51.91387
-20.0,200,51.965551
-20.0,200,52.017069
-20.0,200,52.068596
-20.0,200,52.120126
-20.0,200,52.171641
-20.0,200,52.223169
-20.0,200,52.274701
-20.0,200,52.326253
-20.0,200,52.377914
-20.0,200,52.429668
-20.0,200,52.481365
-20.0,200,52.533067
-20.0,200,52.584867
-20.0,200,52.63667
-20.0,200,52.688444
-20.0,200,52.739964
-20.0,200,52.791616
-20.0,200,52.843156
-20.0,200,52.894636
-20.0,200,52.946167
-20.0,200,52.99776
-20.0,200,53.049334
-20.0,200,53.100854
-20.0,200,53.15239
-20.0,200,53.203864
-20.0,200,53.255328
-20.0,200,71.601247
-20.0,200,71.652521
-20.0,200,71.703736
-20.0,200,71.755012
-20.0,200,71.806381
-20.0,200,71.857672
-20.0,200,71.908891
-20.0,200,71.960044
-20.0,200,72.011121
-20.0,200,72.062341
-20.0,200,72.113573
-20.0,200,72.164738
-20.0,200,72.215975
-20.0,200,72.267381
-20.0,200,72.318657
-20.0,200,72.369778
-20.0,200,72.421061
-20.0,200,72.472354
-20.0,200,72.523691
-20.0,200,72.575044
-20.0,200,72.626346
-20.0,200,72.677662
-20.0,200,72.72897
-20.0,200,72.780213
-20.0,200,72.831544
-20.0,200,72.882835
-20.0,200,72.934033
-20.0,200,72.985247
-20.0,200,73.036525
-20.0,200,73.087916
-20.0,200,73.139298
-20.0,200,73.190654
-20.0,200,73.241983
-20.0,200,73.293426
-20.0,200,73.344694
-20.0,200,73.395948
-20.0,200,73.447295
-20.0,200,73.498423
-20.0,200,73.549795
-20.0,200,73.601045
-20.0,200,73.652296
-20.0,200,73.703459
-20.0,200,73.754753
-20.0,200,73.806274
-20.0,200,73.857715
-20.0,200,73.909072
-0.9,20,73.914287
-20.0,200,73.965627
-15.9,170,74.009163
-20.0,200,74.060282
-20.0,200,74.111602
-20.0,200,74.162891
-20.0,200,74.214062
-20.0,200,74.265365
-20.0,200,74.316804
-20.0,200,74.368167
-20.0,200,74.419507
-20.0,200,74.470951
-20.0,200,74.522331
-20.0,200,74.573547
-20.0,200,74.62476
-20.0,200,74.676069
-20.0,200,74.727319
-20.0,200,74.778553
-20.0,200,74.829651
-20.0,200,74.880776
-20.0,200,74.93192
-20.0,200,74.983222
-20.0,200,75.034444
-20.0,200,75.085735
-20.0,200,75.136975
-20.0,200,75.188075
-20.0,200,75.239202
-20.0,200,75.29024
-20.0,200,75.341504
-20.0,200,75.392767
-20.0,200,75.443832
-20.0,200,75.494999
-20.0,200,75.546239
-20.0,200,75.597639
-20.0,200,75.649105
-20.0,200,75.700425
-20.0,200,75.751667
-20.0,200,75.803018
-20.0,200,75.854272
1.0,1,75.854601
-20.0,200,75.905865
-20.0,200,75.957131
-20.0,200,76.008423
-20.0,200,76.059848
-20.0,200,76.111297
-20.0,200,76.162769
-20.0,200,76.214235
-20.0,200,76.265688
-20.0,200,76.31713
-20.0,200,76.368621
-20.0,200,76.420041
-20.0,200,76.471554
-20.0,200,76.522977
-20.0,200,76.574444
-20.0,200,95.023107
-20.0,200,95.074427
-20.0,200,95.125824
-20.0,200,95.177146
-20.0,200,95.228601
-20.0,200,95.279897
-20.0,200,95.331256
-20.0,200,95.382519
-20.0,200,95.433908
-20.0,200,95.485433
-20.0,200,95.53686
-20.0,200,95.588455
-20.0,200,95.639961
-20.0,200,95.691335
-20.0,200,95.742774
-20.0,200,95.794311
-20.0,200,95.845747
-20.0,200,95.897388
-20.0,200,95.9489
-20.0,200,96.000416
-20.0,200,96.051894
-20.0,200,96.103465
-20.0,200,96.154993
-20.0,200,96.206606
-20.0,200,96.258127
-20.0,200,96.30953
-20.0,200,96.360911
-20.0,200,96.412395
-20.0,200,96.464033
-20.0,200,96.515596
-20.0,200,96.567152
-20.0,200,96.618569
-20.0,200,96.670031
-20.0,200,96.721486
-20.0,200,96.772956
-20.0,200,96.8245
-20.0,200,96.875945
-20.0,200,96.927458
-20.0,200,96.978922
-20.0,200,97.03038
-20.0,200,97.081681
-20.0,200,97.133103
-20.0,200,97.184705
-20.0,200,97.236255
-20.0,200,97.287835
-20.0,200,97.339357
-20.0,200,97.390875
-20.0,200,97.442271
-20.0,200,97.493849
-20.0,200,97.545254
-20.0,200,97.596623
-20.0,200,97.648071
-20.0,200,97.699414
-20.0,200,97.750668
-20.0,200,97.802098
-16.8,179,97.848173
-20.0,200,97.899583
-20.0,200,97.950996
-20.0,200,98.002605
-20.0,200,98.054057
-20.0,200,98.10556
-20.0,200,98.156963
-20.0,200,98.208494
-20.0,200,98.260012
-20.0,200,98.311603
-20.0,200,98.363192
-20.0,200,98.414759
-20.0,200,98.466306
-20.0,200,98.517888
-20.0,200,98.569429
-20.0,200,98.620961
-20.0,200,98.672569
-20.0,200,98.724191
-20.0,200,98.775795
-20.0,200,98.827517
-20.0,200,98.879251
-20.0,200,98.930999
-20.0,200,98.982595
-20.0,200,99.034132
-20.0,200,99.085604
-20.0,200,99.137257
-20.0,200,99.188766
-20.0,200,99.240231
-20.0,200,99.291765
-20.0,200,99.343215
-20.0,200,99.394682
-20.0,200,99.446198
-20.0,200,99.497714
-20.0,200,99.549304
-20.0,200,99.600827
-20.0,200,99.65233
-20.0,200,99.70388
-20.0,200,99.75558
-20.0,200,99.807092
-20.0,200,99.858539
-20.0,200,99.909977
-20.0,200,99.961468
-20.0,200,100.012996
-20.0,200,100.064598
-20.0,200,100.116222
-20.0,200,118.456288
-20.0,200,118.507444
-20.0,200,118.55863
-20.0,200,118.61008
-20.0,200,118.661655
-20.0,200,118.713233
-20.0,200,118.764786
-20.0,200,118.816335
-20.0,200,118.86796
-20.0,200,118.919412
-20.0,200,118.970687
-20.0,200,119.022066
-20.0,200,119.07339
-20.0,200,119.124586
-20.0,200,119.175933
-20.0,200,119.227309
-20.0,200,119.278716
-20.0,200,119.330173
-20.0,200,119.38157
-20.0,200,119.432935
-20.0,200,119.484188
-20.0,200,119.535567
-20.0,200,119.587151
-20.0,200,119.638635
-20.0,200,119.690133
-20.0,200,119.741548
-20.0,200,119.792995
-20.0,200,119.844497
-20.0,200,119.896038
-20.0,200,119.947417
-20.0,200,119.998706
-20.0,200,120.050053
-20.0,200,120.101334
-20.0,200,120.152716
-20.0,200,120.204129
0.4,7,120.206012
-20.0,200,120.257487
-20.0,200,120.308996
-20.0,200,120.360376
-20.0,200,120.411847
