#{"t_start": 1663308850.212663, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.650961
-10.0,100,1.677272
-10.0,100,1.703388
-10.0,100,1.72946
-10.0,100,1.755589
-10.0,100,1.781641
-0.9,20,1.786923
-10.0,100,1.812938
-10.0,100,1.83899
-10.0,100,1.865031
-10.0,100,1.891113
-10.0,100,1.917163
-10.0,100,1.943069
-10.0,100,1.969059
-10.0,100,1.995096
-10.0,100,2.021042
-10.0,100,2.047021
-10.0,100,2.073046
-10.0,100,2.099017
-10.0,100,2.12506
-10.0,100,2.15098
-10.0,100,2.176986
-10.0,100,2.203009
-10.0,100,2.228948
-10.0,100,2.254906
-10.0,100,2.280946
-10.0,100,2.306948
-10.0,100,2.332963
-10.0,100,2.358987
-10.0,100,2.38501
-10.0,100,2.410929
-10.0,100,2.437024
-10.0,100,2.462999
-10.0,100,2.489058
-10.0,100,2.515064
-10.0,100,2.541276
-10.0,100,2.567355
-10.0,100,2.593386
-10.0,100,2.619334
-10.0,100,2.645293
-10.0,100,2.671294
-10.0,100,2.697206
-10.0,100,2.72335
-10.0,100,2.74958
-10.0,100,2.775724
-10.0,100,2.801826
-10.0,100,2.827913
-10.0,100,2.85399
-10.0,100,2.880175
-10.0,100,2.906357
-10.0,100,2.932831
-10.0,100,2.958858
-10.0,100,2.984786
-10.0,100,3.010756
-1.7,28,3.018088
-10.0,100,3.044064
-10.0,100,3.070005
-10.0,100,3.095912
-10.0,100,3.121835
-10.0,100,3.14778
-10.0,100,3.173914
-10.0,100,3.199929
-10.0,100,3.225951
-10.0,100,3.251988
-10.0,100,3.278041
-10.0,100,3.303989
-10.0,100,3.32998
-10.0,100,3.356077
-10.0,100,3.382087
-10.0,100,3.408059
-10.0,100,3.434087
-10.0,100,3.460195
-10.0,100,3.486402
-10.0,100,3.512567
-10.0,100,3.538822
-10.0,100,3.565
-10.0,100,3.591311
-10.0,100,3.618743
-10.0,100,3.644746
-10.0,100,3.670709
-10.0,100,3.696649
-10.0,100,3.722584
-8.8,99,3.748181
-10.0,100,3.774107
-10.0,100,3.800056
-10.0,100,3.826002
-10.0,100,3.85201
-4.4,55,3.866353
-10.0,100,3.892348
-10.0,100,3.918392
-10.0,100,3.944389
-10.0,100,3.970376
-10.0,100,3.996397
-10.0,100,4.02253
-10.0,100,4.048591
-10.0,100,4.074566
-10.0,100,4.100546
-10.0,100,4.126497
-10.0,100,4.152414
-10.0,100,4.178381
-10.0,100,22.544796
-10.0,100,22.570462
-10.0,100,22.596121
-10.0,100,22.621715
-10.0,100,22.647377
-10.0,100,22.672985
-10.0,100,22.698595
-10.0,100,22.724213
-10.0,100,22.749811
-10.0,100,22.775426
-10.0,100,22.80106
-10.0,100,22.826598
-10.0,100,22.852176
-10.0,100,22.877786
-3.8,49,22.890425
-10.0,100,22.91605
-10.0,100,22.941774
-10.0,100,22.967484
-10.0,100,22.993165
-2.4,35,23.002222
-10.0,100,23.027919
0.1,10,23.030568
-10.0,100,23.056262
-10.0,100,23.081904
-10.0,100,23.107505
-10.0,100,23.133054
-10.0,100,23.158597
-10.0,100,23.18428
-10.0,100,23.209854
-10.0,100,23.235441
-10.0,100,23.261022
-10.0,100,23.286613
-10.0,100,23.312165
-10.0,100,23.337692
-10.0,100,23.363271
-10.0,100,23.38879
-10.0,100,23.414341
-10.0,100,23.439901
-10.0,100,23.46543
-10.0,100,23.490887
-10.0,100,23.516433
-10.0,100,23.541986
-10.0,100,23.567527
-10.0,100,23.593128
-10.0,100,23.618799
-10.0,100,23.644562
-10.0,100,23.6703
-10.0,100,23.696036
-10.0,100,23.721746
-10.0,100,23.747476
-10.0,100,23.773132
-6.6,77,23.792975
-10.0,100,23.818696
-10.0,100,23.844414
-10.0,100,23.870268
-10.0,100,23.895953
-10.0,100,23.921695
-10.0,100,23.947453
-4.6,57,23.962132
-10.0,100,23.987906
-4.1,52,24.001353
-10.0,100,24.027084
-10.0,100,24.052962
-2.1,32,24.061301
-10.0,100,24.087173
-10.0,100,24.113057
-1.4,25,24.119632
-10.0,100,24.145485
-10.0,100,24.171335
-10.0,100,24.197456
-10.0,100,24.224378
-10.0,100,24.250647
-10.0,100,24.276493
-10.0,100,24.302275
-10.0,100,24.328083
-10.0,100,24.353964
-10.0,100,24.37976
-10.0,100,24.405534
-10.0,100,24.439382
-10.0,100,24.465581
-10.0,100,24.493843
-10.0,100,24.519797
-10.0,100,24.549215
-10.0,100,24.576576
-10.0,100,24.602338
-10.0,100,24.628194
-10.0,100,24.656424
-4.5,56,24.671374
-10.0,100,24.697129
-10.0,100,24.722873
-1.4,25,24.729389
-10.0,100,24.757395
-10.0,100,24.782981
-10.0,100,24.808563
-10.0,100,24.834192
-10.0,100,24.859868
-10.0,100,24.885566
-10.0,100,24.911294
-10.0,100,24.937303
-10.0,100,24.963394
-10.0,100,43.360764
-10.0,100,43.386563
-10.0,100,43.412351
-10.0,100,43.438098
-10.0,100,43.463944
-10.0,100,43.489733
-10.0,100,43.515562
-10.0,100,43.541316
-1.8,29,43.548912
-10.0,100,43.574706
-10.0,100,43.600516
-10.0,100,43.626301
-10.0,100,43.652132
-10.0,100,43.678042
-10.0,100,43.703888
-10.0,100,43.729603
-10.0,100,43.755325
-10.0,100,43.781109
-10.0,100,43.806937
-10.0,100,43.832786
-10.0,100,43.858676
-10.0,100,43.884561
-10.0,100,43.910443
-10.0,100,43.936344
-10.0,100,43.962154
-10.0,100,43.987953
-10.0,100,44.013812
-10.0,100,44.039731
-10.0,100,44.06559
-10.0,100,44.09138
-10.0,100,44.117159
-10.0,100,44.142984
-10.0,100,44.168921
-10.0,100,44.194722
-8.1,92,44.218498
-2.6,37,44.228121
-10.0,100,44.253912
-10.0,100,44.27974
-10.0,100,44.305563
-10.0,100,44.331331
-10.0,100,44.35724
-10.0,100,44.383275
-10.0,100,44.409518
-10.0,100,44.435663
-10.0,100,44.461776
-10.0,100,44.488021
-10.0,100,44.514179
-10.0,100,44.540259
-10.0,100,44.566312
-10.0,100,44.592381
-10.0,100,44.618357
-10.0,100,44.644413
-10.0,100,44.670433
-10.0,100,44.696569
-10.0,100,44.722526
-10.0,100,44.748501
-10.0,100,44.774491
-10.0,100,44.800493
-10.0,100,44.826555
-10.0,100,44.852586
-10.0,100,44.878607
-10.0,100,44.904627
-10.0,100,44.930562
