#{"t_start": 1663308852.2943199, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.670522
-10.0,100,1.696892
-10.0,100,1.722965
-10.0,100,1.749103
-10.0,100,1.775328
-10.0,100,1.801421
-10.0,100,1.827456
-10.0,100,1.853505
-10.0,100,1.879469
-10.0,100,1.905681
-10.0,100,1.931539
-10.0,100,1.957382
-10.0,100,1.98315
-10.0,100,2.009021
-10.0,100,2.034847
-10.0,100,2.060632
-10.0,100,2.086441
-10.0,100,2.112289
-10.0,100,2.138247
-10.0,100,2.16423
-10.0,100,2.190259
-10.0,100,2.216244
-10.0,100,2.242232
-10.0,100,2.26814
-10.0,100,2.294244
-10.0,100,2.320257
-10.0,100,2.346147
-10.0,100,2.372068
-10.0,100,2.398005
-10.0,100,2.423997
-10.0,100,2.449864
-10.0,100,2.475737
-10.0,100,2.501497
-10.0,100,2.52719
-10.0,100,2.552975
-10.0,100,2.578809
-10.0,100,2.604641
-10.0,100,2.630463
-10.0,100,2.656245
-10.0,100,2.682104
-10.0,100,2.707961
-10.0,100,2.73376
-10.0,100,2.759526
-10.0,100,2.785334
-10.0,100,2.811153
-10.0,100,2.836904
-10.0,100,2.862724
-10.0,100,2.888468
-10.0,100,2.914265
-10.0,100,2.94011
-10.0,100,2.965917
-10.0,100,2.991755
-10.0,100,3.01757
-10.0,100,3.043439
-10.0,100,3.069446
-10.0,100,3.095423
-10.0,100,3.121459
-10.0,100,3.147442
-10.0,100,3.17346
-10.0,100,3.199414
-10.0,100,3.225402
-10.0,100,3.251408
-10.0,100,3.277333
-10.0,100,3.303259
-10.0,100,3.32922
-10.0,100,3.355186
-10.0,100,3.381143
-10.0,100,3.407044
-10.0,100,3.432954
-10.0,100,3.458786
-4.5,56,3.473263
-10.0,100,3.499213
-10.0,100,3.526855
-10.0,100,3.552685
-10.0,100,3.578485
-10.0,100,3.60423
-10.0,100,3.629996
-10.0,100,3.6558
-10.0,100,3.681615
-10.0,100,3.708538
-10.0,100,3.734255
-10.0,100,3.759962
-10.0,100,3.785704
-10.0,100,3.811471
-10.0,100,3.83729
-10.0,100,3.86309
-10.0,100,3.888875
-10.0,100,3.914538
-10.0,100,3.940274
-10.0,100,3.966087
-10.0,100,3.991863
-10.0,100,4.0176
-10.0,100,4.043415
-10.0,100,4.069333
-10.0,100,4.095294
-10.0,100,4.121109
-10.0,100,4.146979
-10.0,100,4.172833
-10.0,100,4.198664
-10.0,100,4.224408
-10.0,100,22.717641
-10.0,100,22.743705
-10.0,100,22.76954
-10.0,100,22.795387
-10.0,100,22.82123
-10.0,100,22.847095
-10.0,100,22.873108
-10.0,100,22.898882
-10.0,100,22.924647
-10.0,100,22.950406
-10.0,100,22.976214
-10.0,100,23.002048
-10.0,100,23.027797
-10.0,100,23.053577
-10.0,100,23.079304
-10.0,100,23.105015
-10.0,100,23.130836
-10.0,100,23.156557
-10.0,100,23.182289
-10.0,100,23.20806
-0.6,17,23.212506
-10.0,100,23.238304
-10.0,100,23.264289
-10.0,100,23.290195
-10.0,100,23.316155
-10.0,100,23.342048
-10.0,100,23.367993
-10.0,100,23.393861
-10.0,100,23.419747
-10.0,100,23.445711
-10.0,100,23.471517
-10.0,100,23.497319
-10.0,100,23.523096
-10.0,100,23.548886
-10.0,100,23.574621
-10.0,100,23.600377
-10.0,100,23.626135
-10.0,100,23.651902
-10.0,100,23.677769
-10.0,100,23.703601
-10.0,100,23.729434
-10.0,100,23.755199
-10.0,100,23.78097
-10.0,100,23.806813
-10.0,100,23.832635
-10.0,100,23.858366
-10.0,100,23.88412
-10.0,100,23.909952
-10.0,100,23.935747
-10.0,100,23.96172
-10.0,100,23.988469
-10.0,100,24.014261
-10.0,100,24.040042
