#{"t_start": 1662437838.8810236, "env_id": "Walker2d-v3"}
r,l,t
-0.128034,12,3.144953
-0.232748,12,3.150565
-0.207467,12,3.15604
0.158639,11,3.161089
-0.16703,12,3.166591
-0.24692,12,3.172077
-0.160157,12,3.177561
0.270008,11,3.182601
-0.125073,12,3.188085
-0.069577,12,3.193575
117.689098,140,152.403556
101.405588,144,152.466915
100.629441,131,152.524228
87.487919,103,152.569009
101.899871,128,152.624911
104.897229,119,152.676826
101.696715,123,152.731548
83.7651,125,152.786968
102.332504,137,152.847463
106.871953,117,152.8987
66.830865,107,302.043907
185.527257,104,302.088618
12.016112,32,302.102806
144.104123,91,302.141757
116.150687,116,302.191999
238.352991,125,302.245603
203.518917,99,302.288123
165.822823,97,302.329748
153.198407,94,302.369924
146.502977,93,302.409548
355.079079,189,453.264681
323.13381,200,453.351391
319.834502,171,453.425304
367.650128,195,453.509598
277.063744,182,453.588867
334.767774,186,453.669311
311.002992,156,453.736733
400.853824,184,453.816022
341.358127,176,453.892318
361.421928,206,453.981879
356.101336,157,602.822705
128.732053,66,602.850895
220.955774,120,602.901819
323.431648,140,602.961791
148.258277,96,603.002728
340.774231,157,603.070102
132.366998,71,603.10021
134.324101,96,603.141251
145.050149,96,603.182209
146.285709,92,603.221491
208.096733,123,752.152859
214.495729,130,752.208066
174.896507,98,752.249311
246.709467,128,752.303602
260.109302,126,752.357224
263.559008,136,752.415021
524.103841,208,752.503512
219.777259,130,752.558363
317.72278,159,752.625812
589.176737,243,752.729091
371.800455,163,902.049076
351.590044,158,902.116924
378.662836,166,902.188167
418.896793,178,902.264131
356.392165,160,902.332674
337.413045,157,902.399823
377.503245,172,902.473293
353.791973,158,902.540856
368.279028,161,902.609804
395.567942,173,902.683704
477.538493,193,1057.587787
100.635408,117,1057.638661
369.400869,183,1057.716997
412.341497,163,1057.786737
719.526212,247,1057.891745
434.767789,174,1057.966016
687.267248,250,1058.073086
512.257853,224,1058.169144
366.573515,155,1058.23575
527.493837,214,1058.32774
1761.551833,704,1242.730739
1145.918747,615,1242.991349
784.590334,313,1243.123658
1016.815744,494,1243.332516
478.631256,226,1243.428211
1427.383113,699,1243.725396
529.243238,219,1243.81849
833.147692,324,1243.956256
1259.847262,511,1244.173313
950.128562,402,1244.343355
609.217951,272,1442.922071
1318.349142,601,1443.177703
625.282177,276,1443.294798
1888.599242,876,1443.66669
1985.530356,902,1444.04962
795.15302,312,1444.183115
979.939463,447,1444.372563
1428.830865,701,1444.669461
1071.526379,481,1444.873437
731.14168,296,1444.998717
793.443691,276,1652.07284
902.338754,307,1652.203435
702.203538,250,1652.310367
821.524112,279,1652.429529
954.15095,321,1652.566372
967.189069,329,1652.706572
706.408457,253,1652.814135
751.329586,263,1652.925765
782.309319,266,1653.038394
1045.440221,349,1653.186591
696.049032,255,1863.180982
784.357953,261,1863.291655
938.175516,325,1863.430625
1554.00497,494,1863.640442
910.875168,309,1863.771551
1153.16051,383,1863.934304
694.572492,241,1864.037035
677.284905,242,1864.140085
1102.947189,341,1864.285026
864.028265,282,1864.405107
1397.98184,429,2072.043887
1147.645176,343,2072.189307
1014.615809,343,2072.335017
703.194789,232,2072.433344
788.802734,270,2072.547753
906.273746,359,2072.699989
646.276731,227,2072.796572
1238.243178,379,2072.956372
842.88149,274,2073.072572
783.304493,249,2073.178201
671.229582,253,2288.231858
1081.79656,358,2288.383538
947.218045,337,2288.525903
711.305293,288,2288.647774
975.596054,327,2288.786158
724.18226,281,2288.905112
737.778985,261,2289.015375
1145.387653,387,2289.178256
1101.550149,407,2289.35058
942.165703,329,2289.489542
755.499776,244,2502.105303
1355.239144,456,2502.299068
858.060517,277,2502.416896
709.838189,250,2502.523672
784.516689,261,2502.634739
2131.083542,676,2502.922083
969.077967,298,2503.048817
1070.190325,368,2503.205639
757.776899,265,2503.318827
710.467327,248,2503.424798
832.979135,311,2724.408384
1477.639696,547,2724.639891
728.448804,304,2724.768953
2772.7789,1000,2725.190901
1858.395001,665,2725.471752
1041.301877,370,2725.628148
1726.948412,558,2725.864015
1754.621709,642,2726.13477
1738.801001,666,2726.415477
1047.941872,407,2726.587558
865.76066,317,2952.780819
790.575504,295,2952.906223
1296.530573,463,2953.10326
980.054562,370,2953.260544
744.349536,261,2953.371808
825.511047,287,2953.494208
773.01356,273,2953.610587
898.460096,318,2953.745697
1764.276859,671,2954.030581
1480.942927,498,2954.24227
1083.964452,384,3183.683288
813.11074,285,3183.805185
2748.490726,789,3184.138731
1844.211773,639,3184.409298
880.903301,355,3184.560068
1598.798518,533,3184.785936
1083.00181,363,3184.940268
769.473369,291,3185.064143
2626.968912,845,3185.421493
2942.425246,1000,3185.846183
2792.537396,1000,3408.602277
2694.430967,1000,3409.026177
2754.641,1000,3409.452149
2769.925957,1000,3409.877946
2760.76088,1000,3410.30423
2746.731832,1000,3410.730336
2662.902748,1000,3411.156673
2747.150953,1000,3411.58164
2741.907259,1000,3412.006961
1657.807595,541,3412.236624
2856.550755,1000,3655.881001
2902.477715,1000,3656.303597
2787.089009,1000,3656.726155
3099.641349,1000,3657.149353
1657.172412,565,3657.388676
1574.612533,543,3657.619021
2816.255605,1000,3658.04432
2913.23079,1000,3658.467648
2828.780174,1000,3658.892303
2177.266205,651,3659.167668
2715.719849,1000,3886.338352
2711.43666,1000,3886.760802
2690.262077,1000,3887.184645
2808.036077,1000,3887.608071
2815.105312,1000,3888.030835
2740.111635,1000,3888.45398
2697.37794,1000,3888.877893
2742.911214,1000,3889.301466
2722.424669,1000,3889.726439
2666.437787,1000,3890.152894
3059.382094,1000,4107.505342
2996.828584,1000,4107.929883
2715.8139,1000,4108.352237
2814.674018,1000,4108.776642
2760.71825,1000,4109.200219
2854.5972,1000,4109.623524
2903.456125,1000,4110.04808
3057.979024,1000,4110.471601
2941.14273,1000,4110.895877
1197.300893,395,4111.063865
3299.23204,1000,4336.625645
1820.399839,585,4336.874443
3198.116967,1000,4337.298444
3161.514143,1000,4337.722302
2542.877233,783,4338.053921
2381.597472,746,4338.371094
710.012191,250,4338.477763
3164.615721,1000,4338.901201
2366.900316,784,4339.233899
2997.768707,1000,4339.658764
2918.238432,1000,4563.98146
2973.445882,1000,4564.406113
2883.67765,1000,4564.831698
3011.800366,1000,4565.255284
2905.958029,1000,4565.679067
2918.565926,1000,4566.101856
2952.708957,1000,4566.525199
2935.17732,1000,4566.948769
2879.444978,1000,4567.373218
2894.997133,1000,4567.797516
3124.200938,1000,4796.197454
3113.629898,1000,4796.621067
3029.666191,1000,4797.043018
3016.450833,1000,4797.466203
3018.939997,1000,4797.890588
2992.212263,1000,4798.314854
3034.288049,1000,4798.737532
2980.38553,1000,4799.161204
3057.722502,1000,4799.584986
2142.452454,642,4799.857038
2090.402339,604,5033.164426
2316.64297,697,5033.460698
1975.088,635,5033.731051
3115.999005,1000,5034.157228
1459.987941,455,5034.351367
3204.880289,943,5034.753144
3087.906769,952,5035.158506
3205.337466,1000,5035.583737
3202.84039,1000,5036.009367
1562.25023,467,5036.208217
3156.326659,1000,5271.150308
3204.941036,1000,5271.579301
3157.018962,1000,5272.00924
3142.930622,1000,5272.439158
3171.796187,1000,5272.868765
3160.309057,1000,5273.297512
2986.304658,1000,5273.727479
