#{"t_start": 1663308836.7357395, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.844924
-10.0,100,1.870824
-10.0,100,1.89661
-10.0,100,1.922326
-10.0,100,1.948031
-10.0,100,1.973721
-10.0,100,1.999379
-10.0,100,2.025086
-10.0,100,2.050712
-10.0,100,2.076373
-10.0,100,2.101851
-10.0,100,2.127371
-10.0,100,2.152828
-10.0,100,2.178313
-10.0,100,2.20376
-10.0,100,2.231394
0.0,11,2.234925
-10.0,100,2.262047
-10.0,100,2.287533
-10.0,100,2.312992
-10.0,100,2.338485
-10.0,100,2.364048
-10.0,100,2.389841
-10.0,100,2.418177
-10.0,100,2.443664
-10.0,100,2.46919
-10.0,100,2.494735
-10.0,100,2.520294
-10.0,100,2.545759
-10.0,100,2.571247
-10.0,100,2.596749
-10.0,100,2.622311
-10.0,100,2.647826
-10.0,100,2.673414
-10.0,100,2.699004
-10.0,100,2.724555
-10.0,100,2.750158
-10.0,100,2.775664
-10.0,100,2.802088
-10.0,100,2.828246
-10.0,100,2.853886
-10.0,100,2.879416
-10.0,100,2.904876
-10.0,100,2.930368
-4.2,53,2.943881
-10.0,100,2.969389
-10.0,100,2.99481
-10.0,100,3.02027
-10.0,100,3.045726
-10.0,100,3.071239
-10.0,100,3.096712
-10.0,100,3.122226
-10.0,100,3.147745
-10.0,100,3.17327
-10.0,100,3.198782
-10.0,100,3.22442
-10.0,100,3.249971
-10.0,100,3.275686
-10.0,100,3.301196
-10.0,100,3.326647
-10.0,100,3.352116
-10.0,100,3.37754
-10.0,100,3.403883
-10.0,100,3.431152
-10.0,100,3.456645
-10.0,100,3.48215
-10.0,100,3.507616
-10.0,100,3.53306
-10.0,100,3.558572
-10.0,100,3.592455
-10.0,100,3.622528
-10.0,100,3.648319
-10.0,100,3.674826
-10.0,100,3.70173
-10.0,100,3.728266
-10.0,100,3.754889
-10.0,100,3.781909
-10.0,100,3.808657
-10.0,100,3.835993
-10.0,100,3.863247
-10.0,100,3.890393
-10.0,100,3.917305
-10.0,100,3.944128
-1.5,26,3.951152
-10.0,100,3.977839
-10.0,100,4.004636
-10.0,100,4.030276
-10.0,100,4.055872
-10.0,100,4.081597
-10.0,100,4.107158
-10.0,100,4.132694
-10.0,100,4.158176
-10.0,100,4.183647
-10.0,100,4.209201
-10.0,100,4.23489
-10.0,100,4.260535
-10.0,100,4.28617
-10.0,100,4.31187
-10.0,100,4.337496
-10.0,100,4.363202
-10.0,100,22.973122
-2.1,32,22.981743
-10.0,100,23.007839
-10.0,100,23.03473
-10.0,100,23.060679
-5.4,65,23.077609
-10.0,100,23.103593
-10.0,100,23.129588
-10.0,100,23.155551
-10.0,100,23.181525
-10.0,100,23.207537
-10.0,100,23.23354
-10.0,100,23.259556
-10.0,100,23.285599
-10.0,100,23.31162
-10.0,100,23.337753
-10.0,100,23.36388
-10.0,100,23.391526
-10.0,100,23.419983
-2.1,32,23.428434
-1.0,21,23.434014
-10.0,100,23.460265
-10.0,100,23.486373
-5.2,63,23.502739
-10.0,100,23.528632
-10.0,100,23.554524
-10.0,100,23.580362
-10.0,100,23.606229
-10.0,100,23.632134
-10.0,100,23.658033
-10.0,100,23.68395
-10.0,100,23.709869
-10.0,100,23.735715
-10.0,100,23.76158
-10.0,100,23.787488
-10.0,100,23.813428
-10.0,100,23.839462
-10.0,100,23.865506
-10.0,100,23.891574
-10.0,100,23.917696
-10.0,100,23.943766
-10.0,100,23.969838
-10.0,100,23.995817
-10.0,100,24.021768
-10.0,100,24.047705
-10.0,100,24.073637
-10.0,100,24.099568
-10.0,100,24.125465
-10.0,100,24.151448
-10.0,100,24.177451
-10.0,100,24.203448
-10.0,100,24.233091
-10.0,100,24.259054
-10.0,100,24.284997
-10.0,100,24.310958
-10.0,100,24.337307
-10.0,100,24.366125
-10.0,100,24.392015
-10.0,100,24.417849
-10.0,100,24.443696
-10.0,100,24.46966
-10.0,100,24.495604
-10.0,100,24.521525
-2.8,39,24.531676
-10.0,100,24.557533
-10.0,100,24.583402
-10.0,100,24.609418
-10.0,100,24.635291
-10.0,100,24.661204
-6.5,76,24.680836
-10.0,100,24.706597
-10.0,100,24.73228
-10.0,100,24.75798
-10.0,100,24.783632
-10.0,100,24.809301
-10.0,100,24.834981
-10.0,100,24.860644
-10.0,100,24.886367
-10.0,100,24.911988
-10.0,100,24.937635
-10.0,100,24.963253
-10.0,100,24.988812
-10.0,100,25.014531
-10.0,100,25.04028
-7.2,83,25.061649
-10.0,100,25.087317
-10.0,100,25.11299
-10.0,100,25.138631
-10.0,100,25.164292
-10.0,100,25.19001
-10.0,100,25.215696
-10.0,100,25.241671
-10.0,100,25.268188
-10.0,100,25.29437
-10.0,100,25.322599
-10.0,100,25.348527
-10.0,100,25.374579
-10.0,100,25.400443
-10.0,100,25.426453
-10.0,100,25.452591
-10.0,100,43.958139
-10.0,100,43.984
-10.0,100,44.009809
