#{"t_start": 1663308853.77693, "env_id": "PredatorPrey-v0"}
r,l,t
-10.0,100,1.684856
-10.0,100,1.710912
-10.0,100,1.737077
-10.0,100,1.762975
-10.0,100,1.788885
-10.0,100,1.814629
-10.0,100,1.840389
-10.0,100,1.866227
-10.0,100,1.891954
-10.0,100,1.917662
-10.0,100,1.943216
-10.0,100,1.968787
-10.0,100,1.99433
0.2,9,1.996706
-10.0,100,2.022192
-10.0,100,2.047705
-10.0,100,2.073335
-10.0,100,2.098926
-10.0,100,2.124564
-10.0,100,2.150205
-10.0,100,2.175776
-10.0,100,2.201367
-10.0,100,2.226906
-10.0,100,2.252459
-10.0,100,2.278021
-10.0,100,2.303589
-10.0,100,2.329112
-10.0,100,2.354653
-10.0,100,2.380208
-10.0,100,2.405835
-5.8,69,2.423446
-10.0,100,2.448906
-10.0,100,2.474342
-10.0,100,2.499819
-10.0,100,2.525259
-10.0,100,2.550638
-10.0,100,2.576108
-10.0,100,2.601627
-10.0,100,2.627078
-10.0,100,2.652529
-10.0,100,2.678039
-10.0,100,2.703462
-10.0,100,2.728848
-10.0,100,2.754465
-10.0,100,2.779902
-10.0,100,2.805498
-10.0,100,2.831082
-10.0,100,2.856644
-10.0,100,2.883084
-10.0,100,2.908529
-10.0,100,2.933978
-10.0,100,2.959422
-10.0,100,2.984913
-10.0,100,3.010324
-10.0,100,3.035855
-10.0,100,3.061281
-10.0,100,3.086767
-10.0,100,3.112257
-10.0,100,3.137812
-10.0,100,3.16322
-10.0,100,3.188636
-10.0,100,3.214149
-10.0,100,3.239597
-10.0,100,3.265041
-10.0,100,3.290478
-10.0,100,3.316047
-10.0,100,3.341531
-10.0,100,3.367084
-1.4,25,3.373544
-10.0,100,3.399098
-10.0,100,3.424732
-10.0,100,3.45033
-10.0,100,3.475863
-10.0,100,3.501415
-10.0,100,3.526937
-10.0,100,3.552537
-10.0,100,3.578139
-10.0,100,3.60378
-10.0,100,3.62935
-10.0,100,3.654899
-10.0,100,3.68044
-10.0,100,3.707045
-10.0,100,3.732624
-10.0,100,3.758161
-10.0,100,3.783728
-10.0,100,3.80933
-10.0,100,3.835027
-10.0,100,3.860816
-10.0,100,3.886631
-10.0,100,3.913069
-10.0,100,3.939052
-10.0,100,3.965061
-10.0,100,3.990686
-10.0,100,4.016255
-10.0,100,4.041812
-10.0,100,4.067328
-10.0,100,4.092834
-10.0,100,4.118319
-10.0,100,4.143857
-10.0,100,4.169336
-10.0,100,22.470297
-10.0,100,22.496397
-10.0,100,22.522234
-10.0,100,22.548003
-10.0,100,22.573816
-10.0,100,22.599537
-10.0,100,22.625371
-10.0,100,22.651245
-10.0,100,22.676999
-10.0,100,22.702684
-10.0,100,22.728342
-10.0,100,22.754003
-10.0,100,22.779803
-10.0,100,22.80553
-10.0,100,22.831225
-10.0,100,22.856891
-10.0,100,22.882626
-10.0,100,22.908368
-10.0,100,22.934147
-10.0,100,22.959864
-10.0,100,22.985614
-10.0,100,23.011311
-10.0,100,23.036946
-10.0,100,23.062574
-2.3,34,23.071393
-10.0,100,23.097066
-10.0,100,23.122824
-10.0,100,23.148521
-10.0,100,23.174225
-10.0,100,23.200035
-10.0,100,23.225786
-10.0,100,23.251599
-10.0,100,23.277427
-10.0,100,23.303214
-10.0,100,23.329019
-10.0,100,23.354928
-10.0,100,23.38063
-10.0,100,23.406287
-10.0,100,23.432037
-10.0,100,23.457696
-10.0,100,23.483393
-10.0,100,23.50909
-10.0,100,23.534813
-10.0,100,23.560518
-10.0,100,23.586247
-10.0,100,23.611959
-10.0,100,23.637611
-10.0,100,23.663284
-10.0,100,23.689016
-10.0,100,23.714733
-10.0,100,23.740356
-10.0,100,23.766013
-10.0,100,23.791788
-10.0,100,23.81747
-10.0,100,23.843183
-10.0,100,23.868934
-10.0,100,23.894731
-10.0,100,23.920498
-10.0,100,23.946223
-10.0,100,23.972049
-10.0,100,23.997789
-10.0,100,24.023585
-10.0,100,24.049256
-10.0,100,24.075014
-1.0,21,24.0805
-10.0,100,24.106333
-10.0,100,24.132128
-10.0,100,24.157907
-10.0,100,24.183681
-10.0,100,24.209491
-10.0,100,24.235294
-10.0,100,24.261151
-10.0,100,24.287052
-10.0,100,24.312935
-10.0,100,24.338756
-10.0,100,24.364659
-10.0,100,24.390501
0.3,8,24.392658
-10.0,100,24.41845
-10.0,100,24.444324
-10.0,100,24.470095
-10.0,100,24.495889
-10.0,100,24.521721
-10.0,100,24.547459
-10.0,100,24.573216
-10.0,100,24.598945
-10.0,100,24.62469
-0.7,18,24.629401
-10.0,100,24.655174
-10.0,100,24.680961
-10.0,100,24.70669
-4.4,55,24.720913
-10.0,100,24.746587
-10.0,100,24.772328
-10.0,100,24.798017
-10.0,100,24.823686
-10.0,100,24.849429
-10.0,100,24.875163
-10.0,100,24.900812
-10.0,100,24.926495
-10.0,100,43.246534
-10.0,100,43.272564
-6.0,71,43.291086
-10.0,100,43.317135
-10.0,100,43.343117
-10.0,100,43.369105
-10.0,100,43.395083
-10.0,100,43.420967
-10.0,100,43.446971
-10.0,100,43.472953
-5.4,65,43.489872
-10.0,100,43.515836
-10.0,100,43.541811
-10.0,100,43.567904
-10.0,100,43.593906
-10.0,100,43.619878
-10.0,100,43.645941
-10.0,100,43.671878
-10.0,100,43.697896
-10.0,100,43.72383
-10.0,100,43.749751
-10.0,100,43.775695
-10.0,100,43.80156
-10.0,100,43.8274
-10.0,100,43.853285
-10.0,100,43.879123
-10.0,100,43.904939
-10.0,100,43.930777
-10.0,100,43.956606
-10.0,100,43.982428
-10.0,100,44.008227
-10.0,100,44.034058
-10.0,100,44.059878
-10.0,100,44.085744
-10.0,100,44.111551
-10.0,100,44.137325
-10.0,100,44.163209
-10.0,100,44.189076
-10.0,100,44.21487
-10.0,100,44.240665
-10.0,100,44.266504
-10.0,100,44.292292
-10.0,100,44.318094
-10.0,100,44.343969
-10.0,100,44.369874
-10.0,100,44.395731
-10.0,100,44.421561
-10.0,100,44.447347
-10.0,100,44.473072
-3.6,47,44.485264
-10.0,100,44.51109
-10.0,100,44.536916
-10.0,100,44.562835
-10.0,100,44.588806
-10.0,100,44.614647
-10.0,100,44.640555
-10.0,100,44.666591
-10.0,100,44.692446
-10.0,100,44.718376
-1.1,22,44.724153
-10.0,100,44.750019
-10.0,100,44.77583
-10.0,100,44.801647
-10.0,100,44.827459
-10.0,100,44.853326
-10.0,100,44.879112
-10.0,100,44.904955
-10.0,100,44.930799
-10.0,100,44.956662
-10.0,100,44.982502
-10.0,100,45.008381
-10.0,100,45.034329
-10.0,100,45.060182
-10.0,100,45.086033
-10.0,100,45.111876
-10.0,100,45.137719
-10.0,100,45.163608
-10.0,100,45.189377
-10.0,100,45.215181
-10.0,100,45.240952
-10.0,100,45.266723
-10.0,100,45.29262
-10.0,100,45.318465
-10.0,100,45.344269
-10.0,100,45.370116
-10.0,100,45.395963
-10.0,100,45.421814
-10.0,100,45.447644
-10.0,100,45.473408
-10.0,100,45.499256
-10.0,100,45.525117
-10.0,100,45.550973
-10.0,100,45.576884
-10.0,100,45.602832
-10.0,100,45.628854
-10.0,100,45.654812
-7.6,87,45.677432
-10.0,100,45.703277
-10.0,100,45.729165
-10.0,100,45.755084
-10.0,100,64.070019
-10.0,100,64.095974
-0.8,19,64.101007
-10.0,100,64.126851
-1.1,22,64.132618
-10.0,100,64.158437
-10.0,100,64.184208
-10.0,100,64.210035
-10.0,100,64.235918
-10.0,100,64.261714
-10.0,100,64.287503
-10.0,100,64.313296
-10.0,100,64.33908
-10.0,100,64.36479
-10.0,100,64.390524
-10.0,100,64.416357
0.4,7,64.418251
0.0,11,64.421186
-10.0,100,64.447025
-10.0,100,64.472826
-3.6,47,64.48501
-10.0,100,64.510781
-10.0,100,64.536541
-10.0,100,64.562336
-10.0,100,64.588175
-10.0,100,64.613883
-1.5,26,64.62067
-10.0,100,64.646401
-10.0,100,64.672078
-10.0,100,64.69782
-10.0,100,64.723592
-10.0,100,64.749419
-10.0,100,64.775262
-10.0,100,64.801081
-10.0,100,64.826881
-10.0,100,64.852587
-10.0,100,64.878303
-10.0,100,64.903942
-10.0,100,64.929675
-4.2,53,64.943387
-10.0,100,64.969145
-10.0,100,64.994894
-10.0,100,65.020693
-10.0,100,65.046603
-10.0,100,65.072366
-10.0,100,65.098148
-10.0,100,65.124005
-10.0,100,65.149826
-10.0,100,65.175654
-10.0,100,65.201548
-10.0,100,65.227395
-10.0,100,65.253265
-10.0,100,65.279094
-10.0,100,65.305
-10.0,100,65.330841
-10.0,100,65.356682
-10.0,100,65.38256
-10.0,100,65.408421
-10.0,100,65.434304
-10.0,100,65.460166
-10.0,100,65.486002
-10.0,100,65.511797
-10.0,100,65.537576
-10.0,100,65.563325
-10.0,100,65.589067
-10.0,100,65.614869
-10.0,100,65.640652
-1.0,21,65.646163
-10.0,100,65.672989
-10.0,100,65.698733
-10.0,100,65.724552
-10.0,100,65.750335
-10.0,100,65.776076
0.7,4,65.777207
-10.0,100,65.802989
-10.0,100,65.828766
-10.0,100,65.854556
-10.0,100,65.880366
-10.0,100,65.906112
-10.0,100,65.931899
-10.0,100,65.957704
-10.0,100,65.983422
-10.0,100,66.00926
-10.0,100,66.035285
-10.0,100,66.061105
-2.3,34,66.069921
-10.0,100,66.095598
-10.0,100,66.121348
-10.0,100,66.147102
-10.0,100,66.172919
-10.0,100,66.198768
-10.0,100,66.224594
-10.0,100,66.250391
-10.0,100,66.276181
-10.0,100,66.302023
-10.0,100,66.327825
-10.0,100,66.353625
-10.0,100,66.379333
-4.2,53,66.393044
-10.0,100,66.418801
-3.3,44,84.793896
-0.2,13,84.797363
-0.7,18,84.802087
-1.6,27,84.809136
-0.6,17,84.813587
-10.0,100,84.839329
-10.0,100,84.865047
0.6,5,84.866418
-1.0,21,84.871889
-0.6,17,84.876333
-10.0,100,84.90209
-10.0,100,84.92788
-10.0,100,84.953601
-10.0,100,84.979266
-10.0,100,85.004979
-1.1,22,85.010713
-10.0,100,85.036417
-10.0,100,85.06212
-10.0,100,85.08778
-3.3,44,85.099142
-10.0,100,85.124836
-10.0,100,85.150459
-10.0,100,85.176275
-10.0,100,85.202065
-10.0,100,85.227846
-10.0,100,85.253422
-1.8,29,85.260932
-1.9,30,85.268673
-10.0,100,85.294279
-2.2,33,85.303077
-0.9,20,85.308277
-0.8,19,85.313211
-10.0,100,85.338892
-10.0,100,85.364612
-1.2,23,85.370594
-10.0,100,85.396297
-3.0,41,85.406903
-10.0,100,85.432555
-10.0,100,85.45823
-10.0,100,85.483765
-10.0,100,85.509301
-2.8,39,85.519336
-1.3,24,85.525568
-2.6,37,85.535092
-10.0,100,85.560835
-10.0,100,85.586424
-2.1,32,85.594688
-0.9,20,85.599883
-0.4,15,85.603812
-2.1,32,85.612064
-10.0,100,85.637638
-10.0,100,85.663249
-10.0,100,85.688824
-2.9,40,85.699132
0.5,6,85.700754
-10.0,100,85.726395
-1.8,29,85.733912
-0.9,20,85.7391
-10.0,100,85.764719
-10.0,100,85.790331
-10.0,100,85.815902
0.4,7,85.817779
-10.0,100,85.843366
-10.0,100,85.868984
-10.0,100,85.894589
