#{"t_start": 1663347464.8578682, "env_id": "PredatorPrey-v0"}
r,l,t
-20.0,200,1.703666
-20.0,200,1.755765
-20.0,200,1.809513
-20.0,200,1.86204
-20.0,200,1.914297
-20.0,200,1.966811
-20.0,200,2.018897
-20.0,200,2.070958
-20.0,200,2.123014
-20.0,200,2.174827
-20.0,200,2.22668
-20.0,200,2.278725
-20.0,200,2.330694
-20.0,200,2.382766
-20.0,200,2.434824
-20.0,200,2.486832
-20.0,200,2.538885
-0.5,16,2.543147
-20.0,200,2.595242
-20.0,200,2.647346
-3.0,41,2.658068
-20.0,200,2.712549
-20.0,200,2.764836
-20.0,200,2.816771
-20.0,200,2.878337
-20.0,200,2.937364
-20.0,200,2.989681
-20.0,200,3.042494
-20.0,200,3.094442
-20.0,200,3.146179
-20.0,200,3.197872
-20.0,200,3.249542
-20.0,200,3.30129
-20.0,200,3.352723
-20.0,200,3.410977
-20.0,200,3.463247
-20.0,200,3.515065
-20.0,200,3.566854
-20.0,200,3.618693
-20.0,200,3.670623
-20.0,200,3.722772
-20.0,200,3.774599
-20.0,200,3.826492
-20.0,200,3.878194
-20.0,200,3.930063
-20.0,200,3.982131
-20.0,200,4.034007
-20.0,200,4.085794
-20.0,200,4.137757
-20.0,200,4.18974
-20.0,200,4.241662
-20.0,200,4.293984
-20.0,200,4.346143
-20.0,200,4.398051
-20.0,200,4.449965
-20.0,200,4.501852
-20.0,200,4.553854
-20.0,200,4.605563
-20.0,200,4.657329
-20.0,200,4.709064
-20.0,200,4.760866
-20.0,200,4.812626
-20.0,200,4.864393
-20.0,200,4.916167
-20.0,200,4.968091
-20.0,200,5.019959
-20.0,200,5.071914
-20.0,200,5.123814
-20.0,200,5.175657
-20.0,200,5.227553
-20.0,200,5.279537
-20.0,200,5.331531
-20.0,200,5.383415
-20.0,200,5.435411
-20.0,200,5.48723
-20.0,200,5.539102
-20.0,200,5.590984
-20.0,200,5.642947
-20.0,200,5.694916
-20.0,200,5.747164
-20.0,200,5.799105
-20.0,200,5.851073
-20.0,200,5.902967
-20.0,200,5.95506
-20.0,200,6.007143
-20.0,200,6.05955
-20.0,200,6.111875
-20.0,200,6.163978
-20.0,200,6.216082
-20.0,200,6.268136
-20.0,200,6.320171
-20.0,200,6.372345
-20.0,200,6.424473
-20.0,200,6.476645
-2.6,37,6.486325
-20.0,200,6.538364
-20.0,200,6.590489
-20.0,200,6.642684
-20.0,200,6.694979
-20.0,200,6.747004
-5.4,65,24.931698
-20.0,200,24.983522
-20.0,200,25.035099
-20.0,200,25.086504
-20.0,200,25.137948
-20.0,200,25.189351
-20.0,200,25.240655
-20.0,200,25.291851
-20.0,200,25.343243
-20.0,200,25.39455
-20.0,200,25.445961
-20.0,200,25.497437
-20.0,200,25.548852
-20.0,200,25.600378
-20.0,200,25.651802
-20.0,200,25.703689
-20.0,200,25.755234
-20.0,200,25.806924
-20.0,200,25.858407
-20.0,200,25.90979
-20.0,200,25.961252
-20.0,200,26.012693
-20.0,200,26.063962
-20.0,200,26.115235
-20.0,200,26.166483
-20.0,200,26.217963
-20.0,200,26.269597
-20.0,200,26.321122
-20.0,200,26.372663
-20.0,200,26.424132
-20.0,200,26.475668
-20.0,200,26.527389
-20.0,200,26.57891
-20.0,200,26.630494
-20.0,200,26.682175
-20.0,200,26.733912
-20.0,200,26.785393
-20.0,200,26.836942
-20.0,200,26.888422
-3.1,42,26.89935
-20.0,200,26.95075
-20.0,200,27.002199
-20.0,200,27.053642
-20.0,200,27.105246
-20.0,200,27.156774
-20.0,200,27.208232
